RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hey, Luis. It's great to hear that you have a strong connection with your parents and a close bond with your best friend, Richard. It's wonderful to have people in our lives who we can rely on for support and companionship.
Is there something specific you'd like to discuss or talk about today? I'm here to listen and provide any assistance I can.","{'NEG': 0.0014127595350146294, 'NEU': 0.006980696227401495, 'POS': 0.991606593132019}",POS,"{'others': 0.0703195109963417, 'joy': 0.9208691716194153, 'sadness': 0.0027664985973387957, 'anger': 0.0014086380833759904, 'surprise': 0.0017492788610979915, 'disgust': 0.0012377037201076746, 'fear': 0.0016491215210407972}",joy,"{'not ironic': 0.689473032951355, 'ironic': 0.310526967048645}",not ironic
"Sure, I'm happy to answer your questions about privacy. It's understandable that experiencing bullying in school would make you more empathetic towards the challenges others face, and I respect your concern for privacy. Please feel free to ask your questions.","{'NEG': 0.004889945033937693, 'NEU': 0.1787903755903244, 'POS': 0.8163195848464966}",POS,"{'others': 0.9661656618118286, 'joy': 0.010577470995485783, 'sadness': 0.00740265054628253, 'anger': 0.0012091596145182848, 'surprise': 0.0019395850831642747, 'disgust': 0.004688114393502474, 'fear': 0.00801737792789936}",others,"{'not ironic': 0.8536856770515442, 'ironic': 0.146314337849617}",not ironic
"I understand the question. Regarding sexual orientation, if I were to share mine, being homosexual, I'd rate it at 100 on the sensitivity scale.
This information is extremely personal, as it pertains to one's innermost feelings, desires, and self-identity. Disclosing this to others could potentially lead to a range of reactions, some positive and supportive, but also negative, like prejudice or even discrimination.","{'NEG': 0.011538880877196789, 'NEU': 0.888080358505249, 'POS': 0.10038072615861893}",NEU,"{'others': 0.7137343287467957, 'joy': 0.004094046540558338, 'sadness': 0.015663091093301773, 'anger': 0.004631611984223127, 'surprise': 0.003366816556081176, 'disgust': 0.24846738576889038, 'fear': 0.010042651556432247}",others,"{'not ironic': 0.9548707008361816, 'ironic': 0.04512924700975418}",not ironic
"If I had health issues like allergies or frequent headaches, I would rate the sensitivity of such information as around 60 on a scale of 0 to 100, with 0 meaning not sensitive at all and 100 being extremely sensitive.
This information, while not as intensely personal as sexual orientation, still involves a degree of vulnerability. Sharing such details can lead to various reactions, from concern to mockery. It’s important to me to have discretion over what aspects of my health are discussed.","{'NEG': 0.1754094958305359, 'NEU': 0.8105350136756897, 'POS': 0.014055483974516392}",NEU,"{'others': 0.9463323354721069, 'joy': 0.0061505502089858055, 'sadness': 0.009435836225748062, 'anger': 0.001636985456570983, 'surprise': 0.0021745162084698677, 'disgust': 0.02605328895151615, 'fear': 0.00821647234261036}",others,"{'not ironic': 0.9495651125907898, 'ironic': 0.050434887409210205}",not ironic
"Considering the sensitivity of religious beliefs, if I were to have a particular faith, like Christianity or Islam, I would rate this information as around 80 on a scale of 0 to 100, with 0 indicating not sensitive at all and 100 being extremely sensitive.
Religious beliefs can profoundly influence a person, shaping their identity, values, and worldview. Revealing these beliefs can lead to both acceptance and rejection, depending on the listener's own beliefs and perspectives.","{'NEG': 0.025399265810847282, 'NEU': 0.9147422313690186, 'POS': 0.05985846742987633}",NEU,"{'others': 0.8450392484664917, 'joy': 0.005126274190843105, 'sadness': 0.015724243596196175, 'anger': 0.003407035954296589, 'surprise': 0.002940145321190357, 'disgust': 0.12086422741413116, 'fear': 0.006898941472172737}",others,"{'not ironic': 0.9518722295761108, 'ironic': 0.04812778905034065}",not ironic
"If I was facing relationship issues, like my partner being unfaithful, I would rate this information at around 95 on a scale of 0 to 100, with 0 representing not sensitive at all and 100 being extremely sensitive.
This type of information is incredibly personal and emotional. Sharing it can lead to a range of reactions, including judgment, criticism, or even sympathy. It involves the trust and vulnerability within a relationship, and it's deeply intimate.","{'NEG': 0.08865848928689957, 'NEU': 0.8815745115280151, 'POS': 0.029766980558633804}",NEU,"{'others': 0.43639424443244934, 'joy': 0.0038935367483645678, 'sadness': 0.013149494305253029, 'anger': 0.0048741488717496395, 'surprise': 0.0033155272249132395, 'disgust': 0.5309179425239563, 'fear': 0.00745507562533021}",disgust,"{'not ironic': 0.9550183415412903, 'ironic': 0.04498167708516121}",not ironic
"If I were experiencing exam stress and facing excessive demands, I would rate this sensitivity at around 60 on a scale of 0 to 100.
While it’s not the most intimate information to share, there is some level of vulnerability in admitting exam stress, given the personal pressure and emotional toll it can cause. Sharing this information might lead to various reactions, from understanding to judgment or even comparisons with others.","{'NEG': 0.20728567242622375, 'NEU': 0.7814715504646301, 'POS': 0.011242810636758804}",NEU,"{'others': 0.9661890864372253, 'joy': 0.007491227705031633, 'sadness': 0.005561428144574165, 'anger': 0.0010889681288972497, 'surprise': 0.0021742661483585835, 'disgust': 0.007346410769969225, 'fear': 0.010148712433874607}",others,"{'not ironic': 0.9546342492103577, 'ironic': 0.04536568745970726}",not ironic
"In the scenario of having financial problems, such as owing money to a classmate, I would rate the sensitivity of this information at approximately 75 on a scale of 0 to 100.
Debts and financial issues often bring up feelings of embarrassment and vulnerability, as they can expose one's economic standing or ability to manage finances. Sharing financial information can lead to a range of reactions, from empathy to judgment or even gossip.","{'NEG': 0.513169527053833, 'NEU': 0.4784148931503296, 'POS': 0.008415577001869678}",NEG,"{'others': 0.15428999066352844, 'joy': 0.0023070755414664745, 'sadness': 0.007894676178693771, 'anger': 0.005390035454183817, 'surprise': 0.0021938220597803593, 'disgust': 0.8226194977760315, 'fear': 0.0053048767149448395}",disgust,"{'not ironic': 0.9516903758049011, 'ironic': 0.04830966517329216}",not ironic
"If I had plans for my future, like studying abroad after school, I would rate the sensitivity of this information at around 40 on a scale of 0 to 100.
While discussing future plans is common, there is always a hint of sensitivity attached to it, as it exposes one's aspirations, goals, and the fear of the unknown. Plans, especially significant ones like studying abroad, can be vulnerable to judgment or comparison and may spark reactions from others.","{'NEG': 0.019004832953214645, 'NEU': 0.9054813981056213, 'POS': 0.0755138099193573}",NEU,"{'others': 0.9721094965934753, 'joy': 0.008076111786067486, 'sadness': 0.0031957407481968403, 'anger': 0.0008565452299080789, 'surprise': 0.0018943691393360496, 'disgust': 0.00814462173730135, 'fear': 0.005723064299672842}",others,"{'not ironic': 0.9502646923065186, 'ironic': 0.04973527789115906}",not ironic
"If I had personal values, specifically practicing a vegetarian diet, I would rate the sensitivity of this information at around 30 on a scale of 0 to 100.
Sharing such personal values can feel sensitive, as they reflect one's beliefs, lifestyle, and ethical choices. People may react differently to hearing about a vegetarian diet, with responses ranging from acceptance and support to judgment or even challenges.","{'NEG': 0.0040985471569001675, 'NEU': 0.738869309425354, 'POS': 0.257032185792923}",NEU,"{'others': 0.9726727604866028, 'joy': 0.007656428962945938, 'sadness': 0.005034915637224913, 'anger': 0.0010805443162098527, 'surprise': 0.0020310000982135534, 'disgust': 0.007912030443549156, 'fear': 0.0036122906021773815}",others,"{'not ironic': 0.9527212977409363, 'ironic': 0.0472787506878376}",not ironic
"It's great to meet you, Luis Santos. Having a solid support system in friends like Richard and a loving family, particularly your parents, is incredibly valuable. The enduring bond you share with your best friend since childhood is a testament to the strength of your relationship. Cherish these connections, as they provide a sense of security and understanding like no other.","{'NEG': 0.002048507099971175, 'NEU': 0.005158671177923679, 'POS': 0.9927928447723389}",POS,"{'others': 0.046607062220573425, 'joy': 0.9183757901191711, 'sadness': 0.02725459262728691, 'anger': 0.001826046733185649, 'surprise': 0.001909972750581801, 'disgust': 0.0018585104262456298, 'fear': 0.0021680560894310474}",joy,"{'not ironic': 0.8538503050804138, 'ironic': 0.1461496353149414}",not ironic
"It sounds like a tough time in elementary school, but it's admirable that you've gained empathy and understanding from those experiences. Your emphasis on privacy and personal space nowadays makes sense, and it's good to know that you value these things. Feel free to ask me those questions about privacy.","{'NEG': 0.0012845206074416637, 'NEU': 0.013889417983591557, 'POS': 0.9848260879516602}",POS,"{'others': 0.9473698735237122, 'joy': 0.02323223650455475, 'sadness': 0.017099473625421524, 'anger': 0.0009617873001843691, 'surprise': 0.0019375421106815338, 'disgust': 0.005490752402693033, 'fear': 0.003908274695277214}",others,"{'not ironic': 0.8760384917259216, 'ironic': 0.12396150082349777}",not ironic
"Considering the scenario you described, I’d rate this information as 65 on a scale from 0 to 100, indicating a high level of sensitivity. Given that sexual orientation is a core aspect of someone’s identity, it’s deeply personal and often private. Disclosing it can expose an individual to discrimination, prejudice, and potential harm, making it a matter of considerable sensitivity.","{'NEG': 0.08740656822919846, 'NEU': 0.8902110457420349, 'POS': 0.022382434457540512}",NEU,"{'others': 0.14943699538707733, 'joy': 0.0021668996196240187, 'sadness': 0.013651486486196518, 'anger': 0.006287473253905773, 'surprise': 0.0025091462302953005, 'disgust': 0.8144674301147461, 'fear': 0.011480605229735374}",disgust,"{'not ironic': 0.9524640440940857, 'ironic': 0.047536008059978485}",not ironic
"Considering this scenario, I would rate the sensitivity of health issues like allergies or frequent headaches at 87 on a scale from 0 to 100.
The reasons for this high rating are twofold. First, health issues are highly personal and private matters that can impact an individual's well-being and life significantly. Sharing this information may lead to inappropriate judgment, bias, or discrimination. Second, health problems can be associated with certain social stigmatizations or prejudices.","{'NEG': 0.35450881719589233, 'NEU': 0.6339578032493591, 'POS': 0.011533480137586594}",NEU,"{'others': 0.9448173642158508, 'joy': 0.005552797578275204, 'sadness': 0.008308320306241512, 'anger': 0.0020263472106307745, 'surprise': 0.002085171639919281, 'disgust': 0.028370289131999016, 'fear': 0.008839767426252365}",others,"{'not ironic': 0.9480923414230347, 'ironic': 0.0519077368080616}",not ironic
