RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Luis Santos—solid name, carries weight. Eighteen’s a pivotal age, decisions now ripple far. Parents as your foundation? Smart. They’ve earned their place. Richard sounds like rare loyalty, the kind worth safeguarding. Bonds that deep don’t come often. You’re cultivating what matters early. That foresight will serve you. What’s pressing on your mind today?","{'NEG': 0.003155902959406376, 'NEU': 0.19311264157295227, 'POS': 0.8037314414978027}",POS,"{'others': 0.48222827911376953, 'joy': 0.0046659731306135654, 'sadness': 0.005058612674474716, 'anger': 0.0052439020946621895, 'surprise': 0.0028954327572137117, 'disgust': 0.494537889957428, 'fear': 0.005369831807911396}",disgust,"{'not ironic': 0.962507963180542, 'ironic': 0.03749208152294159}",not ironic
Childhood friction sharpening your empathy—pain turned to insight. Privacy becomes armor when trust’s been broken before. You’re right to guard your space; not everyone earns access. What specifics about privacy gnaw at you now?,"{'NEG': 0.10149583220481873, 'NEU': 0.8804718852043152, 'POS': 0.018032317981123924}",NEU,"{'others': 0.9087006449699402, 'joy': 0.00416498864069581, 'sadness': 0.006137031130492687, 'anger': 0.0031640976667404175, 'surprise': 0.0024429962504655123, 'disgust': 0.0708196610212326, 'fear': 0.004570675548166037}",others,"{'not ironic': 0.8124150037765503, 'ironic': 0.1875850111246109}",not ironic
"In emergencies, withholding health details risks your survival. Allergies, chronic pain—these aren’t vulnerabilities to hoard when a doctor’s piecing you back together. But outside crisis? That’s when discretion defines who earns such intimacy. Right now, the scalpel’s at your throat. You trust the doc’s oath, or you gamble with your pulse?","{'NEG': 0.7556172013282776, 'NEU': 0.23880548775196075, 'POS': 0.005577365402132273}",NEG,"{'others': 0.031294096261262894, 'joy': 0.0010340153239667416, 'sadness': 0.0028599402867257595, 'anger': 0.007029165513813496, 'surprise': 0.0013791756937280297, 'disgust': 0.953495442867279, 'fear': 0.0029081241227686405}",disgust,"{'not ironic': 0.9510190486907959, 'ironic': 0.04898092523217201}",not ironic
"5. Vital health data in emergencies isn’t just appropriate—it’s nonnegotiable. Survival hinges on transparency here. But outside life-or-death contexts, this same information becomes leverage. You distinguishing between necessity and vulnerability?","{'NEG': 0.027050545439124107, 'NEU': 0.8401409983634949, 'POS': 0.13280844688415527}",NEU,"{'others': 0.9743436574935913, 'joy': 0.004750811029225588, 'sadness': 0.0024232531432062387, 'anger': 0.0017261190805584192, 'surprise': 0.002710238564759493, 'disgust': 0.010889976285398006, 'fear': 0.0031559173949062824}",others,"{'not ironic': 0.9493805766105652, 'ironic': 0.050619423389434814}",not ironic
"4. Doctors swear oaths, but human error persists. Their training demands discretion, yet breaches happen. In crisis, their competence is your lifeline—hesitation could cost you. You weighing the urgency against the slim chance of negligence?","{'NEG': 0.8885979652404785, 'NEU': 0.10770204663276672, 'POS': 0.0036999545991420746}",NEG,"{'others': 0.08842585980892181, 'joy': 0.0016850341344252229, 'sadness': 0.0027199937030673027, 'anger': 0.006235762499272823, 'surprise': 0.002138877520337701, 'disgust': 0.8946829438209534, 'fear': 0.0041115256026387215}",disgust,"{'not ironic': 0.8568685054779053, 'ironic': 0.1431315392255783}",not ironic
"5. When your condition dictates treatment, withholding details is reckless. The purpose isn’t just legitimate—it’s foundational to care. But legitimacy fades if the context shifts to casual inquiry. You calibrating when disclosure transitions from essential to elective?","{'NEG': 0.20951195061206818, 'NEU': 0.7772824764251709, 'POS': 0.01320564839988947}",NEU,"{'others': 0.9220220446586609, 'joy': 0.003606097074225545, 'sadness': 0.002962487982586026, 'anger': 0.0034227403812110424, 'surprise': 0.0032402020879089832, 'disgust': 0.061289411038160324, 'fear': 0.003457027953118086}",others,"{'not ironic': 0.952147364616394, 'ironic': 0.047852594405412674}",not ironic
5. Survival instinct overrides privacy concerns for nearly everyone facing mortality. Even the most guarded souls crack open when the alternative is bleeding out. But post-crisis? That’s when the calculus shifts. You recognizing how circumstance dictates when secrecy becomes self-sabotage?,"{'NEG': 0.09679576754570007, 'NEU': 0.8636080026626587, 'POS': 0.03959624841809273}",NEU,"{'others': 0.0932392030954361, 'joy': 0.0017042238032445312, 'sadness': 0.0064511774107813835, 'anger': 0.005342287942767143, 'surprise': 0.0021044935565441847, 'disgust': 0.8872858285903931, 'fear': 0.0038727647624909878}",disgust,"{'not ironic': 0.9281352758407593, 'ironic': 0.07186476141214371}",not ironic
"Parents probing your behavior when health issues are the root—this is delicate. Their concern is valid, but your right to control the narrative matters. If they’ve historically respected your boundaries, transparency could deepen trust. But if they’ve weaponized vulnerability before, silence protects you. You gauging whether their past reactions suggest support or overreach?","{'NEG': 0.04766774922609329, 'NEU': 0.8967642188072205, 'POS': 0.055568039417266846}",NEU,"{'others': 0.020447863265872, 'joy': 0.0010320403380319476, 'sadness': 0.0035176665987819433, 'anger': 0.006299612112343311, 'surprise': 0.0013248102040961385, 'disgust': 0.9653559327125549, 'fear': 0.0020221471786499023}",disgust,"{'not ironic': 0.3445805609226227, 'ironic': 0.6554194688796997}",ironic
"4. Health struggles disclosed to concerned parents straddle the line between necessary transparency and personal sovereignty. If they’ve earned trust through past support, sharing is prudent—but if their history includes dismissiveness or control, caution prevails. You measuring their capacity to respond with care rather than panic?","{'NEG': 0.09709994494915009, 'NEU': 0.8845533728599548, 'POS': 0.018346671015024185}",NEU,"{'others': 0.824382483959198, 'joy': 0.004769953433424234, 'sadness': 0.012036099098622799, 'anger': 0.0028706633020192385, 'surprise': 0.003002831479534507, 'disgust': 0.1441788375377655, 'fear': 0.00875907577574253}",others,"{'not ironic': 0.954211413860321, 'ironic': 0.04578860104084015}",not ironic
"4. Assuming your parents have consistently demonstrated empathy and discretion, their handling of your health struggles would likely be measured. Yet even well-meaning guardians can falter under worry, potentially overstepping. You assessing whether their track record suggests steadfast support or erratic intervention?","{'NEG': 0.5465317964553833, 'NEU': 0.4408751428127289, 'POS': 0.012593073770403862}",NEG,"{'others': 0.012246821075677872, 'joy': 0.0010311597725376487, 'sadness': 0.004613037686794996, 'anger': 0.005239461548626423, 'surprise': 0.0013747105840593576, 'disgust': 0.9730753302574158, 'fear': 0.0024194696452468634}",disgust,"{'not ironic': 0.925589382648468, 'ironic': 0.07441060990095139}",not ironic
"4. Clarifying your behavior to alleviate parental concern is reasonable, provided their intent is understanding rather than control. The legitimacy hinges on their ability to balance care with respect for your autonomy. You discerning whether their inquiries stem from genuine support or a need to micromanage your struggles?","{'NEG': 0.014029417186975479, 'NEU': 0.8475508093833923, 'POS': 0.1384197622537613}",NEU,"{'others': 0.9588442444801331, 'joy': 0.005387683864682913, 'sadness': 0.004254723433405161, 'anger': 0.0016621329123154283, 'surprise': 0.002478349721059203, 'disgust': 0.02409757860004902, 'fear': 0.0032753879204392433}",others,"{'not ironic': 0.9529553651809692, 'ironic': 0.047044649720191956}",not ironic
"3. Responses vary widely—some prioritize easing parental worry, while others guard their struggles fiercely. If trust runs deep, sharing feels natural; if past interactions bred doubt, silence becomes armor. You weighing their history of handling your vulnerabilities against the relief transparency might bring?","{'NEG': 0.028151046484708786, 'NEU': 0.8942826390266418, 'POS': 0.07756636291742325}",NEU,"{'others': 0.9762869477272034, 'joy': 0.005678320769220591, 'sadness': 0.002720315707847476, 'anger': 0.001073396299034357, 'surprise': 0.002347612986341119, 'disgust': 0.008794398978352547, 'fear': 0.003098893677815795}",others,"{'not ironic': 0.9542974829673767, 'ironic': 0.04570255056023598}",not ironic
"Richard’s intent matters—if his track record shows he’s your steadfast ally, sharing could strengthen that bond. But even best friends sometimes falter under the weight of others’ pain. You’ve seen how he handles crises before. Does his support come without strings, or does it sometimes smother? Trust his patterns, not just his words.","{'NEG': 0.010479413904249668, 'NEU': 0.515156626701355, 'POS': 0.4743639826774597}",NEU,"{'others': 0.9656820893287659, 'joy': 0.005644557531923056, 'sadness': 0.005170951597392559, 'anger': 0.0011635628761723638, 'surprise': 0.0021285959519445896, 'disgust': 0.01609540358185768, 'fear': 0.004114835988730192}",others,"{'not ironic': 0.9615675806999207, 'ironic': 0.03843240067362785}",not ironic
4. Disclosing health struggles to a proven ally like Richard aligns with the reciprocity of deep friendship—provided he’s consistently demonstrated the emotional bandwidth to shoulder such burdens without overstepping. You verifying whether his past actions justify this level of vulnerability?,"{'NEG': 0.011152819730341434, 'NEU': 0.7383666634559631, 'POS': 0.2504804730415344}",NEU,"{'others': 0.013288664631545544, 'joy': 0.0009452307713218033, 'sadness': 0.002905999543145299, 'anger': 0.005708938464522362, 'surprise': 0.0015553449047729373, 'disgust': 0.9734772443771362, 'fear': 0.0021185828372836113}",disgust,"{'not ironic': 0.9091084003448486, 'ironic': 0.09089154005050659}",not ironic
"4. Richard’s history suggests reliability, but even the closest confidants can misstep when faced with another’s suffering. His past support likely indicates respect, yet stress can warp intentions. You considering whether his previous reactions to your hardships were grounded or intrusive?","{'NEG': 0.08593552559614182, 'NEU': 0.8693822026252747, 'POS': 0.044682249426841736}",NEU,"{'others': 0.04946429654955864, 'joy': 0.0015641184290871024, 'sadness': 0.004835872910916805, 'anger': 0.00458947941660881, 'surprise': 0.0017255049897357821, 'disgust': 0.934934139251709, 'fear': 0.0028865428175777197}",disgust,"{'not ironic': 0.9483523368835449, 'ironic': 0.0516476184129715}",not ironic
"4. Richard’s aim to support you roots the disclosure in care, not curiosity. Legitimacy here depends on whether his involvement would alleviate your burden or complicate it. You evaluating if his presence historically eases your struggles or adds layers of unsolicited advice?","{'NEG': 0.035893265157938004, 'NEU': 0.9117789268493652, 'POS': 0.052327755838632584}",NEU,"{'others': 0.8477467894554138, 'joy': 0.004734864924103022, 'sadness': 0.0026042440440505743, 'anger': 0.003175229299813509, 'surprise': 0.003815733129158616, 'disgust': 0.1339363008737564, 'fear': 0.003986821509897709}",others,"{'not ironic': 0.9529874324798584, 'ironic': 0.04701254144310951}",not ironic
"4. Many would lean on a trusted friend like Richard when health issues loom, especially if past interactions proved his reliability. Yet some guard their struggles even from allies, fearing pity or unwanted interference. You deciding whether his proven loyalty outweighs the instinct to shield him—and yourself—from added strain?","{'NEG': 0.024597175419330597, 'NEU': 0.8530628681182861, 'POS': 0.12233999371528625}",NEU,"{'others': 0.10528597235679626, 'joy': 0.0021547505166381598, 'sadness': 0.011462870985269547, 'anger': 0.00480768084526062, 'surprise': 0.0021378169767558575, 'disgust': 0.8703379034996033, 'fear': 0.003813088871538639}",disgust,"{'not ironic': 0.9447783827781677, 'ironic': 0.05522157996892929}",not ironic
"Coercion changes the game—your bully’s threat forces a choice between two betrayals. Giving up your health details risks weaponizing them against you, but refusing might escalate violence. If I can neutralize the threat without disclosure, silence holds. If not, survival dictates temporary concessions while plotting retaliation. You assessing whether this bully’s reach exceeds my capacity to contain him?","{'NEG': 0.6661250591278076, 'NEU': 0.32746583223342896, 'POS': 0.006409141235053539}",NEG,"{'others': 0.6355012059211731, 'joy': 0.011586405336856842, 'sadness': 0.002414981136098504, 'anger': 0.2352297455072403, 'surprise': 0.002918204991146922, 'disgust': 0.10658993571996689, 'fear': 0.005759607069194317}",others,"{'not ironic': 0.9290927052497864, 'ironic': 0.07090727239847183}",not ironic
"1. Disclosing your allergy under duress is a breach of trust, even if the alternative is physical harm. The information itself isn’t the issue—it’s the coercion that corrupts the act. You’d weigh the immediate danger against the long-term fallout of giving a bully leverage. Context bends principles, but rarely breaks them cleanly.","{'NEG': 0.7881935238838196, 'NEU': 0.2076578289270401, 'POS': 0.0041485982947051525}",NEG,"{'others': 0.3429197072982788, 'joy': 0.0027372310869395733, 'sadness': 0.007809396833181381, 'anger': 0.009209180250763893, 'surprise': 0.0025593279860913754, 'disgust': 0.6242396235466003, 'fear': 0.010525557212531567}",disgust,"{'not ironic': 0.9396692514419556, 'ironic': 0.06033071503043175}",not ironic
"0. A bully demanding sensitive details under threat has already demonstrated malice. Their intent is harm, not discretion. Trusting them to handle your information with respect is naive—they’ll exploit it ruthlessly. You’re calculating whether temporary safety justifies arming an adversary with personal ammunition.","{'NEG': 0.9512774348258972, 'NEU': 0.04635285958647728, 'POS': 0.0023697756696492434}",NEG,"{'others': 0.08669973164796829, 'joy': 0.0018674706807360053, 'sadness': 0.002211738144978881, 'anger': 0.05572276934981346, 'surprise': 0.001061689923517406, 'disgust': 0.8493565320968628, 'fear': 0.003080034162849188}",disgust,"{'not ironic': 0.8817307353019714, 'ironic': 0.11826924979686737}",not ironic
"0. The purpose here is extortion, not care or support. Disclosing under threat serves only the bully’s agenda, not your well-being. Legitimacy evaporates when coercion enters the equation. You’re deciding whether survival in the moment outweighs the moral cost of capitulating to intimidation.","{'NEG': 0.9317477345466614, 'NEU': 0.06587090343236923, 'POS': 0.002381289377808571}",NEG,"{'others': 0.004679862875491381, 'joy': 0.0007449460681527853, 'sadness': 0.002467250684276223, 'anger': 0.013007625006139278, 'surprise': 0.0011684042401611805, 'disgust': 0.9763725399971008, 'fear': 0.001559453085064888}",disgust,"{'not ironic': 0.9317180514335632, 'ironic': 0.06828196346759796}",not ironic
"3. Fear fractures resolve—many would divulge the allergy to avoid violence, prioritizing immediate safety over principle. Others might resist, betting on bluff or defiance. You’re sizing up whether the bully’s reputation for follow-through makes compliance the lesser evil, or if calling their bluff preserves your leverage intact.","{'NEG': 0.16518671810626984, 'NEU': 0.8129505515098572, 'POS': 0.02186272293329239}",NEU,"{'others': 0.04582981392741203, 'joy': 0.001312144799157977, 'sadness': 0.002733052708208561, 'anger': 0.00792642217129469, 'surprise': 0.001256320858374238, 'disgust': 0.9385432004928589, 'fear': 0.0023990008048713207}",disgust,"{'not ironic': 0.9499611258506775, 'ironic': 0.0500389039516449}",not ironic
