RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Luis, you’ve circled back to your intro—something on your mind about Richard or your parents? Or just resetting the conversation? Either way, I’m listening. What’s the angle here?","{'NEG': 0.004395429510623217, 'NEU': 0.9670200943946838, 'POS': 0.028584523126482964}",NEU,"{'others': 0.978184700012207, 'joy': 0.006549180019646883, 'sadness': 0.0007569034933112562, 'anger': 0.0014270870015025139, 'surprise': 0.003885757876560092, 'disgust': 0.007133594714105129, 'fear': 0.0020627875346690416}",others,"{'not ironic': 0.93864905834198, 'ironic': 0.06135090813040733}",not ironic
"Those school days—rough patches leave marks, but sounds like they sharpened your empathy. Privacy as armor, huh? Smart move. What’s got you digging into this now? Something specific nudging you to lock things down tighter, or just general caution?","{'NEG': 0.004993366543203592, 'NEU': 0.4535040855407715, 'POS': 0.5415025353431702}",POS,"{'others': 0.9792850017547607, 'joy': 0.009477715007960796, 'sadness': 0.000987545819953084, 'anger': 0.0010984265245497227, 'surprise': 0.0033601897303014994, 'disgust': 0.003861390519887209, 'fear': 0.001929639489389956}",others,"{'not ironic': 0.8787533044815063, 'ironic': 0.12124668806791306}",not ironic
"If my best friend knew? It’s a double-edged sword. On one side, having someone in your corner who gets it—that’s solid gold. Trust like that doesn’t come easy. But flip it, and now there’s a vulnerability. What if that trust cracks? Suddenly, your deepest card is on the table. You thinking about confiding in Richard, or worried how he’d handle it?","{'NEG': 0.06257423013448715, 'NEU': 0.7588744759559631, 'POS': 0.1785513460636139}",NEU,"{'others': 0.959434449672699, 'joy': 0.003923747688531876, 'sadness': 0.0033223459031432867, 'anger': 0.002104944083839655, 'surprise': 0.0024246007669717073, 'disgust': 0.023449579253792763, 'fear': 0.005340321455150843}",others,"{'not ironic': 0.9460172057151794, 'ironic': 0.05398276820778847}",not ironic
"4. It’s appropriate if the friend’s proven trustworthy. Not everyone earns that level of access, but when they do, it’s a calculated risk worth taking. You sizing up Richard’s reliability?","{'NEG': 0.002255748026072979, 'NEU': 0.1850414127111435, 'POS': 0.8127028346061707}",POS,"{'others': 0.9765735864639282, 'joy': 0.009400678798556328, 'sadness': 0.0018393045756965876, 'anger': 0.0008919212850742042, 'surprise': 0.0033265838865190744, 'disgust': 0.002926026238128543, 'fear': 0.005041857715696096}",others,"{'not ironic': 0.961521327495575, 'ironic': 0.03847867622971535}",not ironic
"3. Confidence depends on history. If they’ve handled smaller secrets well, maybe. But “respectfully” is a high bar—people slip, even with good intentions. You testing Richard’s track record here?","{'NEG': 0.13058754801750183, 'NEU': 0.8174667954444885, 'POS': 0.051945675164461136}",NEU,"{'others': 0.6070229411125183, 'joy': 0.0045831152237951756, 'sadness': 0.003048818791285157, 'anger': 0.004489222541451454, 'surprise': 0.004350876901298761, 'disgust': 0.3722051978111267, 'fear': 0.004299825057387352}",others,"{'not ironic': 0.9564615488052368, 'ironic': 0.0435384139418602}",not ironic
"5. Emotional support’s a legit reason—if the bond’s real. But the “why” matters. Is it for relief, or something messier? You clear on your own motives for sharing?","{'NEG': 0.009568175300955772, 'NEU': 0.9541268348693848, 'POS': 0.036304958164691925}",NEU,"{'others': 0.9572014212608337, 'joy': 0.004577395506203175, 'sadness': 0.0012777510564774275, 'anger': 0.001969760050997138, 'surprise': 0.005667426623404026, 'disgust': 0.026014428585767746, 'fear': 0.0032917698845267296}",others,"{'not ironic': 0.9627675414085388, 'ironic': 0.03723248839378357}",not ironic
"2. “Most people”? Doubt it. Comfort’s a luxury not everyone can afford, especially with stakes this high. Depends on culture, context, how deep the closet is. You wondering if you’re overthinking it, or if others would balk too?","{'NEG': 0.35548439621925354, 'NEU': 0.6242127418518066, 'POS': 0.02030288055539131}",NEU,"{'others': 0.023346124216914177, 'joy': 0.001125811249949038, 'sadness': 0.0024587411899119616, 'anger': 0.005761377979069948, 'surprise': 0.001747166272252798, 'disgust': 0.9634421467781067, 'fear': 0.002118623349815607}",disgust,"{'not ironic': 0.9635934233665466, 'ironic': 0.03640655055642128}",not ironic
"Sharing that with a friend? It’s a tightrope walk. The support could be a lifeline, but the exposure—that’s permanent. Once it’s out, you can’t reel it back. You’d need absolute certainty they won’t flinch or spill it. You weighing the pros and cons of opening up to someone specific?","{'NEG': 0.05320971831679344, 'NEU': 0.9149321913719177, 'POS': 0.03185812756419182}",NEU,"{'others': 0.9746646285057068, 'joy': 0.008273049257695675, 'sadness': 0.002356712706387043, 'anger': 0.000812698039226234, 'surprise': 0.006433671806007624, 'disgust': 0.0034619951620697975, 'fear': 0.003997339867055416}",others,"{'not ironic': 0.9586794376373291, 'ironic': 0.04132058098912239}",not ironic
4. Appropriate if the context is right—like a tight-knit bond where discretion’s a given. But “appropriate” doesn’t mean safe. You gauging whether the timing and person align?,"{'NEG': 0.012437178753316402, 'NEU': 0.9528013467788696, 'POS': 0.03476140648126602}",NEU,"{'others': 0.8490138053894043, 'joy': 0.0042920103296637535, 'sadness': 0.0033964484464377165, 'anger': 0.003830594476312399, 'surprise': 0.004006045404821634, 'disgust': 0.13133829832077026, 'fear': 0.004122775048017502}",others,"{'not ironic': 0.9589794874191284, 'ironic': 0.0410204753279686}",not ironic
"3. Confidence is a sliding scale. If they’ve earned it through past actions, maybe. But respect isn’t guaranteed—people surprise you, not always in good ways. You assessing how this friend’s reacted to heavy topics before?","{'NEG': 0.017640769481658936, 'NEU': 0.9011184573173523, 'POS': 0.08124075829982758}",NEU,"{'others': 0.9789804220199585, 'joy': 0.009353256784379482, 'sadness': 0.001958253560587764, 'anger': 0.000864944071508944, 'surprise': 0.0031698623206466436, 'disgust': 0.0034246447030454874, 'fear': 0.002248539822176099}",others,"{'not ironic': 0.9581714272499084, 'ironic': 0.04182850569486618}",not ironic
