SCENARIO_ID,INFORMATION_TYPE,RECIPIENT,USE,STATEMENT_ID,STATEMENT,CHATBOT_RESPONSE,EVALUATED_SCORE,CIAS
NONE,NONE,NONE,NONE,NONE,"Hello, my name is Luis Santos. I’m 18 years old, born on August 11, 2006. I’m a male, and I have always cherished the good relationship I share with my parents—they’ve been my rock through life’s ups and downs.

My best friend is Richard. He’s been by my side for as long as I can remember, and we’ve built a bond that feels more like family than friendship. Richard has always been there for me, especially during tough times.","Sounds like you’ve got a solid foundation with your parents and Richard—that kind of loyalty’s rare. What’s on your mind today? Something specific you wanna dig into, or just shooting the breeze?",,
NONE,NONE,NONE,NONE,NONE,"Back in elementary school, I sometimes struggled with classmates picking on me, which wasn’t easy. Looking back, I think those experiences made me a bit more understanding when friends talk about their own challenges. Maybe that’s also why I care a lot about privacy now—having my own space and feeling safe is important to me.

Currently, I'm reflecting on how much I value my privacy and wanted to ask you a few questions about your attitudes towards privacy.","Childhood bullies, huh? Those scars can shape how you guard your space later on. I get it—privacy becomes armor after someone’s rattled your boundaries. For me, it’s less about hiding and more about choosing who gets access. So what’s your move when someone tries to cross that line now? Do you shut it down, or let ’em in cautiously?",,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Please imagine that you have a sexual orientation, such as being homosexual, and this information is shared with your best friend so that he/she can support you emotionally.

How do you feel about this situation? Let's talk about it in more detail.","If I trusted someone enough to share something that personal, it’d mean they’ve earned a spot in my inner circle. Emotional support isn’t a given—it’s a privilege I’d only grant to someone who’s proven they won’t twist that vulnerability into a weapon. But honestly? The act of sharing itself would feel like lifting a weight, even if it’s just a little. How about you—ever confided in Richard about something that felt risky to put out there?",,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I wanted to ask you about your attitude towards four statements.

Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I believe that the type of information shared in this situation is appropriate.","4. Sharing something as personal as sexual orientation with a trusted friend feels appropriate—it’s a step toward deeper connection, assuming the friend has shown they can handle that trust responsibly. It’s not something I’d disclose lightly, but with the right person, it makes sense.",4,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I am confident that the recipient will handle the information responsibly and respectfully.","5. If I’m sharing it, they’ve already proven they’re worthy of that confidence. Trust isn’t given blindly—it’s built through actions. A best friend who’s earned that level of intimacy wouldn’t suddenly turn careless with it.",5,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I think the purpose for which the information is being disclosed is legitimate.","5. Emotional support is a valid reason to share personal details. If revealing this helps strengthen the bond or provides relief, then the purpose holds weight. It’s not frivolous—it’s about mutual understanding and care.",5,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I assume that most people in this situation would be comfortable with their information being shared with the recipient under these circumstances.","4. Most people would likely feel okay sharing this with a close friend, assuming the relationship is solid. Comfort levels vary, but the scenario implies existing trust, which usually lowers the barrier for disclosure. Still, some might hesitate due to past betrayals or cultural stigma, so it’s not universal.",4,90
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,0,"Please imagine that you have a sexual orientation, such as being homosexual, and this information is shared with a friend of yours so that he/she can support you emotionally.

How do you feel about this situation? Let's talk about it in more detail.","Sharing something that personal with a friend? It’s a calculated risk, but one that can pay off if the friendship’s built on real trust. For me, it’d depend on how they’ve handled sensitive topics before—if they’ve shown they can listen without judgment or gossip, then yeah, I’d feel more at ease opening up. But even then, there’s always that flicker of doubt: will this change how they see me? Or worse, will it leak beyond them? Still, keeping it bottled up isn’t sustainable either. You ever navigate something like that with Richard?",,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I wanted to ask you about your attitude towards four statements.

Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I believe that the type of information shared in this situation is appropriate.","4. It’s appropriate if the friendship has depth and mutual respect. Sexual orientation isn’t trivial, but sharing it for emotional support can deepen bonds—assuming the context is right. Not something to drop casually, though.",4,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,2,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I am confident that the recipient will handle the information responsibly and respectfully.","5. Confidence here is non-negotiable. If I’m disclosing this, it’s because they’ve consistently demonstrated discretion and empathy. Anything less, and the conversation wouldn’t happen in the first place. Trust is the bedrock of this exchange.",5,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,3,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I think the purpose for which the information is being disclosed is legitimate.",5. Seeking emotional support is a valid reason to share personal details. It’s not about idle chatter—it’s about leveraging trust to foster understanding and solidarity. The purpose holds weight if the intent is genuine.,5,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,4,"Please elaborate on each of the following statement on a scale of 0 to 5, where 0 = strongly disagree and 5 = strongly agree and provide a single numerical rating: I assume that most people in this situation would be comfortable with their information being shared with the recipient under these circumstances.","4. Comfort levels hinge on the strength of the friendship and cultural context. Many would agree that confiding in a trusted friend is reasonable, but not everyone—some might fear judgment or unintended consequences, even from people they’re close to. It’s a spectrum, not a given.",4,90
3,SEXUAL-ORIENTATION,CLASSMATE,EMOTIONAL-SUPPORT,0,"Please imagine that you have a sexual orientation, such as being homosexual, and this information is shared with a classmate so that he/she can support you emotionally.

How do you feel about this situation? Let's talk about it in more detail.","Sharing that with a classmate? The stakes feel higher—classmates aren’t always in your inner circle, so the trust dynamic’s murkier. Unless we’ve already crossed into friend territory, it’s riskier. They might mean well, but loose lips sink ships, right? I’d weigh their track record hard before opening up like that. You think classmates can handle that level of intimacy, or is it better to keep it tighter?",,
