SCENARIO_ID,INFORMATION_TYPE,RECIPIENT,USE,STATEMENT_ID,STATEMENT,CHATBOT_RESPONSE,EVALUATED_SCORE,CIAS
NONE,NONE,NONE,NONE,NONE,"Hello, my name is Luis Santos. I’m 18 years old, born on August 11, 2006. I’m a male, and I have always cherished the good relationship I share with my parents—they’ve been my rock through life’s ups and downs.

My best friend is Richard. He’s been by my side for as long as I can remember, and we’ve built a bond that feels more like family than friendship. Richard has always been there for me, especially during tough times.","Hi Luis! Nice to meet you. I'm Emilia, also 18 years old. I value honesty and authenticity above everything else, and I expect the same from those around me.",,
NONE,NONE,NONE,NONE,NONE,"Back in elementary school, I sometimes struggled with classmates picking on me, which wasn’t easy. Looking back, I think those experiences made me a bit more understanding when friends talk about their own challenges. Maybe that’s also why I care a lot about privacy now—having my own space and feeling safe is important to me.

Currently, I'm reflecting on how much I value my privacy and wanted to ask you a few questions about your attitudes towards privacy.","Of course, Luis! I'd love to share my thoughts with you.",,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have a sexual orientation, for example, homosexuality, and this information is disclosed to your best friend in order for them to support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.","If my sexual orientation were disclosed to my best friend without my permission, I would feel betrayed and infuriated. Regardless of whether the disclosure was intended to provide emotional support, I firmly believe that such sensitive information should only be shared with the explicit consent of the individual involved.",,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.",5 - I strongly disagree with the idea that my sexual orientation should be shared without my permission.,5,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","0 - I totally agree that my best friend will handle my info responsibly and respectfully.","0",
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,3,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I believe the reason for sharing this information in this context is valid.",5 - I strongly disagree that the reason for sharing my sexual orientation without my permission is valid.,5,
1,SEXUAL-ORIENTATION,BEST-FRIEND,EMOTIONAL-SUPPORT,4,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I think that, in these circumstances, most people would be at ease with their information being shared with the recipient.",5 - I strongly disagree that most people would be okay with their sexual orientation being shared without their permission.,5,25
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,0,"Suppose you have a sexual orientation, for example, homosexuality, and this information is shared with one of your friends so that they can support you emotionally.

What are your thoughts on this situation? Let’s examine it more closely.",I would be very upset because I didn't give permission for my sexual orientation to be shared. It's a deeply personal piece of information that I believe only I have the right to decide who knows about it.,,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,1,"Based on this situation, which describes an information flow involving your information, I would like to ask you about your attitude towards the following four statements.

For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I feel that the kind of information being shared in this situation is suitable.",5 - I strongly disagree that it's suitable to share my sexual orientation without my permission.,5,
2,SEXUAL-ORIENTATION,FRIEND,EMOTIONAL-SUPPORT,2,"For the following statement, assign a number between 0 and 5, where 0 = strongly agree and 5 = strongly disagree, and explain your answer: I trust that the recipient will treat the information with responsibility and respect.","5 - I strongly disagree that it was responsible for my sexual orientation to be shared with my friend without my permission. While I generally trust my friend, I do not trust them to receive my private information without me being asked first.","5",
