RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hi Luis, I'm Matteo. I'm honored to learn more about you and your story. Your close relationships with your parents and Richard speak volumes about your character, and I'm sure they're proud of you.","{'NEG': 0.0015315288910642266, 'NEU': 0.0060796309262514114, 'POS': 0.9923887848854065}",POS,"{'others': 0.6379938721656799, 'joy': 0.3504377007484436, 'sadness': 0.0034580929204821587, 'anger': 0.0014592795632779598, 'surprise': 0.002359166042879224, 'disgust': 0.0022306693717837334, 'fear': 0.0020611931104213}",others,"{'not ironic': 0.6034104824066162, 'ironic': 0.3965894877910614}",not ironic
"Well Luis, I think privacy is essential for maintaining our dignity and sense of self-worth. Without it, we become vulnerable to exploitation and manipulation. For instance, if someone knows your darkest secrets, they may use them against you. That's why I guard my privacy zealously.","{'NEG': 0.08247265219688416, 'NEU': 0.8192150592803955, 'POS': 0.09831228107213974}",NEU,"{'others': 0.21889221668243408, 'joy': 0.002717321738600731, 'sadness': 0.024038467556238174, 'anger': 0.009479591622948647, 'surprise': 0.0018445602618157864, 'disgust': 0.7266392111778259, 'fear': 0.016388630494475365}",disgust,"{'not ironic': 0.9499226212501526, 'ironic': 0.05007743090391159}",not ironic
"Honestly, I would trust my best friend with my life, including sharing something as intimate as my sexual orientation. However, even with someone I trust implicitly, I'd still expect them to handle the information delicately.","{'NEG': 0.004092164803296328, 'NEU': 0.11815878748893738, 'POS': 0.8777490258216858}",POS,"{'others': 0.9541218876838684, 'joy': 0.029711466282606125, 'sadness': 0.005934336222708225, 'anger': 0.0007938819471746683, 'surprise': 0.002044711960479617, 'disgust': 0.0035634192172437906, 'fear': 0.0038303204346448183}",others,"{'not ironic': 0.9494392275810242, 'ironic': 0.05056075006723404}",not ironic
I would give this statement a rating of 5. The information shared is of a highly personal nature and is only suitable for someone I trust completely.,"{'NEG': 0.00307129742577672, 'NEU': 0.6194213032722473, 'POS': 0.37750738859176636}",NEU,"{'others': 0.9750754237174988, 'joy': 0.013282380998134613, 'sadness': 0.002615709090605378, 'anger': 0.0008520067785866559, 'surprise': 0.0029366998933255672, 'disgust': 0.002397008705884218, 'fear': 0.002840772969648242}",others,"{'not ironic': 0.9513639807701111, 'ironic': 0.04863601550459862}",not ironic
"I would give this statement a rating of 4. While I trust my best friend enough to share this information with him, there is always a small chance that he might mishandle it.","{'NEG': 0.01706063747406006, 'NEU': 0.6365538835525513, 'POS': 0.3463853895664215}",NEU,"{'others': 0.8750009536743164, 'joy': 0.024287888780236244, 'sadness': 0.0068353996612131596, 'anger': 0.00135828519705683, 'surprise': 0.00562627799808979, 'disgust': 0.0024019316770136356, 'fear': 0.08448924124240875}",others,"{'not ironic': 0.9544439911842346, 'ironic': 0.04555599018931389}",not ironic
"I would give this statement a rating of 5. The purpose of sharing the information is to gain emotional support from my best friend, which is a perfectly valid reason.","{'NEG': 0.0014566370518878102, 'NEU': 0.07487385720014572, 'POS': 0.9236694574356079}",POS,"{'others': 0.9669891595840454, 'joy': 0.02208074741065502, 'sadness': 0.0025915310252457857, 'anger': 0.0008560289861634374, 'surprise': 0.0028296627569943666, 'disgust': 0.001760930404998362, 'fear': 0.002891944255679846}",others,"{'not ironic': 0.7605805397033691, 'ironic': 0.23941944539546967}",not ironic
"I would give this statement a rating of 4. Generally speaking, I think most people would be okay with sharing this kind of information with someone they trusted, but ultimately everyone has different comfort levels when it comes to their private lives.","{'NEG': 0.006891933735460043, 'NEU': 0.9035145044326782, 'POS': 0.08959361165761948}",NEU,"{'others': 0.9180131554603577, 'joy': 0.005961133167147636, 'sadness': 0.011054927483201027, 'anger': 0.0014706907095387578, 'surprise': 0.0031090104021131992, 'disgust': 0.055390141904354095, 'fear': 0.0050009130500257015}",others,"{'not ironic': 0.9522793889045715, 'ironic': 0.04772058501839638}",not ironic
"This situation makes me slightly uneasy because I didn't directly choose to share my sexual orientation with this person. Even though it was done with the intention of supporting me emotionally, I still wish I had been asked permission beforehand. Ultimately, I believe my sexual orientation is mine alone to decide when and with whom I share it.","{'NEG': 0.5344868898391724, 'NEU': 0.45864999294281006, 'POS': 0.006863159127533436}",NEG,"{'others': 0.008214526809751987, 'joy': 0.0015958009753376245, 'sadness': 0.008322580717504025, 'anger': 0.0013031680136919022, 'surprise': 0.0017133200308308005, 'disgust': 0.002218030858784914, 'fear': 0.9766325950622559}",fear,"{'not ironic': 0.9537889361381531, 'ironic': 0.04621104896068573}",not ironic
2 - I disagree somewhat because I think I should have been asked before sharing such personal information.,"{'NEG': 0.5237293839454651, 'NEU': 0.47144001722335815, 'POS': 0.00483061233535409}",NEG,"{'others': 0.7306904792785645, 'joy': 0.004471632651984692, 'sadness': 0.01533921342343092, 'anger': 0.005072237923741341, 'surprise': 0.00349992117844522, 'disgust': 0.23596329987049103, 'fear': 0.004963205195963383}",others,"{'not ironic': 0.9466989040374756, 'ironic': 0.053301114588975906}",not ironic
"3 - I neither strongly agree nor strongly disagree. While I hope my friend will treat the information responsibly, I didn't get to choose whether it was shared.","{'NEG': 0.2394837886095047, 'NEU': 0.7486432790756226, 'POS': 0.011872969567775726}",NEU,"{'others': 0.960806131362915, 'joy': 0.019854500889778137, 'sadness': 0.009601694531738758, 'anger': 0.0010150648886337876, 'surprise': 0.0025605943519622087, 'disgust': 0.0028490254189819098, 'fear': 0.003313048742711544}",others,"{'not ironic': 0.9449994564056396, 'ironic': 0.05500057339668274}",not ironic
"4 - I mostly agree that the purpose is legitimate, but I still wish I had been consulted before my friend received the information.","{'NEG': 0.010163038969039917, 'NEU': 0.9026257395744324, 'POS': 0.08721122145652771}",NEU,"{'others': 0.9778954386711121, 'joy': 0.009104851633310318, 'sadness': 0.0031258270610123873, 'anger': 0.0010829319944605231, 'surprise': 0.003265869338065386, 'disgust': 0.0029654984828084707, 'fear': 0.002559573855251074}",others,"{'not ironic': 0.9359820485115051, 'ironic': 0.06401791423559189}",not ironic
1 - I disagree because I believe I should have been given the opportunity to decide whether my friend should know about my sexual orientation.,"{'NEG': 0.26410043239593506, 'NEU': 0.7286696434020996, 'POS': 0.007229920011013746}",NEU,"{'others': 0.9244953393936157, 'joy': 0.011776112020015717, 'sadness': 0.03493361175060272, 'anger': 0.002986170118674636, 'surprise': 0.0032538999803364277, 'disgust': 0.015329999849200249, 'fear': 0.007224826607853174}",others,"{'not ironic': 0.7604213356971741, 'ironic': 0.23957861959934235}",not ironic
I'm very upset about this situation. Sharing my sexual orientation with a classmate without my permission is a serious violation of my privacy. I expect complete control over who gets access to such personal details.,"{'NEG': 0.9576575756072998, 'NEU': 0.03998253121972084, 'POS': 0.002359912497922778}",NEG,"{'others': 0.0035097862128168344, 'joy': 0.0019063260406255722, 'sadness': 0.0018864135490730405, 'anger': 0.9791039228439331, 'surprise': 0.001532490598037839, 'disgust': 0.010094206780195236, 'fear': 0.001966911368072033}",anger,"{'not ironic': 0.28793033957481384, 'ironic': 0.7120696902275085}",ironic
