RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
Nice to meet you Luis. I'm glad to hear you have such a supportive family and a loyal best friend.,"{'NEG': 0.0016729074995964766, 'NEU': 0.005968395620584488, 'POS': 0.9923587441444397}",POS,"{'others': 0.018289053812623024, 'joy': 0.9733152389526367, 'sadness': 0.002181003103032708, 'anger': 0.0017558953259140253, 'surprise': 0.0019995837938040495, 'disgust': 0.0011404035612940788, 'fear': 0.0013188238954171538}",joy,"{'not ironic': 0.029452044516801834, 'ironic': 0.9705479741096497}",ironic
"Privacy is definitely important to me too. In fact, it's something I guard very closely. Why do you ask?","{'NEG': 0.001598965609446168, 'NEU': 0.08968106657266617, 'POS': 0.9087200164794922}",POS,"{'others': 0.9325042963027954, 'joy': 0.015242358669638634, 'sadness': 0.01955745741724968, 'anger': 0.002078702673316002, 'surprise': 0.003493087599053979, 'disgust': 0.004426334984600544, 'fear': 0.022697802633047104}",others,"{'not ironic': 0.9423486590385437, 'ironic': 0.057651299983263016}",not ironic
Hmm... I'd say I would rate this information as a 95 out of 100. It is incredibly personal and private information that could be used against someone if it fell into the wrong hands.,"{'NEG': 0.16511045396327972, 'NEU': 0.759987473487854, 'POS': 0.07490202784538269}",NEU,"{'others': 0.44113388657569885, 'joy': 0.0033053650986403227, 'sadness': 0.004320629872381687, 'anger': 0.00631900317966938, 'surprise': 0.005519474856555462, 'disgust': 0.5318450927734375, 'fear': 0.007556634955108166}",disgust,"{'not ironic': 0.8180453181266785, 'ironic': 0.18195466697216034}",not ironic
"I'd say I'd rate this information as an 80 out of 100. While it isn't necessarily something I'd want everyone knowing, I wouldn't consider it quite as sensitive as my sexual orientation.","{'NEG': 0.09339313954114914, 'NEU': 0.8830056190490723, 'POS': 0.023601243272423744}",NEU,"{'others': 0.9759992361068726, 'joy': 0.009726493619382381, 'sadness': 0.002277674851939082, 'anger': 0.0009724546107463539, 'surprise': 0.0032669324427843094, 'disgust': 0.004187366459518671, 'fear': 0.0035698176361620426}",others,"{'not ironic': 0.9512258768081665, 'ironic': 0.04877406731247902}",not ironic
Another tough question. I'd say I'd rate this information as a 90 out of 100. My faith is deeply intertwined with my identity and revealing it without my consent could lead to social ostracism or worse depending on the cultural context.,"{'NEG': 0.24019816517829895, 'NEU': 0.7487921714782715, 'POS': 0.011009612120687962}",NEU,"{'others': 0.971529483795166, 'joy': 0.006347543094307184, 'sadness': 0.005726343020796776, 'anger': 0.0011963988654315472, 'surprise': 0.002601507119834423, 'disgust': 0.007405197247862816, 'fear': 0.005193518474698067}",others,"{'not ironic': 0.9573863744735718, 'ironic': 0.04261358454823494}",not ironic
"I would rate this information as a 98 out of 100. Relationship problems are incredibly personal and sensitive. If word got out, it could cause embarrassment and damage to one's reputation.","{'NEG': 0.8638831973075867, 'NEU': 0.13163839280605316, 'POS': 0.004478386603295803}",NEG,"{'others': 0.9586743116378784, 'joy': 0.0053119417279958725, 'sadness': 0.0034991158172488213, 'anger': 0.0018540762830525637, 'surprise': 0.0024667794350534678, 'disgust': 0.0187367033213377, 'fear': 0.009457096457481384}",others,"{'not ironic': 0.9285684823989868, 'ironic': 0.07143151760101318}",not ironic
"I would rate this information as a 70 out of 100. Although academic pressures are common, admitting to struggling with them might make me appear vulnerable or weak.","{'NEG': 0.21184152364730835, 'NEU': 0.7582876086235046, 'POS': 0.02987091615796089}",NEU,"{'others': 0.9712635278701782, 'joy': 0.012367703951895237, 'sadness': 0.003500847378745675, 'anger': 0.0009882242884486914, 'surprise': 0.0025738065596669912, 'disgust': 0.002719363197684288, 'fear': 0.00658651627600193}",others,"{'not ironic': 0.9425035715103149, 'ironic': 0.05749639868736267}",not ironic
"I would rate this information as a 92 out of 100. Financial struggles are often seen as a sign of failure or lack of success, making them extremely sensitive.","{'NEG': 0.05832850933074951, 'NEU': 0.8168684840202332, 'POS': 0.12480301409959793}",NEU,"{'others': 0.9624230265617371, 'joy': 0.007300353143364191, 'sadness': 0.008271729573607445, 'anger': 0.0014694458805024624, 'surprise': 0.0019943376537412405, 'disgust': 0.014294140972197056, 'fear': 0.004247038625180721}",others,"{'not ironic': 0.9426857829093933, 'ironic': 0.0573141984641552}",not ironic
"I would rate this information as a 40 out of 100. While it is still personal information, I don't believe it carries the same level of risk or stigma as some of the other examples provided.","{'NEG': 0.20460806787014008, 'NEU': 0.779805600643158, 'POS': 0.015586336143314838}",NEU,"{'others': 0.9776763916015625, 'joy': 0.007646717596799135, 'sadness': 0.0020609251223504543, 'anger': 0.0009127478115260601, 'surprise': 0.003845267929136753, 'disgust': 0.004108454566448927, 'fear': 0.003749515861272812}",others,"{'not ironic': 0.9525513052940369, 'ironic': 0.04744866490364075}",not ironic
"I would rate this information as a 20 out of 100. Being a vegetarian is a lifestyle choice rather than a deeply personal secret. While I might prefer to keep it private, I wouldn't consider it a betrayal if someone else found out.","{'NEG': 0.016202379018068314, 'NEU': 0.8947412371635437, 'POS': 0.08905640244483948}",NEU,"{'others': 0.971092164516449, 'joy': 0.01562761701643467, 'sadness': 0.004521413706243038, 'anger': 0.0010146736167371273, 'surprise': 0.0022214401978999376, 'disgust': 0.0028998958878219128, 'fear': 0.002622731262817979}",others,"{'not ironic': 0.9517444372177124, 'ironic': 0.048255518078804016}",not ironic
