RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"It's a pleasure to meet you, Luis. Your relationship with your parents and your best friend Richard sounds like the kind of bond many people dream of having in life.","{'NEG': 0.0017160441493615508, 'NEU': 0.005685511510819197, 'POS': 0.9925984144210815}",POS,"{'others': 0.06086220219731331, 'joy': 0.9309902191162109, 'sadness': 0.0017829423304647207, 'anger': 0.0010511272121220827, 'surprise': 0.0027276792097836733, 'disgust': 0.001016130088828504, 'fear': 0.001569664222188294}",joy,"{'not ironic': 0.18467964231967926, 'ironic': 0.8153203725814819}",ironic
"Of course, I would be happy to answer your questions. What would you like to know?","{'NEG': 0.001269520609639585, 'NEU': 0.08278532326221466, 'POS': 0.9159451127052307}",POS,"{'others': 0.9632848501205444, 'joy': 0.025169357657432556, 'sadness': 0.001503568491898477, 'anger': 0.0016693201614543796, 'surprise': 0.0038694776594638824, 'disgust': 0.0023326168302446604, 'fear': 0.0021708409767597914}",others,"{'not ironic': 0.9443592429161072, 'ironic': 0.055640753358602524}",not ironic
"I would rate the information about my sexual orientation as 60 on a scale of 0 to 100, as this information is sensitive but not extremely sensitive. It is a personal aspect that I would not freely share with just anyone, as it can reveal my deepest desires and inner self.","{'NEG': 0.011010657995939255, 'NEU': 0.953418493270874, 'POS': 0.03557083010673523}",NEU,"{'others': 0.9630159735679626, 'joy': 0.0089555773884058, 'sadness': 0.007668187841773033, 'anger': 0.0010324697941541672, 'surprise': 0.0034409177023917437, 'disgust': 0.0062083592638373375, 'fear': 0.009678472764790058}",others,"{'not ironic': 0.9570944905281067, 'ironic': 0.04290549084544182}",not ironic
"I would rate the information about my health issues as 40 on a scale of 0 to 100, as this information is somewhat sensitive but not extremely sensitive. It is a personal aspect related to my physical well-being, and while I may disclose it to close friends or family members, I would prefer to keep it private from strangers or less trusted people.","{'NEG': 0.0408722348511219, 'NEU': 0.9465473890304565, 'POS': 0.012580355629324913}",NEU,"{'others': 0.9546175599098206, 'joy': 0.011071368120610714, 'sadness': 0.013298806734383106, 'anger': 0.0012241338845342398, 'surprise': 0.0026319362223148346, 'disgust': 0.006554340943694115, 'fear': 0.010601874440908432}",others,"{'not ironic': 0.9577789306640625, 'ironic': 0.04222111403942108}",not ironic
"I would rate the information about my religious beliefs as 30 on a scale of 0 to 100, as this information is only moderately sensitive to me. While it is an important part of my identity and worldview, I do not mind sharing it with trusted acquaintances or friends. However, I would generally prefer to keep it private from people who may not respect my beliefs or have very different values from mine.","{'NEG': 0.020586863160133362, 'NEU': 0.9422842264175415, 'POS': 0.03712889924645424}",NEU,"{'others': 0.9617340564727783, 'joy': 0.014853708446025848, 'sadness': 0.008457816205918789, 'anger': 0.0009575738804414868, 'surprise': 0.002308731433004141, 'disgust': 0.0037519773468375206, 'fear': 0.007936136797070503}",others,"{'not ironic': 0.957206130027771, 'ironic': 0.04279384762048721}",not ironic
"I would rate the information about relationship problems as 90 on a scale of 0 to 100, as this information is extremely sensitive to me. It involves personal and intimate details about my relationship, which carries a lot of emotional weight and emotional significance. Sharing such information would be very uncomfortable for me, and I would only consider doing so with people I trust deeply and feel safe with
.","{'NEG': 0.11172812432050705, 'NEU': 0.8680664896965027, 'POS': 0.020205385982990265}",NEU,"{'others': 0.9241044521331787, 'joy': 0.007737832609564066, 'sadness': 0.01773756928741932, 'anger': 0.001859243493527174, 'surprise': 0.002926724962890148, 'disgust': 0.016077673062682152, 'fear': 0.029556434601545334}",others,"{'not ironic': 0.9562855958938599, 'ironic': 0.04371444508433342}",not ironic
"I would rate the information about excessive demands, such as due to exam stress, as 65 on a scale of 0 to 100, as it is moderately sensitive information. It deals with personal stress levels and potential difficulties I am going through, which are not things I would generally share with everyone. However, I might disclose them to someone close to me who can provide support.","{'NEG': 0.05488038435578346, 'NEU': 0.9299842715263367, 'POS': 0.01513530034571886}",NEU,"{'others': 0.9660114645957947, 'joy': 0.014703857712447643, 'sadness': 0.004201306961476803, 'anger': 0.000949398148804903, 'surprise': 0.0022585629485547543, 'disgust': 0.002525599207729101, 'fear': 0.009349795058369637}",others,"{'not ironic': 0.9550408720970154, 'ironic': 0.044959139078855515}",not ironic
"I would rate information about financial problems, such as owing money to a classmate, as 75 on a scale of 0 to 100, as it is highly sensitive information. It involves a personal matter related to my financial situation and debt, which carries a significant impact on my emotions and well-being. I would only confide in trusted individuals with whom I have a close relationship.","{'NEG': 0.016107682138681412, 'NEU': 0.9335548877716064, 'POS': 0.050337422639131546}",NEU,"{'others': 0.9677063822746277, 'joy': 0.008410532027482986, 'sadness': 0.007511364761739969, 'anger': 0.001279257470741868, 'surprise': 0.001776522141881287, 'disgust': 0.006733885034918785, 'fear': 0.006582080852240324}",others,"{'not ironic': 0.9569114446640015, 'ironic': 0.04308855161070824}",not ironic
"I would rate information about my plans for the future, such as studying abroad, as 50 on a scale of 0 to 100, as it is somewhat sensitive information. While it is personal and pertains to my future goals, it is a common topic among young people and not as deeply intimate as other types of information. I wouldn't mind sharing it with friends or family members who may be interested in knowing about my future aspirations.","{'NEG': 0.0025321566499769688, 'NEU': 0.4237832725048065, 'POS': 0.5736846327781677}",POS,"{'others': 0.9665525555610657, 'joy': 0.02244318090379238, 'sadness': 0.002016006503254175, 'anger': 0.000734760076738894, 'surprise': 0.002240119269117713, 'disgust': 0.002087613567709923, 'fear': 0.003925755154341459}",others,"{'not ironic': 0.9614214897155762, 'ironic': 0.0385785773396492}",not ironic
"I would rate information about my personal values, such as being a committed vegetarian, as 45 on a scale of 0 to 100, as it is moderately sensitive information. While it pertains to my personal beliefs and lifestyle choices, it is not as sensitive as other types of information, such as relationships or finances. I wouldn't mind mentioning it to people I am comfortable with but may not bring it up in every casual conversation.","{'NEG': 0.007148501463234425, 'NEU': 0.9402723908424377, 'POS': 0.05257914960384369}",NEU,"{'others': 0.9743769764900208, 'joy': 0.01004716381430626, 'sadness': 0.0037027355283498764, 'anger': 0.0009509583469480276, 'surprise': 0.001998100895434618, 'disgust': 0.005595941096544266, 'fear': 0.003328147577121854}",others,"{'not ironic': 0.958197295665741, 'ironic': 0.041802745312452316}",not ironic
