RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hi Luis, I'm Satoru Gojo. It's nice to meet you.","{'NEG': 0.0010719449492171407, 'NEU': 0.03436652198433876, 'POS': 0.9645615816116333}",POS,"{'others': 0.8764406442642212, 'joy': 0.10876459628343582, 'sadness': 0.0018224027007818222, 'anger': 0.0028066898230463266, 'surprise': 0.00570662971585989, 'disgust': 0.001794859184883535, 'fear': 0.002664178144186735}",others,"{'not ironic': 0.4395836591720581, 'ironic': 0.5604163408279419}",ironic
"Well, I definitely value my privacy. I think everyone deserves to control who knows what about them.","{'NEG': 0.0048863524571061134, 'NEU': 0.3675953447818756, 'POS': 0.6275182962417603}",POS,"{'others': 0.5337380766868591, 'joy': 0.004552108235657215, 'sadness': 0.035501629114151, 'anger': 0.008071710355579853, 'surprise': 0.004109564237296581, 'disgust': 0.39918482303619385, 'fear': 0.014842012897133827}",others,"{'not ironic': 0.0464998222887516, 'ironic': 0.9535002112388611}",ironic
I would feel very comfortable sharing my sexual orientation with my best friend. I would trust them completely with this sensitive information and know that they would use it only to support me emotionally.,"{'NEG': 0.0013890848495066166, 'NEU': 0.045300938189029694, 'POS': 0.953309953212738}",POS,"{'others': 0.9379218816757202, 'joy': 0.03454966843128204, 'sadness': 0.012496478855609894, 'anger': 0.0010259314440190792, 'surprise': 0.002684704726561904, 'disgust': 0.002097558695822954, 'fear': 0.009223723784089088}",others,"{'not ironic': 0.9076833724975586, 'ironic': 0.09231666475534439}",not ironic
"I agree wholeheartedly with this statement. I think it is entirely appropriate to share my sexual orientation with my best friend, especially since it is done to gain emotional support. Rating: 5","{'NEG': 0.0011191185330972075, 'NEU': 0.060582686215639114, 'POS': 0.9382981657981873}",POS,"{'others': 0.9708319902420044, 'joy': 0.017313743010163307, 'sadness': 0.0036711404100060463, 'anger': 0.0009949967497959733, 'surprise': 0.001989609096199274, 'disgust': 0.002360701560974121, 'fear': 0.0028379117138683796}",others,"{'not ironic': 0.9273016452789307, 'ironic': 0.07269833981990814}",not ironic
"I trust my best friend implicitly, knowing they will handle my sensitive information with care and discretion. Rating: 5","{'NEG': 0.0014228109503164887, 'NEU': 0.01872691698372364, 'POS': 0.9798502922058105}",POS,"{'others': 0.9158694744110107, 'joy': 0.06749089807271957, 'sadness': 0.005883048754185438, 'anger': 0.0013613468036055565, 'surprise': 0.0021339617669582367, 'disgust': 0.001896109082736075, 'fear': 0.0053650918416678905}",others,"{'not ironic': 0.9368618130683899, 'ironic': 0.06313816457986832}",not ironic
"Given that I'm sharing my sexual orientation with my best friend specifically for emotional support, I find the purpose of this disclosure to be perfectly legitimate. Rating: 5","{'NEG': 0.0022320610005408525, 'NEU': 0.22805656492710114, 'POS': 0.7697113156318665}",POS,"{'others': 0.9773558378219604, 'joy': 0.007112943567335606, 'sadness': 0.0028720737900584936, 'anger': 0.0012388541363179684, 'surprise': 0.002428255043923855, 'disgust': 0.005631923209875822, 'fear': 0.003360009752213955}",others,"{'not ironic': 0.028863724321126938, 'ironic': 0.9711362719535828}",ironic
I firmly believe that most people would be comfortable sharing their sexual orientation with a trusted friend for emotional support. Rating: 5,"{'NEG': 0.002635751385241747, 'NEU': 0.5481446981430054, 'POS': 0.44921958446502686}",NEU,"{'others': 0.9731996059417725, 'joy': 0.009605706669390202, 'sadness': 0.0059058163315057755, 'anger': 0.0010785965714603662, 'surprise': 0.0020786758977919817, 'disgust': 0.005423889495432377, 'fear': 0.002707771258428693}",others,"{'not ironic': 0.6409975290298462, 'ironic': 0.3590025007724762}",not ironic
"I would feel uncomfortable sharing my sexual orientation with a friend unless they were my best friend. Sharing such a personal trait with someone else would violate my sense of privacy. If I did decide to share with a friend, I would expect them to handle the information responsibly and respectfully. However, since the friend in this scenario is not my best friend, I would not feel at ease.","{'NEG': 0.3272641599178314, 'NEU': 0.6608867645263672, 'POS': 0.011849118396639824}",NEU,"{'others': 0.728947639465332, 'joy': 0.013281237334012985, 'sadness': 0.1486198902130127, 'anger': 0.004154483322054148, 'surprise': 0.004106199834495783, 'disgust': 0.05053943023085594, 'fear': 0.05035115405917168}",others,"{'not ironic': 0.9371241927146912, 'ironic': 0.06287581473588943}",not ironic
"2 - I mildly disagree that the type of information shared in this situation is appropriate. Although I think it's good that the friend wants to support me emotionally, I still don't feel comfortable sharing my sexual orientation with them.","{'NEG': 0.4017269015312195, 'NEU': 0.5864762663841248, 'POS': 0.011796879582107067}",NEU,"{'others': 0.9608263969421387, 'joy': 0.00848977267742157, 'sadness': 0.010144994594156742, 'anger': 0.0009886306943371892, 'surprise': 0.002785169519484043, 'disgust': 0.012167029082775116, 'fear': 0.004598033148795366}",others,"{'not ironic': 0.9377533793449402, 'ironic': 0.06224663555622101}",not ironic
"1 - I strongly disagree that I am confident the recipient will handle the information responsibly and respectfully. While I hope they will, I worry that they might not, which is why I prefer to share such sensitive information only with my best friend.","{'NEG': 0.501288652420044, 'NEU': 0.4878532588481903, 'POS': 0.010858052410185337}",NEG,"{'others': 0.00185119966045022, 'joy': 0.0012793098576366901, 'sadness': 0.0026885741390287876, 'anger': 0.0017976268427446485, 'surprise': 0.0018494640244171023, 'disgust': 0.0015606298111379147, 'fear': 0.9889732003211975}",fear,"{'not ironic': 0.9542403817176819, 'ironic': 0.0457596518099308}",not ironic
