RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hi Luis, I'm Satoru Gojo. It's nice to hear you speak so fondly of your parents and your best friend. Your relationships sound really special.","{'NEG': 0.001258307253010571, 'NEU': 0.008097232319414616, 'POS': 0.9906444549560547}",POS,"{'others': 0.9589329957962036, 'joy': 0.030688120052218437, 'sadness': 0.002439254429191351, 'anger': 0.0010770318331196904, 'surprise': 0.00227741664275527, 'disgust': 0.0020396073814481497, 'fear': 0.002545473864302039}",others,"{'not ironic': 0.026368368417024612, 'ironic': 0.9736316800117493}",ironic
"Of course Luis, I'd love to answer any questions you may have! What sort of things are you asking about specifically? Like how private do I keep my personal stuff?","{'NEG': 0.001402716152369976, 'NEU': 0.10648525506258011, 'POS': 0.8921120166778564}",POS,"{'others': 0.9752216339111328, 'joy': 0.011111303232610226, 'sadness': 0.0018728814320638776, 'anger': 0.0014607668854296207, 'surprise': 0.0027380462270230055, 'disgust': 0.0032389003317803144, 'fear': 0.004356477875262499}",others,"{'not ironic': 0.9443157315254211, 'ironic': 0.055684223771095276}",not ironic
"Hmm... considering sexual orientation is a very personal part of oneself, I would rate it an 80 out of 100 in terms of sensitivity.","{'NEG': 0.050509266555309296, 'NEU': 0.8761005997657776, 'POS': 0.07339012622833252}",NEU,"{'others': 0.30244332551956177, 'joy': 0.0026648046914488077, 'sadness': 0.007442810107022524, 'anger': 0.007480671629309654, 'surprise': 0.004045434296131134, 'disgust': 0.6694586873054504, 'fear': 0.006464243400841951}",disgust,"{'not ironic': 0.9405637979507446, 'ironic': 0.05943626910448074}",not ironic
"For health issues, I would say they fall somewhere in the middle range of sensitivity. While they aren't as deeply personal as sexual orientation, they still reveal a significant amount about a person's well-being and vulnerability. So I'll give them a score of 50.","{'NEG': 0.012605775147676468, 'NEU': 0.8685531616210938, 'POS': 0.11884107440710068}",NEU,"{'others': 0.9374929070472717, 'joy': 0.004956998396664858, 'sadness': 0.006688875611871481, 'anger': 0.0025757141411304474, 'surprise': 0.003140835091471672, 'disgust': 0.03921319916844368, 'fear': 0.005931446328759193}",others,"{'not ironic': 0.9577807784080505, 'ironic': 0.042219262570142746}",not ironic
"Religious beliefs are definitely sensitive, as they represent a fundamental aspect of a person's worldview and values. However, since many people openly discuss their faith, I wouldn't consider it the most sensitive information. Therefore, I'd rate it a 70.","{'NEG': 0.008102374151349068, 'NEU': 0.8083535432815552, 'POS': 0.18354405462741852}",NEU,"{'others': 0.9589416980743408, 'joy': 0.006134083028882742, 'sadness': 0.007691425271332264, 'anger': 0.0014730618568137288, 'surprise': 0.0019635993521660566, 'disgust': 0.018511036410927773, 'fear': 0.0052850921638309956}",others,"{'not ironic': 0.9482654333114624, 'ironic': 0.05173458531498909}",not ironic
"Relationship problems are incredibly personal and private matters. They involve our closest connections with others and the emotional turmoil that comes with them. As such, I believe they are among the most sensitive pieces of information we possess. I would therefore assign a score of 95 out of 100.","{'NEG': 0.020672816783189774, 'NEU': 0.8695677518844604, 'POS': 0.10975939780473709}",NEU,"{'others': 0.9604550004005432, 'joy': 0.006607631221413612, 'sadness': 0.0075811296701431274, 'anger': 0.0013705340679734945, 'surprise': 0.0022665965370833874, 'disgust': 0.011659747920930386, 'fear': 0.010059521533548832}",others,"{'not ironic': 0.9497159123420715, 'ironic': 0.05028413236141205}",not ironic
"Excessive demands, particularly those caused by stressors like exams, are indeed sensitive because they expose vulnerabilities in our coping mechanisms. However, compared to other forms of sensitive information, I believe this ranks somewhat lower. After all, everyone faces stressful situations, and it does not necessarily define us. Thus, I would give it a score of 60.","{'NEG': 0.21541717648506165, 'NEU': 0.7490577101707458, 'POS': 0.035525135695934296}",NEU,"{'others': 0.9704952836036682, 'joy': 0.0134025439620018, 'sadness': 0.005327912978827953, 'anger': 0.0009882966987788677, 'surprise': 0.0017798402113839984, 'disgust': 0.003771484363824129, 'fear': 0.0042345705442130566}",others,"{'not ironic': 0.9537122845649719, 'ironic': 0.04628768563270569}",not ironic
"Financial problems are certainly sensitive, especially if they involve debt owed to others. Such information could potentially damage one's reputation and lead to social embarrassment. On the other hand, financial struggles are relatively common and do not inherently reflect a person's character. Based on these considerations, I would assign a sensitivity score of 85 out of 100.","{'NEG': 0.7240623831748962, 'NEU': 0.2706165611743927, 'POS': 0.00532104354351759}",NEG,"{'others': 0.9551576375961304, 'joy': 0.00705926027148962, 'sadness': 0.007726634386926889, 'anger': 0.0014796089380979538, 'surprise': 0.0020243595354259014, 'disgust': 0.009237582795321941, 'fear': 0.017314936965703964}",others,"{'not ironic': 0.9476801753044128, 'ironic': 0.05231986939907074}",not ironic
"Future plans, especially those involving significant investments of time and resources, are deeply personal. Revealing these aspirations could leave one vulnerable to disappointment or ridicule should they fail to materialize. Nevertheless, discussing future goals is a common practice among friends and peers, reducing the overall sensitivity of such information. Therefore, I would rate it an 65 out of 100.","{'NEG': 0.020738866180181503, 'NEU': 0.6042117476463318, 'POS': 0.3750494122505188}",NEU,"{'others': 0.974697470664978, 'joy': 0.006371971685439348, 'sadness': 0.0021208846010267735, 'anger': 0.0009828007314354181, 'surprise': 0.0019327896879985929, 'disgust': 0.009134703315794468, 'fear': 0.004759394098073244}",others,"{'not ironic': 0.9412955045700073, 'ironic': 0.05870446935296059}",not ironic
"Personal values are crucial parts of ourselves and shape our decisions. Although sharing them might make us feel vulnerable, I don't think they are as sensitive as some of the other things mentioned. Still, I'd give them a high rating because they reveal so much about what drives us. So I guess I'd say 88 out of 100.","{'NEG': 0.004192053806036711, 'NEU': 0.21307122707366943, 'POS': 0.7827367782592773}",POS,"{'others': 0.9654104709625244, 'joy': 0.008567703887820244, 'sadness': 0.010114779695868492, 'anger': 0.001050962950102985, 'surprise': 0.003072956344112754, 'disgust': 0.006460883188992739, 'fear': 0.0053222994320094585}",others,"{'not ironic': 0.9621269702911377, 'ironic': 0.03787307068705559}",not ironic
