RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
Hi Luis! It sounds like you're lucky to have such supportive people in your life.,"{'NEG': 0.00202147732488811, 'NEU': 0.005376774817705154, 'POS': 0.9926016926765442}",POS,"{'others': 0.015029567293822765, 'joy': 0.9749833941459656, 'sadness': 0.003425363916903734, 'anger': 0.0017207334749400616, 'surprise': 0.002036967547610402, 'disgust': 0.0013063207734376192, 'fear': 0.0014976983657106757}",joy,"{'not ironic': 0.04018794000148773, 'ironic': 0.9598121047019958}",ironic
Of course Luis! I'd love to answer any questions you may have about my views on privacy.,"{'NEG': 0.0011138190748170018, 'NEU': 0.04342052713036537, 'POS': 0.9554656147956848}",POS,"{'others': 0.9606860876083374, 'joy': 0.029026489704847336, 'sadness': 0.0017361309146508574, 'anger': 0.0015452989609912038, 'surprise': 0.0029032439924776554, 'disgust': 0.0022224592976272106, 'fear': 0.0018802369013428688}",others,"{'not ironic': 0.7937981486320496, 'ironic': 0.20620185136795044}",not ironic
"Hmm, if someone shared my sexual orientation with my best friend without asking me first, I would probably be upset because I believe it is my right to decide who knows my personal information. However, if I told my best friend myself, then I wouldn't have a problem with them knowing.","{'NEG': 0.271537184715271, 'NEU': 0.7176732420921326, 'POS': 0.0107896002009511}",NEU,"{'others': 0.7142083644866943, 'joy': 0.006757878232747316, 'sadness': 0.017310701310634613, 'anger': 0.01939636841416359, 'surprise': 0.0036768531426787376, 'disgust': 0.22937212884426117, 'fear': 0.009277703240513802}",others,"{'not ironic': 0.9044005274772644, 'ironic': 0.09559941291809082}",not ironic
"I would rate this statement a 4 out of 5. While I don't think anyone should share my private information without my permission, I do understand that sometimes sharing information with close ones can help us get emotional support.","{'NEG': 0.004443926736712456, 'NEU': 0.418157160282135, 'POS': 0.5773988962173462}",POS,"{'others': 0.9585888385772705, 'joy': 0.027769695967435837, 'sadness': 0.004001861438155174, 'anger': 0.0007159364758990705, 'surprise': 0.003088735044002533, 'disgust': 0.0020346574019640684, 'fear': 0.0038002687506377697}",others,"{'not ironic': 0.948735237121582, 'ironic': 0.05126478523015976}",not ironic
"I would give this statement a score of 5 out of 5. If I chose to tell my best friend something so personal, I trust them enough to know they'll handle the information carefully.","{'NEG': 0.003784741275012493, 'NEU': 0.18640939891338348, 'POS': 0.8098059296607971}",POS,"{'others': 0.946014940738678, 'joy': 0.04007892310619354, 'sadness': 0.00419622054323554, 'anger': 0.0009336982038803399, 'surprise': 0.00248071551322937, 'disgust': 0.0018074235413223505, 'fear': 0.004488058388233185}",others,"{'not ironic': 0.947307288646698, 'ironic': 0.05269263684749603}",not ironic
"I would give this statement a score of 5 out of 5. In the scenario you described, the purpose of disclosing the information seems legitimate since it is intended to allow my friend to offer emotional support.","{'NEG': 0.003865079255774617, 'NEU': 0.5128078460693359, 'POS': 0.48332706093788147}",NEU,"{'others': 0.9741883277893066, 'joy': 0.013537826016545296, 'sadness': 0.0020033279433846474, 'anger': 0.0008572712540626526, 'surprise': 0.0038945514243096113, 'disgust': 0.002128451596945524, 'fear': 0.0033903310541063547}",others,"{'not ironic': 0.8788192272186279, 'ironic': 0.12118078768253326}",not ironic
"I would rate this statement a 3 out of 5. Although I personally might be okay with my best friend knowing certain things about me, everyone's comfort level with information sharing is different. Some people are very private and wouldn't want anyone else knowing anything about them, no matter how close they are to the person.","{'NEG': 0.019339999184012413, 'NEU': 0.8499031662940979, 'POS': 0.13075684010982513}",NEU,"{'others': 0.9716724753379822, 'joy': 0.010084507055580616, 'sadness': 0.0046934583224356174, 'anger': 0.0007144449045881629, 'surprise': 0.0026374380104243755, 'disgust': 0.005499664228409529, 'fear': 0.004697965458035469}",others,"{'not ironic': 0.951291024684906, 'ironic': 0.048708949238061905}",not ironic
"Well, if someone shared my sexual orientation with another friend without asking me first, I would definitely feel betrayed and violated. My sexual orientation is a part of who I am, but it is still a very private piece of information. Sharing it with someone else without my permission would make me feel exposed and vulnerable.","{'NEG': 0.8887317180633545, 'NEU': 0.1079796552658081, 'POS': 0.0032886709086596966}",NEG,"{'others': 0.30410194396972656, 'joy': 0.00486012501642108, 'sadness': 0.0978831946849823, 'anger': 0.012153797782957554, 'surprise': 0.002850956516340375, 'disgust': 0.5630620121955872, 'fear': 0.015087945386767387}",disgust,"{'not ironic': 0.8733047246932983, 'ironic': 0.12669529020786285}",not ironic
"I would rate this statement a 1 out of 5. Since the information was shared without my permission, I find it inappropriate regardless of the intentions behind it.","{'NEG': 0.9164700508117676, 'NEU': 0.08101486414670944, 'POS': 0.002515053143724799}",NEG,"{'others': 0.9506574273109436, 'joy': 0.005635485984385014, 'sadness': 0.0038926720153540373, 'anger': 0.001647823373787105, 'surprise': 0.003461595159024, 'disgust': 0.029675321653485298, 'fear': 0.00502972025424242}",others,"{'not ironic': 0.9470255970954895, 'ironic': 0.052974361926317215}",not ironic
"I would rate this statement a 2 out of 5. Even though the friend might intend to use the information to support me emotionally, the fact that the information was shared without my consent means I couldn't fully trust the recipient to handle the information responsibly.","{'NEG': 0.7968053221702576, 'NEU': 0.19948028028011322, 'POS': 0.003714343998581171}",NEG,"{'others': 0.9604349732398987, 'joy': 0.012166881002485752, 'sadness': 0.013339569792151451, 'anger': 0.000896615965757519, 'surprise': 0.002979778917506337, 'disgust': 0.005204060580581427, 'fear': 0.00497812032699585}",others,"{'not ironic': 0.9213117361068726, 'ironic': 0.07868821173906326}",not ironic
