RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
It’s great to hear about your strong support system—parents and friends like Richard make navigating challenges easier. Having someone who feels like family outside your home speaks to the depth of your connection. How has Richard’s presence shaped how you approach sharing personal struggles or goals?,"{'NEG': 0.0013451138511300087, 'NEU': 0.008844033814966679, 'POS': 0.9898108243942261}",POS,"{'others': 0.27489224076271057, 'joy': 0.7130560278892517, 'sadness': 0.004293520003557205, 'anger': 0.0014781224308535457, 'surprise': 0.0021508175414055586, 'disgust': 0.0014467446599155664, 'fear': 0.002682524034753442}",joy,"{'not ironic': 0.9407778978347778, 'ironic': 0.05922209471464157}",not ironic
"Childhood bullying can leave lasting imprints—like an invisible fence around parts of yourself. It makes sense that those experiences deepened your appreciation for privacy and empathy. When someone shares their struggles with you now, do you find yourself weighing their need for support against your own boundaries around personal space?","{'NEG': 0.05418633297085762, 'NEU': 0.8801012635231018, 'POS': 0.06571238487958908}",NEU,"{'others': 0.9180774092674255, 'joy': 0.010895239189267159, 'sadness': 0.044947557151317596, 'anger': 0.0016543058445677161, 'surprise': 0.0030172490514814854, 'disgust': 0.010623558424413204, 'fear': 0.010784707963466644}",others,"{'not ironic': 0.9445533752441406, 'ironic': 0.05544658005237579}",not ironic
"In a life-threatening scenario, urgency overrides privacy concerns. I’d share your health details without hesitation—the doctor needs them to act effectively. Still, the gravity of the situation would linger afterward, making me reflect on how crisis reshapes our usual boundaries. How do you reconcile the tension between privacy and necessity in emergencies?","{'NEG': 0.07556803524494171, 'NEU': 0.8848130106925964, 'POS': 0.03961890563368797}",NEU,"{'others': 0.5829581618309021, 'joy': 0.006624722387641668, 'sadness': 0.014627072028815746, 'anger': 0.002921219915151596, 'surprise': 0.004425911232829094, 'disgust': 0.024194957688450813, 'fear': 0.3642478883266449}",others,"{'not ironic': 0.9482954144477844, 'ironic': 0.0517045333981514}",not ironic
I’d rate this a 5. Health details in emergencies are inherently appropriate to disclose—they’re critical for care. The context transforms personal data into a lifeline rather than a privacy concern. How do you view the shift from guardedness to openness when safety is at stake?,"{'NEG': 0.008446899242699146, 'NEU': 0.7909044623374939, 'POS': 0.20064860582351685}",NEU,"{'others': 0.9764642119407654, 'joy': 0.006593654397875071, 'sadness': 0.0024267490953207016, 'anger': 0.001397928106598556, 'surprise': 0.0026656677946448326, 'disgust': 0.006146916653960943, 'fear': 0.004304921720176935}",others,"{'not ironic': 0.9496310949325562, 'ironic': 0.05036887153983116}",not ironic
"I’d say 5. Doctors are bound by professional ethics to treat such information with care, so trust in their handling feels warranted. Their expertise likely reassures you that the data serves only its intended purpose. When have you had to rely on institutional trust in high-stakes moments?","{'NEG': 0.007189502939581871, 'NEU': 0.5996735095977783, 'POS': 0.3931369483470917}",NEU,"{'others': 0.9491040706634521, 'joy': 0.005960497073829174, 'sadness': 0.006464926991611719, 'anger': 0.0015974895795807242, 'surprise': 0.0021767430007457733, 'disgust': 0.030836954712867737, 'fear': 0.003859318559989333}",others,"{'not ironic': 0.8974368572235107, 'ironic': 0.10256309807300568}",not ironic
I’d give this a 5. The purpose—preserving your health—is unquestionably valid. Disclosing medical information here isn’t just legitimate; it’s necessary. How does the clarity of purpose in emergencies compare to more ambiguous situations where the stakes aren’t as clear?,"{'NEG': 0.01225932314991951, 'NEU': 0.456304132938385, 'POS': 0.5314365029335022}",POS,"{'others': 0.9684106111526489, 'joy': 0.004979365039616823, 'sadness': 0.0012118113227188587, 'anger': 0.0015807343879714608, 'surprise': 0.004391299095004797, 'disgust': 0.016985179856419563, 'fear': 0.002441032789647579}",others,"{'not ironic': 0.9524387121200562, 'ironic': 0.04756128415465355}",not ironic
I’d rate this a 5. Most would prioritize immediate safety over privacy in such dire circumstances. The collective understanding that medical professionals require this data likely overrides individual reservations. How do you perceive the societal expectation to disclose personal information when lives are on the line?,"{'NEG': 0.14024360477924347, 'NEU': 0.7885079979896545, 'POS': 0.0712483748793602}",NEU,"{'others': 0.863024890422821, 'joy': 0.004450956359505653, 'sadness': 0.008743811398744583, 'anger': 0.0026729395613074303, 'surprise': 0.0039203413762152195, 'disgust': 0.10828854143619537, 'fear': 0.008898462168872356}",others,"{'not ironic': 0.9288960099220276, 'ironic': 0.07110398262739182}",not ironic
"This feels delicate—your parents’ concern is valid, but revealing your health struggles without your consent could breach trust. I’d weigh their worry against your right to privacy, perhaps encouraging them to talk to you directly. How do you navigate when others’ care for you clashes with your own need to control personal disclosures?","{'NEG': 0.3538254499435425, 'NEU': 0.6327576041221619, 'POS': 0.013416958041489124}",NEU,"{'others': 0.9286695718765259, 'joy': 0.00468895910307765, 'sadness': 0.004095084499567747, 'anger': 0.0019062100909650326, 'surprise': 0.00288832257501781, 'disgust': 0.051835786551237106, 'fear': 0.005916076712310314}",others,"{'not ironic': 0.843173623085022, 'ironic': 0.15682640671730042}",not ironic
"I’d rate this a 3. While sharing health concerns with your parents could help them support you, it’s not my place to disclose without your consent. The appropriateness hinges on whether you’d want them informed. How do you balance others’ good intentions with your autonomy over personal matters?","{'NEG': 0.008058597333729267, 'NEU': 0.8888406753540039, 'POS': 0.10310070216655731}",NEU,"{'others': 0.8110441565513611, 'joy': 0.004857602994889021, 'sadness': 0.01022128202021122, 'anger': 0.003756294958293438, 'surprise': 0.0034263154957443476, 'disgust': 0.16017398238182068, 'fear': 0.006520322989672422}",others,"{'not ironic': 0.953687310218811, 'ironic': 0.04631263390183449}",not ironic
"I’d say 4. Parents generally have their child’s best interests at heart, but their emotional response could lead to overinvolvement. Their handling might be well-meaning yet intrusive, depending on your existing dynamic. How do you anticipate loved ones reacting when learning sensitive details about your well-being?","{'NEG': 0.02672562561929226, 'NEU': 0.9465773105621338, 'POS': 0.026697061955928802}",NEU,"{'others': 0.9363768696784973, 'joy': 0.008480247110128403, 'sadness': 0.0038622929714620113, 'anger': 0.0014120856067165732, 'surprise': 0.003403106704354286, 'disgust': 0.012199570424854755, 'fear': 0.03426579385995865}",others,"{'not ironic': 0.9526463150978088, 'ironic': 0.047353703528642654}",not ironic
"I’d give this a 4. The purpose—alleviating your parents’ concern—is understandable, but legitimacy depends on whether you’d approve of the disclosure. Their intent to help is valid, yet bypassing your agency complicates it. How do you assess when someone else’s worry justifies sharing your private struggles?","{'NEG': 0.13676390051841736, 'NEU': 0.8231329321861267, 'POS': 0.04010317474603653}",NEU,"{'others': 0.16776201128959656, 'joy': 0.0023679158184677362, 'sadness': 0.005416048225015402, 'anger': 0.0058693368919193745, 'surprise': 0.002674213144928217, 'disgust': 0.8120092749595642, 'fear': 0.0039012625347822905}",disgust,"{'not ironic': 0.9500890374183655, 'ironic': 0.04991095885634422}",not ironic
"I’d lean toward a 3. Many might share to ease parental anxiety, while others would prioritize your right to disclose on your own terms. The decision often reflects personal values about family transparency versus individual privacy. Where do you draw the line between honoring someone’s concern and protecting your own boundaries?","{'NEG': 0.021623946726322174, 'NEU': 0.9470996856689453, 'POS': 0.031276293098926544}",NEU,"{'others': 0.17162491381168365, 'joy': 0.0023104138672351837, 'sadness': 0.00954274833202362, 'anger': 0.006394612602889538, 'surprise': 0.0025392554234713316, 'disgust': 0.8017590641975403, 'fear': 0.0058290110900998116}",disgust,"{'not ironic': 0.957454264163971, 'ironic': 0.04254572093486786}",not ironic
"This scenario feels layered—Richard’s intent to support you is genuine, but revealing your health issues without your consent risks overstepping. I’d likely redirect him to speak with you directly, preserving your agency in sharing personal struggles. How do you decide when to involve close friends in sensitive matters affecting you?","{'NEG': 0.09110739827156067, 'NEU': 0.8891509175300598, 'POS': 0.019741710275411606}",NEU,"{'others': 0.9549592137336731, 'joy': 0.004399475175887346, 'sadness': 0.003464211244136095, 'anger': 0.0017431162996217608, 'surprise': 0.0024116910062730312, 'disgust': 0.023131584748625755, 'fear': 0.009890676476061344}",others,"{'not ironic': 0.9534554481506348, 'ironic': 0.046544574201107025}",not ironic
"I’d rate this a 3. While Richard’s concern makes the disclosure contextually relevant, sharing your health details without your explicit permission feels presumptuous. The appropriateness depends heavily on your existing communication patterns with him. How do you navigate when others seek to help but might encroach on your personal boundaries?","{'NEG': 0.17996448278427124, 'NEU': 0.803191602230072, 'POS': 0.01684386283159256}",NEU,"{'others': 0.05796542763710022, 'joy': 0.0014678026782348752, 'sadness': 0.004739719908684492, 'anger': 0.005229537840932608, 'surprise': 0.0020492379553616047, 'disgust': 0.9250949025154114, 'fear': 0.003453317331150174}",disgust,"{'not ironic': 0.9527677893638611, 'ironic': 0.04723221808671951}",not ironic
"I’d give this a 4. As your best friend, Richard likely has your best interests at heart and would use the information to offer meaningful support. However, even well-intentioned friends can sometimes overstep, so confidence isn’t absolute. How do you assess whether someone’s good intentions align with your comfort level in sensitive situations?","{'NEG': 0.0030847620218992233, 'NEU': 0.165635883808136, 'POS': 0.8312793374061584}",POS,"{'others': 0.9753084182739258, 'joy': 0.006195198744535446, 'sadness': 0.0022843501064926386, 'anger': 0.0008625137852504849, 'surprise': 0.0027755845803767443, 'disgust': 0.008674119599163532, 'fear': 0.003899882547557354}",others,"{'not ironic': 0.9582880139350891, 'ironic': 0.04171198233962059}",not ironic
"I’d say 4. Richard’s aim to support you is valid, but legitimacy hinges on whether you’d welcome his involvement. His purpose is rooted in care, yet it doesn’t automatically justify bypassing your consent. How do you determine when someone’s supportive intent aligns with your own needs for privacy?","{'NEG': 0.008664855733513832, 'NEU': 0.8800498843193054, 'POS': 0.1112852469086647}",NEU,"{'others': 0.6202735304832458, 'joy': 0.004459729418158531, 'sadness': 0.008003086782991886, 'anger': 0.005782160442322493, 'surprise': 0.0036804068367928267, 'disgust': 0.35232746601104736, 'fear': 0.005473666358739138}",others,"{'not ironic': 0.9532468914985657, 'ironic': 0.04675314947962761}",not ironic
"I’d lean toward a 3. Responses would vary—some might prioritize aiding a friend’s support network, while others would hesitate to speak for you. The decision often reflects individual thresholds for intervening in another’s personal affairs. Where do you stand when weighing solidarity against potential intrusion?","{'NEG': 0.015931492671370506, 'NEU': 0.9519096612930298, 'POS': 0.03215879946947098}",NEU,"{'others': 0.9433557391166687, 'joy': 0.004592968616634607, 'sadness': 0.006030000746250153, 'anger': 0.002113363007083535, 'surprise': 0.0019594065379351377, 'disgust': 0.0382176898419857, 'fear': 0.003730794647708535}",others,"{'not ironic': 0.9561872482299805, 'ironic': 0.043812721967697144}",not ironic
"Facing coercion creates an impossible choice—protecting your privacy or my safety. I’d likely disclose the allergy to prevent immediate harm, but the betrayal of trust would weigh heavily. How do you reconcile ethical dilemmas where personal safety conflicts with loyalty to others?","{'NEG': 0.8418160676956177, 'NEU': 0.1541852355003357, 'POS': 0.003998709376901388}",NEG,"{'others': 0.05674835667014122, 'joy': 0.0011945769656449556, 'sadness': 0.0051114181987941265, 'anger': 0.009342086501419544, 'surprise': 0.0013906186213716865, 'disgust': 0.923080563545227, 'fear': 0.0031324748415499926}",disgust,"{'not ironic': 0.9425744414329529, 'ironic': 0.057425592094659805}",not ironic
"I’d rate this a 1. While the threat forces disclosure, sharing your health details under duress feels deeply inappropriate—it’s a violation of trust, even if unavoidable. How do you perceive the morality of actions taken under coercion versus those made freely?","{'NEG': 0.6617697477340698, 'NEU': 0.33395615220069885, 'POS': 0.0042741079814732075}",NEG,"{'others': 0.036091890186071396, 'joy': 0.0011375239118933678, 'sadness': 0.0048072156496346, 'anger': 0.0062230792827904224, 'surprise': 0.0018699539359658957, 'disgust': 0.9471388459205627, 'fear': 0.002731515560299158}",disgust,"{'not ironic': 0.9526510834693909, 'ironic': 0.04734893888235092}",not ironic
"I’d give this a 0. A bully’s intent is inherently harmful, so there’s no expectation of responsible handling. The information would likely be misused, amplifying the ethical conflict. How do you gauge trustworthiness when someone’s motives are clearly malicious?","{'NEG': 0.9370026588439941, 'NEU': 0.06070176512002945, 'POS': 0.0022954875603318214}",NEG,"{'others': 0.03458452597260475, 'joy': 0.0011550007620826364, 'sadness': 0.003724642563611269, 'anger': 0.005685929208993912, 'surprise': 0.0016585735138505697, 'disgust': 0.9504078030586243, 'fear': 0.002783530857414007}",disgust,"{'not ironic': 0.9105323553085327, 'ironic': 0.08946764469146729}",not ironic
"I’d rate this a 0. The purpose here—avoiding violence—is self-preservation, not legitimacy. Disclosing under threat serves no ethical or constructive aim. How do you distinguish between survival-driven actions and those aligned with moral principles?","{'NEG': 0.947440505027771, 'NEU': 0.05035439506173134, 'POS': 0.0022050789557397366}",NEG,"{'others': 0.019725197926163673, 'joy': 0.0010527983540669084, 'sadness': 0.0035599309485405684, 'anger': 0.006220921874046326, 'surprise': 0.0013301429571583867, 'disgust': 0.9662206768989563, 'fear': 0.0018903800519183278}",disgust,"{'not ironic': 0.9372616410255432, 'ironic': 0.06273838132619858}",not ironic
"I’d say 4. Most would prioritize self-protection in a threatening scenario, even if reluctantly. Fear often overrides principles when physical safety is at risk. How do you view the tension between personal ethics and survival instincts in extreme moments?","{'NEG': 0.09238933771848679, 'NEU': 0.8874363303184509, 'POS': 0.020174389705061913}",NEU,"{'others': 0.9427482485771179, 'joy': 0.006929830648005009, 'sadness': 0.004631879739463329, 'anger': 0.001525886356830597, 'surprise': 0.0025047920644283295, 'disgust': 0.009725619107484818, 'fear': 0.03193366155028343}",others,"{'not ironic': 0.9506747126579285, 'ironic': 0.049325358122587204}",not ironic
