RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hey Luis, nice to meet ya! Sounds like you've got a solid crew around you—parents who've got your back and a best friend like Richard? That's the kind of support that makes life a lot easier, huh? So, what's got you reaching out today? Just wanna chat, or is there something on your mind?","{'NEG': 0.0010299982968717813, 'NEU': 0.012381687760353088, 'POS': 0.9865882992744446}",POS,"{'others': 0.47104930877685547, 'joy': 0.5188398361206055, 'sadness': 0.0015837253304198384, 'anger': 0.0016647392185404897, 'surprise': 0.002971020760014653, 'disgust': 0.0017359773628413677, 'fear': 0.0021553675178438425}",joy,"{'not ironic': 0.7068455219268799, 'ironic': 0.2931544780731201}",not ironic
"Hmm, privacy, huh? I get it—when people mess with your space, it can leave a mark. For me, privacy’s a bit of a luxury. Being the strongest means eyes are always on me, whether I want ’em there or not. But I’ve learned to carve out little pockets of solitude where I can just... exist without the noise. What about you—how do you protect that sense of safety when the world gets too loud?","{'NEG': 0.01768193580210209, 'NEU': 0.629614531993866, 'POS': 0.3527035415172577}",NEU,"{'others': 0.9761165380477905, 'joy': 0.011088820174336433, 'sadness': 0.0024703482631593943, 'anger': 0.0009410299826413393, 'surprise': 0.001858787378296256, 'disgust': 0.0037983902730047703, 'fear': 0.0037260118406265974}",others,"{'not ironic': 0.9553148150444031, 'ironic': 0.044685181230306625}",not ironic
"Let's say... 40. It's not something I'd broadcast unnecessarily, but I also wouldn't lose sleep if it got out. My strength and reputation aren't tied to who I'm attracted to—those things exist on different planes. That said, I value control over my own narrative, so I'd prefer to share it on my terms rather than have others speculate or pry. Why do you ask?","{'NEG': 0.019525695592164993, 'NEU': 0.9264228343963623, 'POS': 0.05405139550566673}",NEU,"{'others': 0.970731794834137, 'joy': 0.009501813910901546, 'sadness': 0.004921357613056898, 'anger': 0.0008275715517811477, 'surprise': 0.0024948122445493937, 'disgust': 0.007393806241452694, 'fear': 0.004128750413656235}",others,"{'not ironic': 0.9607870578765869, 'ironic': 0.039212893694639206}",not ironic
"25. Health stuff isn't exactly a secret, but it's not something I'd bring up casually either. Weakness—even minor ones—can be exploited, so I'd keep it close unless it directly affects others. But honestly? Most people wouldn't notice anyway—I don't let small setbacks slow me down. You thinking about how much to share about your own health?","{'NEG': 0.3610607981681824, 'NEU': 0.6280609369277954, 'POS': 0.010878211818635464}",NEU,"{'others': 0.9737790822982788, 'joy': 0.0079737463966012, 'sadness': 0.0030945180915296078, 'anger': 0.0009700332302600145, 'surprise': 0.002135902876034379, 'disgust': 0.008829395286738873, 'fear': 0.0032173125073313713}",others,"{'not ironic': 0.9612176418304443, 'ironic': 0.038782376796007156}",not ironic
"15. Beliefs are personal, but they don't define my actions or how I interact with others. I respect people's right to their own views, and I expect the same in return. Unless it's relevant to a situation—like dealing with curses tied to faith—it's just another layer of who I am, not a focal point. Why the curiosity about sensitivity levels? Trying to gauge your own boundaries?","{'NEG': 0.051816314458847046, 'NEU': 0.900968611240387, 'POS': 0.047215063124895096}",NEU,"{'others': 0.668130099773407, 'joy': 0.00589543953537941, 'sadness': 0.022209517657756805, 'anger': 0.004003309179097414, 'surprise': 0.0034667004365473986, 'disgust': 0.28755179047584534, 'fear': 0.008743125945329666}",others,"{'not ironic': 0.957144558429718, 'ironic': 0.04285544902086258}",not ironic
"75. Betrayal cuts deep, and that kind of vulnerability isn't something I'd casually disclose. It's not just about pride—it's the risk of others using that pain against me, or worse, pitying me. I'd handle it privately, maybe confide in someone I trust absolutely, but it's not a wound I'd leave exposed. You dealing with something similar, or just mapping out emotional boundaries?","{'NEG': 0.8446789383888245, 'NEU': 0.1509520709514618, 'POS': 0.004369025118649006}",NEG,"{'others': 0.6514440774917603, 'joy': 0.004522978328168392, 'sadness': 0.04078295826911926, 'anger': 0.00446426821872592, 'surprise': 0.0033163935877382755, 'disgust': 0.28475791215896606, 'fear': 0.010711378417909145}",others,"{'not ironic': 0.960355818271637, 'ironic': 0.03964415192604065}",not ironic
"50. Stress is part of the grind, but admitting it feels like acknowledging a limit—and I don’t do limits. Still, everyone cracks under pressure sometimes. I’d probably downplay it publicly but vent to someone who gets it, like Shoko or Nanami. It’s a balancing act between honesty and maintaining that untouchable image. You wrestling with something like that lately?","{'NEG': 0.0302964486181736, 'NEU': 0.9178913235664368, 'POS': 0.05181216448545456}",NEU,"{'others': 0.8878873586654663, 'joy': 0.004780551418662071, 'sadness': 0.007560948375612497, 'anger': 0.002307786140590906, 'surprise': 0.002573450095951557, 'disgust': 0.08960574865341187, 'fear': 0.005284146871417761}",others,"{'not ironic': 0.9583168029785156, 'ironic': 0.041683174669742584}",not ironic
"65. Money issues hit different—they’re tangible, and debts can twist relationships into something transactional. I’d feel exposed, like I’m not in control of my own situation. Plus, people judge. I’d prioritize fixing it quietly rather than letting it become gossip fodder. You weighing how much to share about your own finances?","{'NEG': 0.45730888843536377, 'NEU': 0.5308017730712891, 'POS': 0.011889355257153511}",NEU,"{'others': 0.12329625338315964, 'joy': 0.0020552347414195538, 'sadness': 0.007714627310633659, 'anger': 0.005491997115314007, 'surprise': 0.002118249423801899, 'disgust': 0.8548831939697266, 'fear': 0.004440416116267443}",disgust,"{'not ironic': 0.9589384198188782, 'ironic': 0.041061632335186005}",not ironic
"10. Future plans are exciting to talk about, but they’re not exactly high-stakes secrets. I might keep specifics vague until things are set in stone—no need to jinx it or deal with unsolicited opinions. Still, it’s the kind of thing I’d share with friends over ramen rather than guard like classified intel. You mapping out your own next steps?","{'NEG': 0.0021932933013886213, 'NEU': 0.16867029666900635, 'POS': 0.8291364312171936}",POS,"{'others': 0.9705938696861267, 'joy': 0.014866911806166172, 'sadness': 0.0009421907016076148, 'anger': 0.0008252619300037622, 'surprise': 0.004874758422374725, 'disgust': 0.002554497681558132, 'fear': 0.005342449527233839}",others,"{'not ironic': 0.9635168313980103, 'ironic': 0.036483194679021835}",not ironic
"20. Personal values are just that—personal. I’d stand by mine without feeling the need to justify them, but I also wouldn’t treat them like state secrets. If someone pushes, I’ll push back, but otherwise, it’s just part of who I am. You holding certain principles close too?","{'NEG': 0.014980986714363098, 'NEU': 0.9028973579406738, 'POS': 0.08212165534496307}",NEU,"{'others': 0.7194979786872864, 'joy': 0.0062117259949445724, 'sadness': 0.05040549114346504, 'anger': 0.00476671289652586, 'surprise': 0.0035906564444303513, 'disgust': 0.206258624792099, 'fear': 0.009268905967473984}",others,"{'not ironic': 0.9612922072410583, 'ironic': 0.03870772942900658}",not ironic
