RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"That sounds great, having a supportive family and a close friend like Richard must make life a lot easier.","{'NEG': 0.0016193751944229007, 'NEU': 0.006460507865995169, 'POS': 0.9919201135635376}",POS,"{'others': 0.03654064983129501, 'joy': 0.9544133543968201, 'sadness': 0.0031733550131320953, 'anger': 0.0015600081533193588, 'surprise': 0.0014797657495364547, 'disgust': 0.0013041942147538066, 'fear': 0.0015287622809410095}",joy,"{'not ironic': 0.028327573090791702, 'ironic': 0.9716723561286926}",ironic
It makes sense that going through tough times in elementary school would shape your perspectives on things like empathy and privacy. What kind of questions did you have about privacy?,"{'NEG': 0.013257622718811035, 'NEU': 0.9167275428771973, 'POS': 0.0700148418545723}",NEU,"{'others': 0.8935638070106506, 'joy': 0.004326525144279003, 'sadness': 0.0049030533991754055, 'anger': 0.002810403937473893, 'surprise': 0.0035403890069574118, 'disgust': 0.08763742446899414, 'fear': 0.0032183604780584574}",others,"{'not ironic': 0.16318178176879883, 'ironic': 0.8368182182312012}",ironic
"In a life-threatening situation, sharing important health info like allergies and frequent headaches could literally make all the difference, so I think it would be crucial to share that info with the doctor.","{'NEG': 0.01142757385969162, 'NEU': 0.7019535303115845, 'POS': 0.2866189181804657}",NEU,"{'others': 0.9451925158500671, 'joy': 0.010944005101919174, 'sadness': 0.008128385059535503, 'anger': 0.001559792086482048, 'surprise': 0.002598352264612913, 'disgust': 0.00473511777818203, 'fear': 0.02684182859957218}",others,"{'not ironic': 0.940459668636322, 'ironic': 0.05954032391309738}",not ironic
"Since the situation is critical and the doc needs to know everything to save your life, sharing health info feels necessary, so I'd rate this statement a 4.","{'NEG': 0.006494405213743448, 'NEU': 0.4791750907897949, 'POS': 0.5143305063247681}",POS,"{'others': 0.9775192737579346, 'joy': 0.010846656747162342, 'sadness': 0.0020323460921645164, 'anger': 0.001060773734934628, 'surprise': 0.0027407631278038025, 'disgust': 0.002866176888346672, 'fear': 0.002934069372713566}",others,"{'not ironic': 0.18554715812206268, 'ironic': 0.8144527673721313}",ironic
"Doctors are trained professionals, so I'd trust them to handle sensitive info responsibly, especially in a life-or-death situation. I'd rate this statement a 5.","{'NEG': 0.007294091396033764, 'NEU': 0.16811373829841614, 'POS': 0.8245922327041626}",POS,"{'others': 0.9656717777252197, 'joy': 0.017514141276478767, 'sadness': 0.007162368856370449, 'anger': 0.0010094150202348828, 'surprise': 0.0017811100697144866, 'disgust': 0.002767240395769477, 'fear': 0.004093948286026716}",others,"{'not ironic': 0.04303412884473801, 'ironic': 0.9569659233093262}",ironic
"Saving your life definitely seems like a legit reason to share health info, so I'd rate this statement a 5.","{'NEG': 0.0013650334440171719, 'NEU': 0.05409742146730423, 'POS': 0.9445375204086304}",POS,"{'others': 0.8267151117324829, 'joy': 0.16372603178024292, 'sadness': 0.0012517714640125632, 'anger': 0.0012641726061701775, 'surprise': 0.0033660850021988153, 'disgust': 0.0018367370357736945, 'fear': 0.001840134966187179}",others,"{'not ironic': 0.027568912133574486, 'ironic': 0.9724311232566833}",ironic
"Given the urgency and importance of saving a life, I think most people would share relevant health info with a doctor. I'd rate this statement a 5.","{'NEG': 0.0050658732652664185, 'NEU': 0.2916156053543091, 'POS': 0.7033185362815857}",POS,"{'others': 0.9776430130004883, 'joy': 0.012317446060478687, 'sadness': 0.0017920726677402854, 'anger': 0.0009363404824398458, 'surprise': 0.0023278978187590837, 'disgust': 0.0029404566157609224, 'fear': 0.0020428586285561323}",others,"{'not ironic': 0.051441725343465805, 'ironic': 0.9485582113265991}",ironic
"I think being honest with your parents is important, especially since they're concerned about you, and sharing info about your health issues might help them understand what's going on and offer support.","{'NEG': 0.0027139142621308565, 'NEU': 0.23738430440425873, 'POS': 0.759901762008667}",POS,"{'others': 0.9689308404922485, 'joy': 0.018167629837989807, 'sadness': 0.0028671217150986195, 'anger': 0.0009778371313586831, 'surprise': 0.0025563552044332027, 'disgust': 0.002212718827649951, 'fear': 0.0042875283397734165}",others,"{'not ironic': 0.9428558945655823, 'ironic': 0.05714410915970802}",not ironic
"Considering your parents are worried about you and want to help, sharing info about your health issues feels like the right thing to do, so I'd rate this statement a 4.","{'NEG': 0.0029670025687664747, 'NEU': 0.16573339700698853, 'POS': 0.8312996029853821}",POS,"{'others': 0.9570896029472351, 'joy': 0.03364724665880203, 'sadness': 0.0014256095746532083, 'anger': 0.0009095800342038274, 'surprise': 0.0030728192068636417, 'disgust': 0.001541581004858017, 'fear': 0.0023136178497225046}",others,"{'not ironic': 0.07283946126699448, 'ironic': 0.9271605014801025}",ironic
"Your parents generally want the best for you, and in this case, knowing about your health issues would probably help them support you better, so I'd rate this statement a 4.","{'NEG': 0.0020900655072182417, 'NEU': 0.0999482199549675, 'POS': 0.8979617953300476}",POS,"{'others': 0.9489513039588928, 'joy': 0.04012592136859894, 'sadness': 0.0034240225795656443, 'anger': 0.0008378790225833654, 'surprise': 0.0018528291257098317, 'disgust': 0.002105433726683259, 'fear': 0.002702530473470688}",others,"{'not ironic': 0.8794134855270386, 'ironic': 0.1205865815281868}",not ironic
