RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"It sounds like you have a really supportive network, Luis. Having a strong relationship with your parents and a close friend like Richard can make a big difference in life.","{'NEG': 0.0014082815032452345, 'NEU': 0.007846606895327568, 'POS': 0.9907450675964355}",POS,"{'others': 0.14307837188243866, 'joy': 0.8461952805519104, 'sadness': 0.0041418117471039295, 'anger': 0.0013390245148912072, 'surprise': 0.0019263271242380142, 'disgust': 0.001461668056435883, 'fear': 0.001857483177445829}",joy,"{'not ironic': 0.04540390893816948, 'ironic': 0.9545961022377014}",ironic
"It takes a lot of courage to share about past struggles, Luis. It makes sense that those experiences would shape your perspective on empathy and privacy. I'm here to listen and help answer any questions you have about my thoughts on privacy, so go ahead and ask away.","{'NEG': 0.002412201836705208, 'NEU': 0.3256867825984955, 'POS': 0.6719009876251221}",POS,"{'others': 0.9745606780052185, 'joy': 0.01514428574591875, 'sadness': 0.0022351620718836784, 'anger': 0.0009641536162234843, 'surprise': 0.002095833420753479, 'disgust': 0.0025432994589209557, 'fear': 0.0024566580541431904}",others,"{'not ironic': 0.9429604411125183, 'ironic': 0.05703961104154587}",not ironic
"I'd rate this information a 100 because sharing one's sexual orientation could potentially lead to social repercussions, affect relationships, and impact daily interactions, making it extremely sensitive due to its potential to affect personal and social dynamics.","{'NEG': 0.06102753058075905, 'NEU': 0.7818748950958252, 'POS': 0.15709759294986725}",NEU,"{'others': 0.972015917301178, 'joy': 0.007445176597684622, 'sadness': 0.0031899402383714914, 'anger': 0.0012706845300272107, 'surprise': 0.00286796479485929, 'disgust': 0.004722944460809231, 'fear': 0.008487386628985405}",others,"{'not ironic': 0.9277768135070801, 'ironic': 0.07222316414117813}",not ironic
"I'd rate this information around 60. While health issues like allergies or frequent headaches can be personal and potentially impact daily life, they tend to be less sensitive than deeply private matters like relationships or financial struggles. However, sharing such information could still affect how others perceive and interact with the individual, hence the moderate rating.","{'NEG': 0.04959079250693321, 'NEU': 0.9276402592658997, 'POS': 0.022768935188651085}",NEU,"{'others': 0.972241222858429, 'joy': 0.008033046498894691, 'sadness': 0.0046319663524627686, 'anger': 0.0010824572527781129, 'surprise': 0.002252459293231368, 'disgust': 0.0058975559659302235, 'fear': 0.005861401557922363}",others,"{'not ironic': 0.9558425545692444, 'ironic': 0.04415740445256233}",not ironic
"I'd rate this information around 80. Having strong religious beliefs can shape one's worldview and identity, making it a relatively sensitive topic. Sharing such information could lead to judgments, disagreements, or unwanted discussions, especially if others hold differing views.","{'NEG': 0.019433949142694473, 'NEU': 0.9430484175682068, 'POS': 0.03751768171787262}",NEU,"{'others': 0.9383612275123596, 'joy': 0.0056512001901865005, 'sadness': 0.010921848937869072, 'anger': 0.0020624117460101843, 'surprise': 0.0020797247998416424, 'disgust': 0.032832421362400055, 'fear': 0.008091146126389503}",others,"{'not ironic': 0.9491632580757141, 'ironic': 0.05083678662776947}",not ironic
"I'd rate this information a 95. Relationship problems, especially ones involving infidelity, can be emotionally raw and potentially embarrassing, making them extremely sensitive. Sharing such information could lead to feelings of vulnerability and exposure.","{'NEG': 0.4946436285972595, 'NEU': 0.49056476354599, 'POS': 0.014791649766266346}",NEG,"{'others': 0.29021525382995605, 'joy': 0.0029989397153258324, 'sadness': 0.012275791727006435, 'anger': 0.006353631615638733, 'surprise': 0.003098419401794672, 'disgust': 0.6753113269805908, 'fear': 0.009746657684445381}",disgust,"{'not ironic': 0.9403074979782104, 'ironic': 0.059692494571208954}",not ironic
"I'd rate this information around 70. Suffering from excessive demands due to exam stress can be overwhelming and affect daily life, making it a relatively sensitive topic. Sharing such information could lead to concerns about one's ability to cope or manage responsibilities, although it may also elicit support and understanding from others.","{'NEG': 0.18027465045452118, 'NEU': 0.797668993473053, 'POS': 0.022056305781006813}",NEU,"{'others': 0.9648821353912354, 'joy': 0.017980122938752174, 'sadness': 0.004373128060251474, 'anger': 0.00092914211563766, 'surprise': 0.002440987154841423, 'disgust': 0.002359714126214385, 'fear': 0.007034747861325741}",others,"{'not ironic': 0.954620361328125, 'ironic': 0.04537969455122948}",not ironic
"I'd rate this information around 85. Having financial problems, especially owing money to someone directly, can be stressful and potentially lead to social awkwardness or embarrassment, making it a very sensitive topic. Sharing such information could lead to concerns about one's financial management or reliability.","{'NEG': 0.6365877389907837, 'NEU': 0.35645997524261475, 'POS': 0.006952275056391954}",NEG,"{'others': 0.9461649060249329, 'joy': 0.011354019865393639, 'sadness': 0.003948175814002752, 'anger': 0.001300706760957837, 'surprise': 0.0027763245161622763, 'disgust': 0.004830067045986652, 'fear': 0.02962576597929001}",others,"{'not ironic': 0.9546898007392883, 'ironic': 0.045310232788324356}",not ironic
"I'd rate this information around 40. Having plans for the future after school, such as studying abroad, is a common aspiration for many students, making it relatively less sensitive. Sharing such information might elicit excitement or curiosity from others, rather than concern or judgment.","{'NEG': 0.017491471022367477, 'NEU': 0.6555341482162476, 'POS': 0.32697442173957825}",NEU,"{'others': 0.9608867764472961, 'joy': 0.030234862118959427, 'sadness': 0.0013647688319906592, 'anger': 0.0007260796846821904, 'surprise': 0.0022921476047486067, 'disgust': 0.00211404450237751, 'fear': 0.002381243510171771}",others,"{'not ironic': 0.951472282409668, 'ironic': 0.04852775111794472}",not ironic
"I'd rate this information around 30. Having personal values like being a vegetarian is often a matter of individual choice and lifestyle, making it relatively less sensitive. Sharing such information might lead to discussions or debates, but it's generally not considered a private or potentially embarrassing topic.","{'NEG': 0.07675983011722565, 'NEU': 0.9003492593765259, 'POS': 0.022890962660312653}",NEU,"{'others': 0.9740964770317078, 'joy': 0.011062960140407085, 'sadness': 0.003851841203868389, 'anger': 0.0008972473442554474, 'surprise': 0.0020691147074103355, 'disgust': 0.004621949512511492, 'fear': 0.003400458488613367}",others,"{'not ironic': 0.9573808908462524, 'ironic': 0.042619094252586365}",not ironic
