RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"That's really special to have a friend like Richard who has been there for you through thick and thin. Having that kind of bond and support system is incredibly valuable and can make a huge difference in times of difficulty. You're lucky to have someone like him by your side, and it sounds like your friendship is built on a foundation of trust and loyalty.","{'NEG': 0.001960254041478038, 'NEU': 0.00616469606757164, 'POS': 0.9918749928474426}",POS,"{'others': 0.13202723860740662, 'joy': 0.7384651303291321, 'sadness': 0.11648388206958771, 'anger': 0.0021191504783928394, 'surprise': 0.0034927374217659235, 'disgust': 0.0032123210839927197, 'fear': 0.004199516959488392}",joy,"{'not ironic': 0.9473861455917358, 'ironic': 0.05261381343007088}",not ironic
"It sounds like going through those experiences with your classmates has given you a deeper understanding and empathy for others' struggles, which is really admirable. It's completely understandable that having your own space and feeling safe is important to you, especially after what you've been through. I'm happy to answer your questions about privacy.","{'NEG': 0.0011403912212699652, 'NEU': 0.020681528374552727, 'POS': 0.9781780242919922}",POS,"{'others': 0.9621108770370483, 'joy': 0.024689290672540665, 'sadness': 0.004823110532015562, 'anger': 0.0008142391452565789, 'surprise': 0.0021515213884413242, 'disgust': 0.002303550485521555, 'fear': 0.003107368014752865}",others,"{'not ironic': 0.20591475069522858, 'ironic': 0.7940852642059326}",ironic
"Sharing my sexual orientation with a close friend whom I trust can be an emotional experience. The decision to reveal this to my best friend can be both liberating and scary, but also deeply meaningful. On one hand, knowing that I have support and understanding is a huge relief, as friends often provide a safe space for such discussions. On the other hand, the concern for how they will react is always present.","{'NEG': 0.001622901763767004, 'NEU': 0.030411526560783386, 'POS': 0.9679656624794006}",POS,"{'others': 0.06341153383255005, 'joy': 0.008086511865258217, 'sadness': 0.01040767040103674, 'anger': 0.0014824048848822713, 'surprise': 0.004059222061187029, 'disgust': 0.0019584237597882748, 'fear': 0.9105942249298096}",fear,"{'not ironic': 0.941933274269104, 'ironic': 0.05806678906083107}",not ironic
"""I believe that the type of information shared in this situation is appropriate""
I rate this statement a 4 because sharing one’s sexual orientation with a best friend is a legitimate form of emotional support after considering the context in which this information will be shared. However, there is always a small risk that the individual may not agree with this, but it is still necessary to share to receive this type of emotional support.","{'NEG': 0.0026507677976042032, 'NEU': 0.3711591064929962, 'POS': 0.6261901259422302}",POS,"{'others': 0.9491872191429138, 'joy': 0.009800994768738747, 'sadness': 0.004425899125635624, 'anger': 0.0010472419671714306, 'surprise': 0.0036895049270242453, 'disgust': 0.003493854310363531, 'fear': 0.028355291113257408}",others,"{'not ironic': 0.9459605813026428, 'ironic': 0.054039400070905685}",not ironic
"“I am confident that the recipient will handle the information responsibly and respectfully.”
I rate this statement a 4 because based on the trust between friends, the recipient is likely to handle the information with care and respect, as this is how a friendship should work. Although the person should keep the information confidential, and not share it with others until given permission to do so.","{'NEG': 0.0012142052873969078, 'NEU': 0.04664111137390137, 'POS': 0.9521446824073792}",POS,"{'others': 0.9385896325111389, 'joy': 0.04003538936376572, 'sadness': 0.00988201517611742, 'anger': 0.000986897386610508, 'surprise': 0.002089521149173379, 'disgust': 0.0024864040315151215, 'fear': 0.00593020673841238}",others,"{'not ironic': 0.9452110528945923, 'ironic': 0.05478893220424652}",not ironic
"“I think the purpose for which the information is being disclosed is legitimate”
I rate this statement a 4 because seeking support and emotional connection from a best friend is a good reason for disclosing one’s sexual orientation as it provides a positive outcome. Although there can be concerns about the other person’s reaction, ultimately seeking support from a friend is a legitimate reason to share such information.","{'NEG': 0.0014131885254755616, 'NEU': 0.04709891974925995, 'POS': 0.9514879584312439}",POS,"{'others': 0.9770211577415466, 'joy': 0.010683613829314709, 'sadness': 0.0026949236635118723, 'anger': 0.0008834207546897233, 'surprise': 0.0026794690638780594, 'disgust': 0.002850539516657591, 'fear': 0.0031868619844317436}",others,"{'not ironic': 0.9379898905754089, 'ironic': 0.06201011687517166}",not ironic
"""I assume that most people in this situation would be comfortable with their information being shared with the recipient under these circumstances.""
I rate this statement a 2 because although some people may be comfortable with sharing their sexual orientation with their best friend, others might still feel uncomfortable or embarrassed about potentially being judged or misunderstood. It is difficult to know without knowing the specific situation of the individuals involved. Furthermore it must be considered  that although each individual is different and may have their own level of comfort, in the end, the decision to disclose personal information is ultimately up to the individual.","{'NEG': 0.05027960613369942, 'NEU': 0.9279850125312805, 'POS': 0.02173536643385887}",NEU,"{'others': 0.9197232127189636, 'joy': 0.006129326764494181, 'sadness': 0.023913549259305, 'anger': 0.0016055904561653733, 'surprise': 0.003088228404521942, 'disgust': 0.03440037742257118, 'fear': 0.011139708571135998}",others,"{'not ironic': 0.9240374565124512, 'ironic': 0.07596249133348465}",not ironic
"Sharing one's sexual orientation with a friend for emotional support can be a mix of emotions, like feeling relieved to be able to trust someone and open up, but also feeling scared of how they'll react and thinking 'what if' they judge me. It's a big moment because you're giving this person a part of you that is deeply personal, and the outcome can go either way—they accept you and support you, or they could reject you and make you feel alone.","{'NEG': 0.00550718791782856, 'NEU': 0.5134096741676331, 'POS': 0.4810831546783447}",NEU,"{'others': 0.8633291721343994, 'joy': 0.02777772955596447, 'sadness': 0.012454550713300705, 'anger': 0.0013167435536161065, 'surprise': 0.016760509461164474, 'disgust': 0.002507272642105818, 'fear': 0.07585401087999344}",others,"{'not ironic': 0.9373565316200256, 'ironic': 0.06264347583055496}",not ironic
"“I believe that the type of information shared in this situation is appropriate”
I rate this statement 4 because although this action is risky it is the right thing to do, it's necessary to take the first step, and it is ultimately a good decision to be honest with your friend and let them know you trust them and need support. Even if the results don't always go well, it is important to be honest and seek those who can give you emotional support.","{'NEG': 0.0027540407609194517, 'NEU': 0.35905513167381287, 'POS': 0.6381908059120178}",POS,"{'others': 0.9600633382797241, 'joy': 0.013375265523791313, 'sadness': 0.007487015798687935, 'anger': 0.0009189429110847414, 'surprise': 0.0026767398230731487, 'disgust': 0.0030315674375742674, 'fear': 0.012447118759155273}",others,"{'not ironic': 0.9555895924568176, 'ironic': 0.044410355389118195}",not ironic
"“I am confident that the recipient will handle the information responsibly and respectfully.”
I rate this statement 4 because if they are truly a good friend they will be kind, and understanding and not say anything to anyone or make fun of it. Although there is a chance that they could feel uncomfortable and leave you alone, but the likelihood may be higher that your good friend will be supportive and care about you.","{'NEG': 0.0018335947534069419, 'NEU': 0.052419379353523254, 'POS': 0.9457469582557678}",POS,"{'others': 0.9264894723892212, 'joy': 0.060240209102630615, 'sadness': 0.003648079000413418, 'anger': 0.000767571444157511, 'surprise': 0.0023542349226772785, 'disgust': 0.001533515052869916, 'fear': 0.004966821521520615}",others,"{'not ironic': 0.9513726234436035, 'ironic': 0.04862743988633156}",not ironic
