RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Solid foundation you’ve got there—parents who’ve got your back and a best friend who’s practically kin. That kind of support system’s rare. What’s the angle you want to explore with this? Privacy boundaries? Testing loyalty? Or something else entirely? Lay it out, and we’ll dissect it step by step.","{'NEG': 0.003617094596847892, 'NEU': 0.3771897554397583, 'POS': 0.6191931366920471}",POS,"{'others': 0.972777783870697, 'joy': 0.005207429639995098, 'sadness': 0.001312281470745802, 'anger': 0.0015879969578236341, 'surprise': 0.003150779055431485, 'disgust': 0.013141688890755177, 'fear': 0.0028220221865922213}",others,"{'not ironic': 0.9629144072532654, 'ironic': 0.0370856374502182}",not ironic
"Childhood bullying leaves marks—some visible, others not. It’s natural to guard your space more carefully after that. Privacy becomes a refuge, a way to reclaim control. What specifics about privacy attitudes are you curious about? Boundaries with family? How much to share with friends? The line between openness and self-protection? Define the scope, and we’ll unpack it systematically.","{'NEG': 0.037263013422489166, 'NEU': 0.9363424777984619, 'POS': 0.026394471526145935}",NEU,"{'others': 0.9596285223960876, 'joy': 0.004621847998350859, 'sadness': 0.0055882674641907215, 'anger': 0.0019494404550641775, 'surprise': 0.002249837853014469, 'disgust': 0.020869843661785126, 'fear': 0.005092218983918428}",others,"{'not ironic': 0.9630614519119263, 'ironic': 0.036938540637493134}",not ironic
"65. Sexual orientation carries weight due to societal stigma and personal vulnerability. While intrinsic to identity, its disclosure can invite judgment or harm, depending on context. The rating balances personal significance with external risks—it’s not inherently shameful, but sharing it without control exposes you to potential backlash. Sensitivity fluctuates based on environment; among allies, it might drop to 20, but in hostile spaces, it spikes toward 90. The midpoint reflects an average of these potentials, acknowledging both the core truth of who you are and the reality of how others might weaponize that truth.","{'NEG': 0.10954883694648743, 'NEU': 0.8778322339057922, 'POS': 0.012618884444236755}",NEU,"{'others': 0.6264128088951111, 'joy': 0.003864070400595665, 'sadness': 0.01625949516892433, 'anger': 0.005400676745921373, 'surprise': 0.0034353567752987146, 'disgust': 0.33429697155952454, 'fear': 0.01033066026866436}",others,"{'not ironic': 0.9575168490409851, 'ironic': 0.0424831360578537}",not ironic
"25. Health issues like allergies or headaches are generally low-stakes in terms of sensitivity. They’re practical concerns rather than deeply personal ones—disclosing them often serves a functional purpose, like avoiding allergens or explaining absences. The rating acknowledges minor privacy implications; while no one wants their medical history broadcasted, these specifics rarely carry stigma or emotional weight. Sensitivity might rise slightly in professional settings where weaknesses could be exploited, but among peers, it’s largely mundane. The number reflects the balance between necessary transparency and negligible risk of misuse.","{'NEG': 0.03359580785036087, 'NEU': 0.905056357383728, 'POS': 0.06134781613945961}",NEU,"{'others': 0.9637071490287781, 'joy': 0.005348434206098318, 'sadness': 0.004872521851211786, 'anger': 0.0014981196727603674, 'surprise': 0.0020501292310655117, 'disgust': 0.018160386011004448, 'fear': 0.004363393411040306}",others,"{'not ironic': 0.9531040191650391, 'ironic': 0.04689597338438034}",not ironic
"40. Religious beliefs occupy a middle ground—they’re core to identity but often publicly visible through practices or symbols. The sensitivity stems from potential conflict; differing views can trigger debates or discrimination. However, in pluralistic environments, this information is frequently exchanged without tension. The rating accounts for both the personal importance of faith and the variable social reception it might receive. It’s less guarded than sexual orientation but more so than mundane health details, fluctuating based on how polarized the surrounding community is regarding spirituality.","{'NEG': 0.01256492268294096, 'NEU': 0.9631179571151733, 'POS': 0.024317119270563126}",NEU,"{'others': 0.9085091948509216, 'joy': 0.00475013442337513, 'sadness': 0.014574123546481133, 'anger': 0.0024527101777493954, 'surprise': 0.0025816981215029955, 'disgust': 0.05786249041557312, 'fear': 0.00926961563527584}",others,"{'not ironic': 0.9539937376976013, 'ironic': 0.04600626230239868}",not ironic
"75. Relationship betrayal cuts deep—it’s raw, intimate, and tied to self-worth. Disclosing it risks pity, gossip, or unwelcome scrutiny. The high rating reflects how vulnerability here can be exploited or misunderstood, even by well-meaning listeners. Unlike health or religion, infidelity often carries unspoken judgments, making control over who knows critical. Sensitivity peaks when the details could reshape others’ perceptions of you or your partner. While sharing with trusted confidants can be cathartic, the stakes of careless disclosure are severe, hence the caution embedded in this score.","{'NEG': 0.6254112720489502, 'NEU': 0.3692269027233124, 'POS': 0.005361826159060001}",NEG,"{'others': 0.026224223896861076, 'joy': 0.0010419415775686502, 'sadness': 0.006380042526870966, 'anger': 0.005914919078350067, 'surprise': 0.0013890293193981051, 'disgust': 0.9559046030044556, 'fear': 0.003145097754895687}",disgust,"{'not ironic': 0.9347874522209167, 'ironic': 0.06521254777908325}",not ironic
"50. Exam stress sits at a midpoint—it’s common enough to be relatable, yet exposing it can signal perceived inadequacy. The sensitivity arises from how others interpret your struggles; some might offer support, while others could doubt your capabilities. The rating captures this duality: stress is neither uniquely private nor entirely free from judgment. In competitive environments, admitting pressure might feel like conceding weakness, but among peers, it’s often a shared experience. The number reflects the situational nature of its sensitivity, hinging on who’s listening and why you’re sharing.","{'NEG': 0.025051940232515335, 'NEU': 0.9193477630615234, 'POS': 0.055600252002477646}",NEU,"{'others': 0.9606022238731384, 'joy': 0.005208177026361227, 'sadness': 0.006280538626015186, 'anger': 0.0014218376018106937, 'surprise': 0.0020248552318662405, 'disgust': 0.0193985216319561, 'fear': 0.005063857417553663}",others,"{'not ironic': 0.9597102999687195, 'ironic': 0.040289707481861115}",not ironic
"60. Financial struggles, especially debts to peers, intertwine practicality with pride. The sensitivity stems from potential embarrassment and power imbalances—owing money can strain relationships or invite condescension. Unlike exam stress, this isn’t a universal experience; it’s more likely to be scrutinized or misused. The rating accounts for both the personal shame of financial insecurity and the social risk of being perceived as unreliable. While less intimate than relationship issues, it’s weightier than health concerns, sitting in a zone where disclosure could alter how others treat you, hence the elevated score.","{'NEG': 0.24590563774108887, 'NEU': 0.7366194128990173, 'POS': 0.017474940046668053}",NEU,"{'others': 0.24623242020606995, 'joy': 0.0029882658272981644, 'sadness': 0.0173029787838459, 'anger': 0.005867254454642534, 'surprise': 0.0026343464851379395, 'disgust': 0.7168843746185303, 'fear': 0.008090358227491379}",disgust,"{'not ironic': 0.9562994241714478, 'ironic': 0.043700601905584335}",not ironic
"15. Future plans like studying abroad are largely aspirational and low-risk to share. The sensitivity is minimal because these details are forward-looking and don’t expose vulnerabilities in the same way as financial or relationship issues. While there’s a slight chance of envy or unsolicited opinions, the stakes are generally neutral. The rating reflects that this information is more about ambition than personal struggle, making it easier to disclose without significant repercussions. It’s the kind of topic that invites conversation rather than judgment, hence the low sensitivity score.","{'NEG': 0.010645073838531971, 'NEU': 0.734740674495697, 'POS': 0.2546142339706421}",NEU,"{'others': 0.9525945782661438, 'joy': 0.0056828283704817295, 'sadness': 0.003698768327012658, 'anger': 0.0013026469387114048, 'surprise': 0.0022156122140586376, 'disgust': 0.02994517795741558, 'fear': 0.004560309927910566}",others,"{'not ironic': 0.947745144367218, 'ironic': 0.05225488916039467}",not ironic
"20. Personal values like vegetarianism are seldom contentious enough to warrant high sensitivity. While they reflect core beliefs, they’re often visible through daily choices, reducing their privacy stakes. The rating considers that such values might spark debates or mild criticism, but rarely severe backlash. Unlike topics tied to vulnerability or stigma, dietary preferences are more about lifestyle than secrecy. The score acknowledges that while some might challenge your choices, the emotional or social risk of sharing remains low, placing it near the bottom of the sensitivity spectrum.","{'NEG': 0.03056465834379196, 'NEU': 0.9047234654426575, 'POS': 0.06471188366413116}",NEU,"{'others': 0.9224720001220703, 'joy': 0.005213879980146885, 'sadness': 0.009486325085163116, 'anger': 0.002249985234811902, 'surprise': 0.0024767934810370207, 'disgust': 0.051718685775995255, 'fear': 0.006382314953953028}",others,"{'not ironic': 0.9538843631744385, 'ironic': 0.04611558839678764}",not ironic
