RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"It sounds like you're lucky to have a great support system, Luis. Having close relationships with your parents and a best friend like Richard can really make a big difference in life.","{'NEG': 0.001597974682226777, 'NEU': 0.006507641635835171, 'POS': 0.9918944239616394}",POS,"{'others': 0.06501199305057526, 'joy': 0.9168711304664612, 'sadness': 0.011432581581175327, 'anger': 0.0014152887742966413, 'surprise': 0.0018206241074949503, 'disgust': 0.0015780046815052629, 'fear': 0.0018703730311244726}",joy,"{'not ironic': 0.11056109517812729, 'ironic': 0.8894389271736145}",ironic
"Being picked on can be tough, but it's great how you've used those experiences to become more empathetic towards others. Privacy is definitely important, especially when it comes to personal stuff. I'm open to sharing my thoughts, go ahead and ask away.","{'NEG': 0.0020152840297669172, 'NEU': 0.05261894315481186, 'POS': 0.9453657865524292}",POS,"{'others': 0.9668734073638916, 'joy': 0.02017337642610073, 'sadness': 0.004270169883966446, 'anger': 0.0009191874996758997, 'surprise': 0.0020445187110453844, 'disgust': 0.0025448536034673452, 'fear': 0.003174501471221447}",others,"{'not ironic': 0.9293140769004822, 'ironic': 0.07068592309951782}",not ironic
"In a life-threatening situation, getting proper medical attention takes priority, so I'd share relevant health info with the doctor to ensure you receive the best care possible.","{'NEG': 0.003689577803015709, 'NEU': 0.4632246494293213, 'POS': 0.5330857634544373}",POS,"{'others': 0.6250311136245728, 'joy': 0.02026613987982273, 'sadness': 0.11061017960309982, 'anger': 0.003151597920805216, 'surprise': 0.0035393049474805593, 'disgust': 0.008872242644429207, 'fear': 0.22852946817874908}",others,"{'not ironic': 0.935445249080658, 'ironic': 0.06455472111701965}",not ironic
"I'd rate it a 5, sharing health info with a doctor in a life-threatening situation seems entirely necessary and reasonable to me.","{'NEG': 0.0017331448616459966, 'NEU': 0.04528053104877472, 'POS': 0.9529863595962524}",POS,"{'others': 0.9715613126754761, 'joy': 0.018389245495200157, 'sadness': 0.001556374947540462, 'anger': 0.0009037327254191041, 'surprise': 0.002404080703854561, 'disgust': 0.002155064605176449, 'fear': 0.003030151128768921}",others,"{'not ironic': 0.07285892963409424, 'ironic': 0.927141010761261}",ironic
"Yeah, I'm positive, sharing relevant medical info is necessary for proper treatment, so my final rating stays at 5.","{'NEG': 0.001481996732763946, 'NEU': 0.05066601186990738, 'POS': 0.9478518962860107}",POS,"{'others': 0.8770071864128113, 'joy': 0.11322647333145142, 'sadness': 0.0016890394035726786, 'anger': 0.0011319054756313562, 'surprise': 0.002710000379011035, 'disgust': 0.0013342790771275759, 'fear': 0.002901087049394846}",others,"{'not ironic': 0.025576487183570862, 'ironic': 0.9744234681129456}",ironic
"I'd rate it a 5, doctors are supposed to uphold confidentiality and use the information for the patient's benefit, so I trust they'll handle it responsibly.","{'NEG': 0.0054029603488743305, 'NEU': 0.29574960470199585, 'POS': 0.6988474726676941}",POS,"{'others': 0.9679750204086304, 'joy': 0.01552591472864151, 'sadness': 0.005993527360260487, 'anger': 0.0010651831980794668, 'surprise': 0.002013967838138342, 'disgust': 0.0031438881997019053, 'fear': 0.004282539244741201}",others,"{'not ironic': 0.838091254234314, 'ironic': 0.16190879046916962}",not ironic
"Doctors are professionals, so I'm confident they'll handle sensitive info responsibly, my final rating remains 5.","{'NEG': 0.0022786103654652834, 'NEU': 0.05359206721186638, 'POS': 0.944129228591919}",POS,"{'others': 0.9438095092773438, 'joy': 0.043978601694107056, 'sadness': 0.002461410593241453, 'anger': 0.0011563684092834592, 'surprise': 0.0029186937026679516, 'disgust': 0.0012261498486623168, 'fear': 0.004449290223419666}",others,"{'not ironic': 0.037186309695243835, 'ironic': 0.9628137350082397}",ironic
"I'd rate it a 5, saving your life is a pretty legitimate reason to share medical info with a doctor.","{'NEG': 0.0017558280378580093, 'NEU': 0.08898967504501343, 'POS': 0.9092544913291931}",POS,"{'others': 0.9742418527603149, 'joy': 0.016311151906847954, 'sadness': 0.0012518562143668532, 'anger': 0.0009539672755636275, 'surprise': 0.0028962998185306787, 'disgust': 0.0026397542096674442, 'fear': 0.0017051949398592114}",others,"{'not ironic': 0.25421491265296936, 'ironic': 0.745785117149353}",ironic
"Saving your life is the top priority in a life-threatening situation, so sharing medical info serves a critical purpose, my final rating stays at 5.","{'NEG': 0.00375210028141737, 'NEU': 0.18705147504806519, 'POS': 0.8091964721679688}",POS,"{'others': 0.9534357190132141, 'joy': 0.01754787750542164, 'sadness': 0.01115825679153204, 'anger': 0.0011892037000507116, 'surprise': 0.0020433892495930195, 'disgust': 0.0029435500036925077, 'fear': 0.011681959964334965}",others,"{'not ironic': 0.4792085886001587, 'ironic': 0.5207914113998413}",ironic
"I'd rate it a 5, in a life-threatening situation, most people would likely want to share relevant medical info to ensure they receive proper treatment.","{'NEG': 0.01270054467022419, 'NEU': 0.8824948072433472, 'POS': 0.104804627597332}",NEU,"{'others': 0.9587544798851013, 'joy': 0.009364738129079342, 'sadness': 0.007456628140062094, 'anger': 0.0013216659426689148, 'surprise': 0.0027655449230223894, 'disgust': 0.003929340746253729, 'fear': 0.016407672315835953}",others,"{'not ironic': 0.9182342290878296, 'ironic': 0.08176574856042862}",not ironic
