RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"It's heartwarming to hear about the strong bond you share with your parents and your best friend, Richard. Having supportive people in your life who have been there for you through good times and bad is truly valuable.","{'NEG': 0.001819827826693654, 'NEU': 0.0058594560250639915, 'POS': 0.992320716381073}",POS,"{'others': 0.02018628641963005, 'joy': 0.9687464237213135, 'sadness': 0.004986308049410582, 'anger': 0.001553230918943882, 'surprise': 0.0018756180070340633, 'disgust': 0.0012926241615787148, 'fear': 0.0013594385236501694}",joy,"{'not ironic': 0.47495052218437195, 'ironic': 0.5250495076179504}",ironic
"It's completely understandable that going through difficult experiences, such as being bullied in school, can make you more understanding and empathetic towards others' struggles. In terms of privacy, it's important to have personal space and feel secure, and it's a common desire for many people. What specific questions do you have about privacy?","{'NEG': 0.0078102415427565575, 'NEU': 0.5171470046043396, 'POS': 0.47504284977912903}",NEU,"{'others': 0.9020097851753235, 'joy': 0.009315699338912964, 'sadness': 0.048791345208883286, 'anger': 0.001787338755093515, 'surprise': 0.002897439058870077, 'disgust': 0.025421282276511192, 'fear': 0.009777071885764599}",others,"{'not ironic': 0.8803401589393616, 'ironic': 0.11965986341238022}",not ironic
"I would feel concerned about your health and want to help the doctor give you the best care possible. In this situation, I would share the information about your health issues with the doctor, as it is crucial for providing accurate diagnoses and appropriate treatment.","{'NEG': 0.010103445500135422, 'NEU': 0.6907781958580017, 'POS': 0.29911836981773376}",NEU,"{'others': 0.5140341520309448, 'joy': 0.016133559867739677, 'sadness': 0.02345060557126999, 'anger': 0.0029607557225972414, 'surprise': 0.005389564670622349, 'disgust': 0.005092901643365622, 'fear': 0.43293848633766174}",others,"{'not ironic': 0.9570032358169556, 'ironic': 0.04299679026007652}",not ironic
"I believe that the type of information shared in this situation is appropriate (5). Explanation: Sharing health information with medical professionals is essential for accurate diagnosis and adequate treatment in life-threatening scenarios. Trust and collaboration are crucial elements in healthcare settings, necessitating the sharing of relevant medical information.","{'NEG': 0.0024519599974155426, 'NEU': 0.1284879744052887, 'POS': 0.8690600395202637}",POS,"{'others': 0.9734007716178894, 'joy': 0.013484673574566841, 'sadness': 0.0033550229854881763, 'anger': 0.001000338001176715, 'surprise': 0.001709813717752695, 'disgust': 0.002769795246422291, 'fear': 0.00427959393709898}",others,"{'not ironic': 0.9603701829910278, 'ironic': 0.03962985426187515}",not ironic
"I am confident that the medical professional will handle the information responsibly and respectfully (5). Explanation: Medical professionals are bound by codes of conduct, including confidentiality agreements, that are intended to handle sensitive medical information with the utmost care. I have confidence in the knowledge and commitment of medical professionals to handle personal information responsibly and respectfully.","{'NEG': 0.0015787623124197125, 'NEU': 0.05490397289395332, 'POS': 0.9435173273086548}",POS,"{'others': 0.9330924153327942, 'joy': 0.02532557211816311, 'sadness': 0.02391713485121727, 'anger': 0.0014727726811543107, 'surprise': 0.0019940186757594347, 'disgust': 0.0049270442686975, 'fear': 0.009271067567169666}",others,"{'not ironic': 0.9344452023506165, 'ironic': 0.06555478274822235}",not ironic
"The purpose of sharing health information with a doctor in this situation is legitimate (5). Explanation: The purpose for sharing information is crucial for providing appropriate treatment. When dealing with a life-threatening situation, doctors require accurate information to diagnose and treat the issue effectively. Sharing health information in this context is vital for the doctor to understand your condition and provide the necessary care.","{'NEG': 0.0054578958079218864, 'NEU': 0.5807490944862366, 'POS': 0.41379302740097046}",NEU,"{'others': 0.947306215763092, 'joy': 0.016340501606464386, 'sadness': 0.007516919635236263, 'anger': 0.0014739587204530835, 'surprise': 0.0020719924941658974, 'disgust': 0.00342071196064353, 'fear': 0.02186969667673111}",others,"{'not ironic': 0.954471230506897, 'ironic': 0.0455288328230381}",not ironic
"I assume that most people would share the information with the doctor (5). Explanation: People would generally want to help the doctor understand the situation and diagnose the health issue they are experiencing if it is a potentially life-threatening case. I believe that most people would recognize the importance of providing the doctor with accurate information to ensure their well-being, especially in critical situations.

","{'NEG': 0.012007254175841808, 'NEU': 0.8643051385879517, 'POS': 0.12368753552436829}",NEU,"{'others': 0.667481541633606, 'joy': 0.01458888128399849, 'sadness': 0.024464869871735573, 'anger': 0.002536333631724119, 'surprise': 0.0034452613908797503, 'disgust': 0.008830207400023937, 'fear': 0.2786529064178467}",others,"{'not ironic': 0.9535849094390869, 'ironic': 0.046415142714977264}",not ironic
"In this situation, I would feel concerned for you and your parents' well-being. If your parents asked me openly about the reasons for you acting strangely, I would be honest and share the information about your health issues. It is important for your parents to know about the struggles you are going through so that they can offer support and possibly help in seeking medical attention.","{'NEG': 0.08108019083738327, 'NEU': 0.8846985101699829, 'POS': 0.034221306443214417}",NEU,"{'others': 0.48804736137390137, 'joy': 0.011456754058599472, 'sadness': 0.03834784775972366, 'anger': 0.002539292676374316, 'surprise': 0.004289593081921339, 'disgust': 0.008340388536453247, 'fear': 0.4469788372516632}",others,"{'not ironic': 0.9487173557281494, 'ironic': 0.051282718777656555}",not ironic
"I believe the type of information shared in this situation is appropriate (4). Explanation: In this particular instance, sharing the recent challenges due to health issues with someone's parents is appropriate because parents should be aware of any changes in their child's health. The parents have the right to know the truth, so they can offer support, seek medical attention if necessary, and be there for their child during difficult times. In general, sharing information about health problems with a person's parents is considered appropriate when it concerns the well-being of that individual.","{'NEG': 0.004463157616555691, 'NEU': 0.7002148032188416, 'POS': 0.295322060585022}",NEU,"{'others': 0.9495664834976196, 'joy': 0.011596218682825565, 'sadness': 0.015088945627212524, 'anger': 0.00122973567340523, 'surprise': 0.0017951498739421368, 'disgust': 0.00682050222530961, 'fear': 0.013902828097343445}",others,"{'not ironic': 0.9440545439720154, 'ironic': 0.05594548210501671}",not ironic
"I am somewhat confident that the parents would handle the information responsibly and respectfully (3). Explanation: While I hope they act in a responsible and respectful way, it is possible that not all parents will react in a supportive and understanding manner. However, I believe that most parents will handle the information with care, recognizing the importance of their child's well-being and the need for support. There is a bit of uncertainty in my confidence, given the possibility of different reactions from different parents, but I do believe that most parents would handle the information they receive with care and consideration.","{'NEG': 0.007729791104793549, 'NEU': 0.8048151135444641, 'POS': 0.18745508790016174}",NEU,"{'others': 0.9541340470314026, 'joy': 0.01660836488008499, 'sadness': 0.01146438904106617, 'anger': 0.00087306386558339, 'surprise': 0.0026511645410209894, 'disgust': 0.0037106117233633995, 'fear': 0.010558384470641613}",others,"{'not ironic': 0.9531673192977905, 'ironic': 0.046832725405693054}",not ironic
