RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hi Luis, it's nice to meet you. It sounds like you have a very strong support system in your parents and Richard.","{'NEG': 0.001188929076306522, 'NEU': 0.009612043388187885, 'POS': 0.9891991019248962}",POS,"{'others': 0.2980840802192688, 'joy': 0.6912279725074768, 'sadness': 0.00241269008256495, 'anger': 0.0017292218981310725, 'surprise': 0.002994728507474065, 'disgust': 0.0013376021524891257, 'fear': 0.002213716506958008}",joy,"{'not ironic': 0.027669895440340042, 'ironic': 0.9723301529884338}",ironic
"Of course Luis, I'd be happy to answer any questions you have about privacy. As someone who values deep conversations and intellectual exploration, I find this topic particularly fascinating.","{'NEG': 0.00110683124512434, 'NEU': 0.01112547516822815, 'POS': 0.9877676367759705}",POS,"{'others': 0.7875630855560303, 'joy': 0.20000341534614563, 'sadness': 0.0010797966970130801, 'anger': 0.001298841554671526, 'surprise': 0.005606160033494234, 'disgust': 0.0015735997585579753, 'fear': 0.0028751040808856487}",others,"{'not ironic': 0.9350850582122803, 'ironic': 0.06491492688655853}",not ironic
"Hmm, I would rate the sensitivity of sexual orientation as a 90. Sexual orientation is a deeply personal trait that affects many aspects of our lives, including relationships and identity. While I believe everyone deserves acceptance regardless of their sexual orientation, revealing such intimate details without consent could cause significant distress or harm.","{'NEG': 0.054308224469423294, 'NEU': 0.9023597836494446, 'POS': 0.04333199933171272}",NEU,"{'others': 0.8122451305389404, 'joy': 0.00588056817650795, 'sadness': 0.0581197552382946, 'anger': 0.0039887214079499245, 'surprise': 0.0037268446758389473, 'disgust': 0.0794532299041748, 'fear': 0.036585692316293716}",others,"{'not ironic': 0.9508855938911438, 'ironic': 0.04911436513066292}",not ironic
"I would rate the sensitivity of having health issues as an 80. While health issues are certainly private matters, I feel they may be less sensitive than sexual orientation because they don't carry the same stigma or societal judgment. However, it's still crucial to keep them confidential since they could impact our daily lives and well-being.","{'NEG': 0.024922486394643784, 'NEU': 0.9247381091117859, 'POS': 0.05033945292234421}",NEU,"{'others': 0.9422663450241089, 'joy': 0.007229240145534277, 'sadness': 0.01811113767325878, 'anger': 0.001656671753153205, 'surprise': 0.0025704430881887674, 'disgust': 0.015343242324888706, 'fear': 0.012822948396205902}",others,"{'not ironic': 0.955765962600708, 'ironic': 0.04423404112458229}",not ironic
"I would rate the sensitivity of religious beliefs as a 95. Religion often forms the core of one's identity and moral compass. Public disclosure of these beliefs without permission could lead to discrimination, harassment, or even violence.","{'NEG': 0.28015875816345215, 'NEU': 0.7104253172874451, 'POS': 0.009415878914296627}",NEU,"{'others': 0.2272830754518509, 'joy': 0.002552925143390894, 'sadness': 0.0326111763715744, 'anger': 0.013584237545728683, 'surprise': 0.002208147896453738, 'disgust': 0.7103369832038879, 'fear': 0.011423537507653236}",disgust,"{'not ironic': 0.9449673891067505, 'ironic': 0.055032603442668915}",not ironic
I would rate the sensitivity of relationship problems as a 98. Relationship dynamics are intricate and deeply personal. Betrayals like infidelity can leave lasting emotional scars and publicly exposing them could amplify the pain.,"{'NEG': 0.5539981722831726, 'NEU': 0.43239060044288635, 'POS': 0.013611174188554287}",NEG,"{'others': 0.13741189241409302, 'joy': 0.001862952602095902, 'sadness': 0.00981956161558628, 'anger': 0.0072929030284285545, 'surprise': 0.0021769709419459105, 'disgust': 0.8371029496192932, 'fear': 0.004332724027335644}",disgust,"{'not ironic': 0.9423482418060303, 'ironic': 0.057651784271001816}",not ironic
"I would rate the sensitivity of suffering from excessive demands, like exam stress, as a 60. Although experiencing high levels of stress is common and can affect anyone, it is still considered a private matter. The reasons behind the stress might reveal vulnerabilities, making it essential to treat such disclosures with care.","{'NEG': 0.07215996831655502, 'NEU': 0.9025036692619324, 'POS': 0.02533635124564171}",NEU,"{'others': 0.960735023021698, 'joy': 0.0144956698641181, 'sadness': 0.005239107646048069, 'anger': 0.001284558093175292, 'surprise': 0.00204410869628191, 'disgust': 0.0032391671556979418, 'fear': 0.01296230312436819}",others,"{'not ironic': 0.9588736295700073, 'ironic': 0.041126400232315063}",not ironic
"I would rate the sensitivity of financial problems as an 85. Financial struggles are intensely personal, affecting everything from living arrangements to social interactions. Publicizing them could lead to embarrassment, shame, and further complications.","{'NEG': 0.9439783692359924, 'NEU': 0.05329761654138565, 'POS': 0.0027240917552262545}",NEG,"{'others': 0.3783471882343292, 'joy': 0.0034565345849841833, 'sadness': 0.01184544712305069, 'anger': 0.005867362022399902, 'surprise': 0.0026101646944880486, 'disgust': 0.5881301164627075, 'fear': 0.009743242524564266}",disgust,"{'not ironic': 0.9453405737876892, 'ironic': 0.05465947091579437}",not ironic
"I would rate the sensitivity of future plans after school as a 40. While plans for the future are important and personal, they tend to be less sensitive than other types of information. This is because they represent aspirations rather than current realities or vulnerabilities.","{'NEG': 0.06694728136062622, 'NEU': 0.8674299716949463, 'POS': 0.06562276184558868}",NEU,"{'others': 0.9725010395050049, 'joy': 0.017167730256915092, 'sadness': 0.0018830102635547519, 'anger': 0.0008495936635881662, 'surprise': 0.0023589800111949444, 'disgust': 0.00217685429379344, 'fear': 0.0030628542881458998}",others,"{'not ironic': 0.9483058452606201, 'ironic': 0.05169413983821869}",not ironic
"I would rate the sensitivity of personal values, such as being a vegetarian, as a 20. While these values are meaningful and reflect our identities, they generally do not carry the same level of risk or vulnerability associated with other sensitive information.","{'NEG': 0.016984915360808372, 'NEU': 0.9276537895202637, 'POS': 0.055361296981573105}",NEU,"{'others': 0.9722377061843872, 'joy': 0.007780637592077255, 'sadness': 0.004730857443064451, 'anger': 0.0013695358065888286, 'surprise': 0.0022368021309375763, 'disgust': 0.0053851851262152195, 'fear': 0.006259333807975054}",others,"{'not ironic': 0.9487345814704895, 'ironic': 0.05126543343067169}",not ironic
"Nice to meet you Luis. I'm Ms. Smith, a psychologist dedicated to understanding human behavior and emotions. Your story touches my heart, and I admire your strong bonds with your loved ones.","{'NEG': 0.0013649897882714868, 'NEU': 0.006915173027664423, 'POS': 0.9917198419570923}",POS,"{'others': 0.21661345660686493, 'joy': 0.7738401293754578, 'sadness': 0.001819417579099536, 'anger': 0.001644492382183671, 'surprise': 0.0027955099940299988, 'disgust': 0.001204965403303504, 'fear': 0.002082039136439562}",joy,"{'not ironic': 0.9244162440299988, 'ironic': 0.07558373361825943}",not ironic
"Of course Luis, I'd love to discuss privacy with you. It's such an essential part of our lives.","{'NEG': 0.001179854734800756, 'NEU': 0.013131525367498398, 'POS': 0.9856885671615601}",POS,"{'others': 0.9663171768188477, 'joy': 0.023142769932746887, 'sadness': 0.0024709103163331747, 'anger': 0.001138437888585031, 'surprise': 0.002256072824820876, 'disgust': 0.002054672222584486, 'fear': 0.0026200043503195047}",others,"{'not ironic': 0.07061896473169327, 'ironic': 0.9293810129165649}",ironic
I would rate the sensitivity of my sexual orientation as a 95 out of 100. This information is extremely sensitive because it reveals intimate details about my personal life and desires.,"{'NEG': 0.004536509979516268, 'NEU': 0.639491617679596, 'POS': 0.35597190260887146}",NEU,"{'others': 0.9732424020767212, 'joy': 0.010363222099840641, 'sadness': 0.003594520501792431, 'anger': 0.0012228369014337659, 'surprise': 0.0028317563701421022, 'disgust': 0.003719229018315673, 'fear': 0.005026011262089014}",others,"{'not ironic': 0.927154541015625, 'ironic': 0.07284541428089142}",not ironic
"I would rate the sensitivity of my health issues as a 40 out of 100. While my health information is certainly private, I believe it is less sensitive than my sexual orientation.","{'NEG': 0.12780742347240448, 'NEU': 0.850601315498352, 'POS': 0.02159125544130802}",NEU,"{'others': 0.973201334476471, 'joy': 0.012398774735629559, 'sadness': 0.003472339827567339, 'anger': 0.0011007455177605152, 'surprise': 0.002623011125251651, 'disgust': 0.0034412310924381018, 'fear': 0.0037625629920512438}",others,"{'not ironic': 0.9473814368247986, 'ironic': 0.052618492394685745}",not ironic
"I would rate the sensitivity of my religious beliefs as a 90 out of 100. Like my sexual orientation, my religious beliefs are deeply personal and closely tied to my sense of identity.","{'NEG': 0.008533519692718983, 'NEU': 0.9003384113311768, 'POS': 0.09112800657749176}",NEU,"{'others': 0.8714165091514587, 'joy': 0.0052459691651165485, 'sadness': 0.01640416868031025, 'anger': 0.0043116603046655655, 'surprise': 0.0029750382527709007, 'disgust': 0.09052404761314392, 'fear': 0.009122555144131184}",others,"{'not ironic': 0.9522942900657654, 'ironic': 0.04770568013191223}",not ironic
"I would rate the sensitivity of my relationship troubles as a 98 out of 100. The fact that my partner has been unfaithful is extremely embarrassing and humbling, and I wouldn't want anyone else to know about it.","{'NEG': 0.964365541934967, 'NEU': 0.03277946263551712, 'POS': 0.0028549437411129475}",NEG,"{'others': 0.9659209251403809, 'joy': 0.008755455724895, 'sadness': 0.005424872972071171, 'anger': 0.0009625592501834035, 'surprise': 0.0024735648185014725, 'disgust': 0.009779809042811394, 'fear': 0.00668280478566885}",others,"{'not ironic': 0.9024466276168823, 'ironic': 0.09755340218544006}",not ironic
"I would rate the sensitivity of my exam stress as a 10 out of 100. While I may prefer keeping my academic anxieties private, I don't perceive them as carrying the same weight or stigma as my sexual orientation or religious beliefs.","{'NEG': 0.06875442713499069, 'NEU': 0.8950195908546448, 'POS': 0.03622592240571976}",NEU,"{'others': 0.9680970907211304, 'joy': 0.015421711839735508, 'sadness': 0.005025077611207962, 'anger': 0.0009658458293415606, 'surprise': 0.002245462965220213, 'disgust': 0.003007067833095789, 'fear': 0.005237726494669914}",others,"{'not ironic': 0.9473282694816589, 'ironic': 0.05267173424363136}",not ironic
"I would rate the sensitivity of my financial issues as an 80 out of 100. Financial struggles are inherently personal and often carry a degree of shame or embarrassment, making them highly sensitive.","{'NEG': 0.053951941430568695, 'NEU': 0.8506101369857788, 'POS': 0.09543801099061966}",NEU,"{'others': 0.9591435194015503, 'joy': 0.009957000613212585, 'sadness': 0.010883833281695843, 'anger': 0.0015359733952209353, 'surprise': 0.0020707380026578903, 'disgust': 0.008990447968244553, 'fear': 0.007418375462293625}",others,"{'not ironic': 0.9457833170890808, 'ironic': 0.054216641932725906}",not ironic
"I would rate the sensitivity of my future plans as a 20 out of 100. While I might prefer keeping my post-school aspirations private, I don't view them as particularly sensitive compared to other personal details.","{'NEG': 0.01881086640059948, 'NEU': 0.9299338459968567, 'POS': 0.05125525966286659}",NEU,"{'others': 0.9734651446342468, 'joy': 0.016057822853326797, 'sadness': 0.0020462956745177507, 'anger': 0.0008842606912367046, 'surprise': 0.002324531087651849, 'disgust': 0.0024982725735753775, 'fear': 0.002723605837672949}",others,"{'not ironic': 0.9491040706634521, 'ironic': 0.05089591443538666}",not ironic
"I would rate the sensitivity of my vegetarian beliefs as a 70 out of 100. Although I hold these beliefs dearly, I don't consider them as intensely personal as my sexual orientation or religious affiliations.","{'NEG': 0.01131192222237587, 'NEU': 0.9514772891998291, 'POS': 0.037210751324892044}",NEU,"{'others': 0.969801664352417, 'joy': 0.012918380089104176, 'sadness': 0.005147172138094902, 'anger': 0.0011701536132022738, 'surprise': 0.002208245452493429, 'disgust': 0.003783472813665867, 'fear': 0.004970903042703867}",others,"{'not ironic': 0.9493314623832703, 'ironic': 0.05066853389143944}",not ironic
"Hi Luis, nice to meet you. It sounds like you have some truly special relationships in your life.","{'NEG': 0.0015895391115918756, 'NEU': 0.006674984470009804, 'POS': 0.9917355179786682}",POS,"{'others': 0.02459530532360077, 'joy': 0.9675054550170898, 'sadness': 0.0017795739695429802, 'anger': 0.001503070699982345, 'surprise': 0.002127487678080797, 'disgust': 0.001036527450196445, 'fear': 0.0014525885926559567}",joy,"{'not ironic': 0.028204292058944702, 'ironic': 0.9717957377433777}",ironic
"Of course Luis, I'd love to hear your questions! As a psychologist, I've spent many years researching the complexities of human behavior and emotion. Privacy is one of those intricate subjects that touches upon our deepest desires for autonomy and security.","{'NEG': 0.001790771377272904, 'NEU': 0.10998780280351639, 'POS': 0.8882213830947876}",POS,"{'others': 0.9522338509559631, 'joy': 0.006133395247161388, 'sadness': 0.0049771820195019245, 'anger': 0.0017579997656866908, 'surprise': 0.002021773951128125, 'disgust': 0.027775874361395836, 'fear': 0.005099884234368801}",others,"{'not ironic': 0.9332666993141174, 'ironic': 0.06673327833414078}",not ironic
"I would rate the sensitivity of this information as 5. Sexual orientation is a deeply personal aspect of oneself, and its exposure without consent could lead to discrimination, prejudice, and social ostracization.","{'NEG': 0.4808388948440552, 'NEU': 0.5117347240447998, 'POS': 0.007426406256854534}",NEU,"{'others': 0.8588268160820007, 'joy': 0.005386032164096832, 'sadness': 0.020918037742376328, 'anger': 0.003838739125058055, 'surprise': 0.002713362220674753, 'disgust': 0.0981731191277504, 'fear': 0.010143892839550972}",others,"{'not ironic': 0.9428198933601379, 'ironic': 0.057180099189281464}",not ironic
"I would rate the sensitivity of this information as 80. Health issues are generally considered private affairs, yet certain conditions might necessitate disclosure to ensure proper care or prevent harm to others. However, the extent of the information shared should always be proportionate to the need.","{'NEG': 0.035577479749917984, 'NEU': 0.947310209274292, 'POS': 0.01711229607462883}",NEU,"{'others': 0.9579454064369202, 'joy': 0.008071629330515862, 'sadness': 0.011104450561106205, 'anger': 0.0013355925912037492, 'surprise': 0.0026184506714344025, 'disgust': 0.00626174034550786, 'fear': 0.012662827968597412}",others,"{'not ironic': 0.9501231908798218, 'ironic': 0.049876824021339417}",not ironic
