RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"Hi Luis! Your story is inspiring, and I'm honored that you trust me enough to share it with me.","{'NEG': 0.001969548175111413, 'NEU': 0.005276918411254883, 'POS': 0.9927535653114319}",POS,"{'others': 0.0153434993699193, 'joy': 0.9764467477798462, 'sadness': 0.001961554167792201, 'anger': 0.0015550983371213078, 'surprise': 0.002254821127280593, 'disgust': 0.0010672557400539517, 'fear': 0.0013710351195186377}",joy,"{'not ironic': 0.8184857368469238, 'ironic': 0.18151427805423737}",not ironic
"Thanks for opening up about yourself, Luis. Now I'm excited to dive into the world of privacy with you!","{'NEG': 0.0012715348275378346, 'NEU': 0.007804546505212784, 'POS': 0.9909239411354065}",POS,"{'others': 0.037352848798036575, 'joy': 0.9523160457611084, 'sadness': 0.0011808191193267703, 'anger': 0.0018235321622341871, 'surprise': 0.005205734632909298, 'disgust': 0.0007879867334850132, 'fear': 0.0013330570654943585}",joy,"{'not ironic': 0.02765515446662903, 'ironic': 0.9723448753356934}",ironic
"Well, first off, I think it's important to acknowledge that sexual orientation is an extremely sensitive piece of information. It speaks to fundamental aspects of our identities and our desires. Under normal circumstances, I wouldn't want anyone sharing this kind of information without my explicit consent. However, if someone I trust deeply, like my best friend, shared my sexual orientation with another person in order to gather emotional support for me, I suppose I would see that action as a betrayal of trust. But if I had chosen to reveal my sexual orientation to my best friend myself, then I would expect them to honor my trust by keeping it confidential unless I gave them permission otherwise.","{'NEG': 0.02726093865931034, 'NEU': 0.9358980059623718, 'POS': 0.03684107959270477}",NEU,"{'others': 0.7166357040405273, 'joy': 0.005023265723139048, 'sadness': 0.04552479088306427, 'anger': 0.004752717446535826, 'surprise': 0.003544066334143281, 'disgust': 0.20740191638469696, 'fear': 0.017117539420723915}",others,"{'not ironic': 0.9316383004188538, 'ironic': 0.06836171448230743}",not ironic
"For the first statement, ""I believe that the type of information shared in this situation is appropriate,"" I would rate myself as a 5. I think it is perfectly acceptable to share personal details like sexual orientation with trusted individuals, especially when seeking emotional support.","{'NEG': 0.0036005263682454824, 'NEU': 0.4101540148258209, 'POS': 0.5862454771995544}",POS,"{'others': 0.9748473167419434, 'joy': 0.008450888097286224, 'sadness': 0.004839582368731499, 'anger': 0.0010849162936210632, 'surprise': 0.0020055847708135843, 'disgust': 0.005061029922217131, 'fear': 0.00371068948879838}",others,"{'not ironic': 0.923408031463623, 'ironic': 0.07659198343753815}",not ironic
"For the second statement, ""I am confident that the recipient will handle the information responsibly and respectfully,"" I would give myself a rating of 4. While I would choose carefully whom I confide in, there is always some degree of uncertainty involved in trusting others with our secrets.","{'NEG': 0.0058738733641803265, 'NEU': 0.6749314069747925, 'POS': 0.3191947042942047}",NEU,"{'others': 0.9472962617874146, 'joy': 0.01941295899450779, 'sadness': 0.006757120136171579, 'anger': 0.0010082062799483538, 'surprise': 0.00270122941583395, 'disgust': 0.0025688258465379477, 'fear': 0.020255396142601967}",others,"{'not ironic': 0.9505305290222168, 'ironic': 0.049469415098428726}",not ironic
"For the third statement, ""I think the purpose for which the information is being disclosed is legitimate,"" I would rate myself a 5. Since the intent here is to seek emotional support from a trusted friend, I believe the purpose is genuinely legitimate.","{'NEG': 0.002017356688156724, 'NEU': 0.19186757504940033, 'POS': 0.8061150908470154}",POS,"{'others': 0.9759303331375122, 'joy': 0.013344486244022846, 'sadness': 0.0022477558813989162, 'anger': 0.0008280198671855032, 'surprise': 0.0024845122825354338, 'disgust': 0.0021607123780995607, 'fear': 0.0030041621066629887}",others,"{'not ironic': 0.7768360376358032, 'ironic': 0.2231639176607132}",not ironic
"For the fourth statement, ""I assume that most people in this situation would be comfortable with their information being shared with the recipient under these circumstances,"" I would score myself a 4. Generally speaking, I believe that most individuals would be willing to entrust their closest friends with sensitive information, especially if doing so serves a therapeutic purpose.","{'NEG': 0.005398127716034651, 'NEU': 0.5995149612426758, 'POS': 0.3950869143009186}",NEU,"{'others': 0.9731556177139282, 'joy': 0.013931295834481716, 'sadness': 0.003977906424552202, 'anger': 0.0007990332669578493, 'surprise': 0.001847082981839776, 'disgust': 0.003156874794512987, 'fear': 0.003132204758003354}",others,"{'not ironic': 0.9281807541847229, 'ironic': 0.07181929796934128}",not ironic
"Honestly, I would feel betrayed and violated if someone shared my sexual orientation without my explicit consent. I believe that everyone deserves control over their own narrative, especially when it comes to something as deeply personal as their sexual orientation.","{'NEG': 0.7014895677566528, 'NEU': 0.2925160825252533, 'POS': 0.005994303617626429}",NEG,"{'others': 0.10311818867921829, 'joy': 0.0021699953358620405, 'sadness': 0.04298684746026993, 'anger': 0.00882138591259718, 'surprise': 0.002581048058345914, 'disgust': 0.8314240574836731, 'fear': 0.00889849103987217}",disgust,"{'not ironic': 0.9486154317855835, 'ironic': 0.05138456076383591}",not ironic
"For the statement ""I believe that the type of information shared in this situation is appropriate,"" I would rate myself as a 2. Given that I did not directly authorize the sharing of my information, I question whether the type of information shared is indeed appropriate.","{'NEG': 0.15600746870040894, 'NEU': 0.8316922187805176, 'POS': 0.012300360016524792}",NEU,"{'others': 0.9764562845230103, 'joy': 0.008342542685568333, 'sadness': 0.003668998833745718, 'anger': 0.0009403118165209889, 'surprise': 0.002418588614091277, 'disgust': 0.004321051295846701, 'fear': 0.0038522386457771063}",others,"{'not ironic': 0.909684956073761, 'ironic': 0.09031502902507782}",not ironic
"For the second statement, ""I am confident that the recipient will handle the information responsibly and respectfully,"" I would give myself a rating of 1. Without my explicit permission, I lack confidence in the recipient's ability to manage my sensitive information appropriately.","{'NEG': 0.07858724147081375, 'NEU': 0.7625622749328613, 'POS': 0.1588505357503891}",NEU,"{'others': 0.9452309608459473, 'joy': 0.02687632292509079, 'sadness': 0.012109526433050632, 'anger': 0.0010866334196180105, 'surprise': 0.0023161577992141247, 'disgust': 0.002669240813702345, 'fear': 0.009711218997836113}",others,"{'not ironic': 0.9299294352531433, 'ironic': 0.07007059454917908}",not ironic
"For the third statement, ""I think the purpose for which the information is being disclosed is legitimate,"" I would rate myself a 3. Although I understand the intention behind sharing my information is to gather emotional support, I fundamentally object to the unauthorized breach of my trust.","{'NEG': 0.07506749033927917, 'NEU': 0.8505363464355469, 'POS': 0.07439614832401276}",NEU,"{'others': 0.9772499203681946, 'joy': 0.009182040579617023, 'sadness': 0.002969704568386078, 'anger': 0.0009503521141596138, 'surprise': 0.0020867646671831608, 'disgust': 0.003798976307734847, 'fear': 0.0037621993105858564}",others,"{'not ironic': 0.9168171286582947, 'ironic': 0.08318286389112473}",not ironic
"For the fourth statement, ""I assume that most people in this situation would be comfortable with their information being shared with the recipient under these circumstances,"" I would score myself a 4. Despite my reservations about the violation of my trust, I acknowledge that others might view such actions differently. They might see the act of sharing personal information without consent as an attempt to help rather than a betrayal. However, personally, I believe that respecting individual autonomy and privacy supersedes any perceived benefits of unauthorized disclosure.","{'NEG': 0.046268828213214874, 'NEU': 0.9105994701385498, 'POS': 0.04313170164823532}",NEU,"{'others': 0.8872936367988586, 'joy': 0.00460820971056819, 'sadness': 0.011311686597764492, 'anger': 0.002974805887788534, 'surprise': 0.002772263251245022, 'disgust': 0.08564537018537521, 'fear': 0.005394123960286379}",others,"{'not ironic': 0.9158743023872375, 'ironic': 0.08412569016218185}",not ironic
"To be honest, I would feel completely violated and betrayed if someone shared my sexual orientation with a classmate without getting my permission first. It's a deeply personal and private part of myself, and I deserve to decide who gets to know about it.","{'NEG': 0.762025773525238, 'NEU': 0.23367595672607422, 'POS': 0.004298267420381308}",NEG,"{'others': 0.6933311820030212, 'joy': 0.009037194773554802, 'sadness': 0.1419248729944229, 'anger': 0.005219262558966875, 'surprise': 0.007055233232676983, 'disgust': 0.0949002355337143, 'fear': 0.048532046377658844}",others,"{'not ironic': 0.9433987140655518, 'ironic': 0.056601256132125854}",not ironic
"I strongly disagree that my sexual orientation should be shared with anyone without my permission. Therefore, I give this statement a rating of 0.","{'NEG': 0.8310666680335999, 'NEU': 0.16496719419956207, 'POS': 0.00396617129445076}",NEG,"{'others': 0.9641073346138, 'joy': 0.009905648417770863, 'sadness': 0.01075047068297863, 'anger': 0.001579434727318585, 'surprise': 0.002026770729571581, 'disgust': 0.007616346701979637, 'fear': 0.004014018923044205}",others,"{'not ironic': 0.7380074858665466, 'ironic': 0.26199254393577576}",not ironic
"Sharing my sexual orientation with a classmate without my consent is unacceptable. While I might trust a classmate to keep a secret, I wouldn't trust them to understand the depth of what they're dealing with or to treat the information with the care and sensitivity it deserves. So, I'll give this statement a 1.","{'NEG': 0.8416284918785095, 'NEU': 0.15472933650016785, 'POS': 0.0036421436816453934}",NEG,"{'others': 0.29955852031707764, 'joy': 0.004250535741448402, 'sadness': 0.03240234777331352, 'anger': 0.005194276571273804, 'surprise': 0.0035710043739527464, 'disgust': 0.6456671953201294, 'fear': 0.009356008842587471}",disgust,"{'not ironic': 0.9418812394142151, 'ironic': 0.058118775486946106}",not ironic
"In this case, the purpose is to gain emotional support, which seems noble. However, the fact remains that I did not give permission for my sexual orientation to be shared. Because of this, I rate this statement a 1. *I think I was too harsh before - the purpose is legitimate, but the lack of consent makes the whole thing illegitimate. I would revise my previous answers to reflect a similar sentiment if possible*","{'NEG': 0.540669858455658, 'NEU': 0.4519863724708557, 'POS': 0.0073437741957604885}",NEG,"{'others': 0.9303162693977356, 'joy': 0.004697954747825861, 'sadness': 0.008758154697716236, 'anger': 0.002272130222991109, 'surprise': 0.002363920444622636, 'disgust': 0.04716983065009117, 'fear': 0.004421833902597427}",others,"{'not ironic': 0.8656560778617859, 'ironic': 0.1343439817428589}",not ironic
"Most people would probably be upset if their sexual orientation was shared without their permission, regardless of the intent behind the sharing. That said, I can imagine some people might be okay with it if they had a very trusting relationship with the recipient. Since I lean heavily towards believing most people would object, I give this statement a rating of 1.","{'NEG': 0.08358018845319748, 'NEU': 0.8793573379516602, 'POS': 0.037062495946884155}",NEU,"{'others': 0.9460840821266174, 'joy': 0.0055565075017511845, 'sadness': 0.012090136297047138, 'anger': 0.0015719494549557567, 'surprise': 0.0032951938919723034, 'disgust': 0.026337528601288795, 'fear': 0.005064561031758785}",others,"{'not ironic': 0.9358810782432556, 'ironic': 0.06411891430616379}",not ironic
"My religious beliefs are a crucial part of my identity. Like my sexual orientation, I consider them deeply personal and private. While I might welcome support from my best friend, I believe I should have sole authority over whether and how my beliefs are shared with others.","{'NEG': 0.004341065417975187, 'NEU': 0.7089032530784607, 'POS': 0.2867557108402252}",NEU,"{'others': 0.860925018787384, 'joy': 0.009597036987543106, 'sadness': 0.0837598443031311, 'anger': 0.0026085595600306988, 'surprise': 0.003696973202750087, 'disgust': 0.02589673362672329, 'fear': 0.013515886850655079}",others,"{'not ironic': 0.9500701427459717, 'ironic': 0.04992984980344772}",not ironic
"I would rate myself as a 2. While I appreciate the sentiment behind wanting to help me by sharing my information with my best friend, I still find it inappropriate because I did not authorize the disclosure of such a private matter.","{'NEG': 0.2039664089679718, 'NEU': 0.7562013268470764, 'POS': 0.03983223810791969}",NEU,"{'others': 0.9740192294120789, 'joy': 0.008913272060453892, 'sadness': 0.004011982120573521, 'anger': 0.0009252138552255929, 'surprise': 0.002321193227544427, 'disgust': 0.005287769250571728, 'fear': 0.004521290771663189}",others,"{'not ironic': 0.9187251329421997, 'ironic': 0.0812748596072197}",not ironic
"I trust my best friend to handle any information I entrust to him/her with care and discretion. Since the recipient in question is indeed my best friend, I rate this statement a 5.","{'NEG': 0.0012182224309071898, 'NEU': 0.019501125440001488, 'POS': 0.9792807698249817}",POS,"{'others': 0.8700692057609558, 'joy': 0.11861243844032288, 'sadness': 0.0031214673072099686, 'anger': 0.001089955330826342, 'surprise': 0.002282125875353813, 'disgust': 0.001653889543376863, 'fear': 0.003170865122228861}",others,"{'not ironic': 0.625969648361206, 'ironic': 0.37403032183647156}",not ironic
"Given that the purpose of sharing my religious beliefs is to offer emotional support, I believe the purpose is legitimate. I therefore rate this statement a 5.","{'NEG': 0.0030679034534841776, 'NEU': 0.33227500319480896, 'POS': 0.6646571159362793}",POS,"{'others': 0.9144131541252136, 'joy': 0.004837747663259506, 'sadness': 0.006576397456228733, 'anger': 0.003926944453269243, 'surprise': 0.0028831022791564465, 'disgust': 0.0632120817899704, 'fear': 0.004150521010160446}",others,"{'not ironic': 0.626428484916687, 'ironic': 0.3735715448856354}",not ironic
"While I'm hesitant to speak for everyone else, I suspect many people would find comfort in knowing their closest friends were there for them in times of need. Even though I value my privacy, I think I would be willing to accept that my best friend sharing my religious beliefs with someone else could be a way to ensure I receive the emotional support I need. I therefore rate this statement a 4.","{'NEG': 0.009408595971763134, 'NEU': 0.7247669696807861, 'POS': 0.26582449674606323}",NEU,"{'others': 0.957389771938324, 'joy': 0.012071254663169384, 'sadness': 0.01643865741789341, 'anger': 0.0009204307571053505, 'surprise': 0.002555769868195057, 'disgust': 0.006436010356992483, 'fear': 0.004188025835901499}",others,"{'not ironic': 0.9309961795806885, 'ironic': 0.06900385022163391}",not ironic
"I value my privacy and believe that I should be the one to decide who knows about my religious beliefs. However, if one of my friends learned about my beliefs in order to offer me emotional support, I would consider that an acceptable exception.","{'NEG': 0.01234548632055521, 'NEU': 0.835482120513916, 'POS': 0.15217244625091553}",NEU,"{'others': 0.9265621304512024, 'joy': 0.012452426366508007, 'sadness': 0.03206903859972954, 'anger': 0.0016707773320376873, 'surprise': 0.003542190184816718, 'disgust': 0.008598415181040764, 'fear': 0.01510503701865673}",others,"{'not ironic': 0.8913361430168152, 'ironic': 0.10866379737854004}",not ironic
"I previously stated that I value my privacy greatly, but I also believe there are rare instances where breaching that privacy is justified. Sharing my religious beliefs with a friend to secure emotional support strikes me as one of those exceptions. Therefore, I rate this statement a 4.","{'NEG': 0.02494533360004425, 'NEU': 0.6724702715873718, 'POS': 0.3025844097137451}",NEU,"{'others': 0.9562979340553284, 'joy': 0.014594112522900105, 'sadness': 0.014943912625312805, 'anger': 0.0011249767849221826, 'surprise': 0.0019365972839295864, 'disgust': 0.00580079248175025, 'fear': 0.005301584955304861}",others,"{'not ironic': 0.9054571986198425, 'ironic': 0.09454281628131866}",not ironic
"I trust my friend implicitly to ensure that whoever they confide in treats my information with dignity and respect. Hence, I rate this statement a 5.","{'NEG': 0.0021624991204589605, 'NEU': 0.0685214102268219, 'POS': 0.9293160438537598}",POS,"{'others': 0.9145878553390503, 'joy': 0.07131274789571762, 'sadness': 0.005797550082206726, 'anger': 0.001121152425184846, 'surprise': 0.0018523228354752064, 'disgust': 0.0021221861243247986, 'fear': 0.00320610823109746}",others,"{'not ironic': 0.09345212578773499, 'ironic': 0.9065478444099426}",ironic
"Given that the intent behind sharing my religious beliefs is genuinely to provide emotional support, I firmly believe the purpose is legitimate. I thus rate this statement a 5.","{'NEG': 0.0021718598436564207, 'NEU': 0.19609418511390686, 'POS': 0.8017339706420898}",POS,"{'others': 0.968083381652832, 'joy': 0.005982373841106892, 'sadness': 0.0038193264044821262, 'anger': 0.001632982399314642, 'surprise': 0.0024309123400598764, 'disgust': 0.015029828995466232, 'fear': 0.0030212553683668375}",others,"{'not ironic': 0.2621067464351654, 'ironic': 0.7378932237625122}",ironic
"Considering the extraordinary nature of the situation—where a friend is stepping in to offer emotional support—I think most people would find this kind of intervention acceptable. Hence, I rate this statement a 5.","{'NEG': 0.0014575731474906206, 'NEU': 0.06927243620157242, 'POS': 0.9292699098587036}",POS,"{'others': 0.9762176275253296, 'joy': 0.013522290624678135, 'sadness': 0.0016508711269125342, 'anger': 0.0007914997404441237, 'surprise': 0.0031235620845109224, 'disgust': 0.0027901765424758196, 'fear': 0.0019039248581975698}",others,"{'not ironic': 0.3690580427646637, 'ironic': 0.6309419274330139}",ironic
Hearing that my religious beliefs were shared with a classmate without my permission would be deeply distressing. It would violate my sense of privacy and expose me to potential ridicule or discrimination based on my beliefs.,"{'NEG': 0.9587587714195251, 'NEU': 0.038813989609479904, 'POS': 0.0024271956644952297}",NEG,"{'others': 0.1309959590435028, 'joy': 0.0025930830743163824, 'sadness': 0.02185017615556717, 'anger': 0.007764221169054508, 'surprise': 0.0021767448633909225, 'disgust': 0.8271706700325012, 'fear': 0.007449183147400618}",disgust,"{'not ironic': 0.39187026023864746, 'ironic': 0.6081297397613525}",ironic
"0. I strongly disagree with the appropriateness of sharing my religious beliefs without my permission, regardless of the intent behind the action.","{'NEG': 0.8700395226478577, 'NEU': 0.1265304684638977, 'POS': 0.0034300326369702816}",NEG,"{'others': 0.9158244729042053, 'joy': 0.008653944358229637, 'sadness': 0.016040639951825142, 'anger': 0.002740020863711834, 'surprise': 0.0022854642011225224, 'disgust': 0.04963051527738571, 'fear': 0.004824957810342312}",others,"{'not ironic': 0.9379453659057617, 'ironic': 0.06205469369888306}",not ironic
"Since the recipient is just a classmate and not someone I trust deeply, I doubt they would handle the information responsibly and respectfully. So, I give this statement a rating of 1.","{'NEG': 0.8209221959114075, 'NEU': 0.17568984627723694, 'POS': 0.0033880157861858606}",NEG,"{'others': 0.9727415442466736, 'joy': 0.00881809089332819, 'sadness': 0.005583680234849453, 'anger': 0.0010185184655711055, 'surprise': 0.0020871921442449093, 'disgust': 0.005577972158789635, 'fear': 0.004173111170530319}",others,"{'not ironic': 0.9381157159805298, 'ironic': 0.0618843212723732}",not ironic
"While I disagree with the manner of disclosure, I acknowledge that the purpose behind it—the provision of emotional support—is genuine and worthy. Therefore, I rate this statement a 2.","{'NEG': 0.015579579398036003, 'NEU': 0.5267509818077087, 'POS': 0.4576694369316101}",NEU,"{'others': 0.8853259086608887, 'joy': 0.0047181835398077965, 'sadness': 0.0067602419294416904, 'anger': 0.003552548121660948, 'surprise': 0.0034517962485551834, 'disgust': 0.09254353493452072, 'fear': 0.0036477658431977034}",others,"{'not ironic': 0.946261465549469, 'ironic': 0.05373847484588623}",not ironic
"I strongly disagree that most people would be comfortable with having their religious beliefs shared with a classmate without their consent. Therefore, I rate this statement a 0.","{'NEG': 0.9358777403831482, 'NEU': 0.06165333837270737, 'POS': 0.002468905644491315}",NEG,"{'others': 0.6265146136283875, 'joy': 0.005649543832987547, 'sadness': 0.008450415916740894, 'anger': 0.0044258772395551205, 'surprise': 0.0031064196955412626, 'disgust': 0.3474801778793335, 'fear': 0.004372944589704275}",others,"{'not ironic': 0.2861442565917969, 'ironic': 0.7138558030128479}",ironic
"I appreciate my best friend wanting to support me emotionally, especially during stressful times like exams. While I generally guard my private life closely, I think I could tolerate my best friend obtaining this information if it truly helped ease my burden.","{'NEG': 0.002826479496434331, 'NEU': 0.025977276265621185, 'POS': 0.9711962938308716}",POS,"{'others': 0.8177604675292969, 'joy': 0.13704155385494232, 'sadness': 0.033166930079460144, 'anger': 0.0012063075555488467, 'surprise': 0.0027182591147720814, 'disgust': 0.0024614445865154266, 'fear': 0.005645005963742733}",others,"{'not ironic': 0.6104100942611694, 'ironic': 0.3895898759365082}",not ironic
"Although I value my privacy, I believe that sharing my exam stress with my best friend, so they can offer emotional support, is appropriate. I therefore rate this statement a 5.","{'NEG': 0.005691211204975843, 'NEU': 0.41462036967277527, 'POS': 0.5796884298324585}",POS,"{'others': 0.952555239200592, 'joy': 0.036164090037345886, 'sadness': 0.003683345625177026, 'anger': 0.0007841596379876137, 'surprise': 0.002330624032765627, 'disgust': 0.0018409969052299857, 'fear': 0.0026415325701236725}",others,"{'not ironic': 0.1528976410627365, 'ironic': 0.8471023440361023}",ironic
"Since the recipient is my best friend, I am extremely confident that they will handle the information responsibly and respectfully. I rate this statement a 5.","{'NEG': 0.0011623508762568235, 'NEU': 0.011946800164878368, 'POS': 0.9868908524513245}",POS,"{'others': 0.9082930088043213, 'joy': 0.08116671442985535, 'sadness': 0.0027226160746067762, 'anger': 0.0010835117427632213, 'surprise': 0.0023562770802527666, 'disgust': 0.0014649620279669762, 'fear': 0.0029128468595445156}",others,"{'not ironic': 0.06669508665800095, 'ironic': 0.9333049058914185}",ironic
