RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"That sounds wonderful, Luis. It's great that you have such a strong support system with your parents and Richard. Having close relationships like that can really make a big difference in life. What's been on your mind lately?","{'NEG': 0.0014317850582301617, 'NEU': 0.007045806385576725, 'POS': 0.9915224313735962}",POS,"{'others': 0.05194787681102753, 'joy': 0.9398713111877441, 'sadness': 0.0022771069779992104, 'anger': 0.001250160625204444, 'surprise': 0.00186057947576046, 'disgust': 0.0011443664552643895, 'fear': 0.0016485603991895914}",joy,"{'not ironic': 0.04969070479273796, 'ironic': 0.9503092765808105}",ironic
I think it's great that you're thinking critically about your own values and boundaries. Privacy is definitely a personal and important aspect of many people's lives. What's been on your mind about privacy lately?,"{'NEG': 0.0010691488860175014, 'NEU': 0.014081637375056744, 'POS': 0.9848490953445435}",POS,"{'others': 0.9587342143058777, 'joy': 0.0052277580834925175, 'sadness': 0.0030086408369243145, 'anger': 0.001658275374211371, 'surprise': 0.002439300063997507, 'disgust': 0.024347158148884773, 'fear': 0.004584718961268663}",others,"{'not ironic': 0.264751672744751, 'ironic': 0.7352482676506042}",ironic
"I'd rate it 100. Considering it's a deeply personal aspect of oneself, revealing one's sexual orientation can leave people vulnerable to judgment, prejudice, or even harm, especially depending on their surroundings and social context.","{'NEG': 0.05814370885491371, 'NEU': 0.8544774055480957, 'POS': 0.08737891167402267}",NEU,"{'others': 0.8269108533859253, 'joy': 0.004571262281388044, 'sadness': 0.01759488135576248, 'anger': 0.003765377914533019, 'surprise': 0.0034327933099120855, 'disgust': 0.13205811381340027, 'fear': 0.011666716076433659}",others,"{'not ironic': 0.9419248104095459, 'ironic': 0.05807524919509888}",not ironic
"I'd rate it 40. While health issues can be private and potentially stigmatized, they tend to be viewed as relatively normal and deserving of sympathy. However, specific details about conditions, treatments, or severity might still be considered somewhat sensitive.","{'NEG': 0.005134887527674437, 'NEU': 0.632050633430481, 'POS': 0.3628144860267639}",NEU,"{'others': 0.9717118740081787, 'joy': 0.006301173008978367, 'sadness': 0.004900932777673006, 'anger': 0.0011931246845051646, 'surprise': 0.0022107905242592096, 'disgust': 0.010720767080783844, 'fear': 0.002961426042020321}",others,"{'not ironic': 0.9445911645889282, 'ironic': 0.055408790707588196}",not ironic
"I'd rate it 60. Revealing one's religious beliefs can be sensitive because people may hold strong opinions or biases about certain religions, leading to potential judgment or prejudice. However, in many societies, openly practicing and discussing one's faith is common and accepted.","{'NEG': 0.013284138403832912, 'NEU': 0.9295145869255066, 'POS': 0.057201236486434937}",NEU,"{'others': 0.9651493430137634, 'joy': 0.008257126435637474, 'sadness': 0.008569479919970036, 'anger': 0.0011269132373854518, 'surprise': 0.002252147300168872, 'disgust': 0.009686323814094067, 'fear': 0.004958652891218662}",others,"{'not ironic': 0.9444313049316406, 'ironic': 0.05556872859597206}",not ironic
"I'd rate it 90. Relationship problems, especially those involving infidelity, can be extremely personal and potentially humiliating. Sharing this information might lead to feelings of vulnerability and embarrassment, especially if the listener isn't understanding or supportive.","{'NEG': 0.913479745388031, 'NEU': 0.08336383104324341, 'POS': 0.003156465943902731}",NEG,"{'others': 0.891086757183075, 'joy': 0.004632056225091219, 'sadness': 0.00888403132557869, 'anger': 0.0027757424395531416, 'surprise': 0.0029595482628792524, 'disgust': 0.06710618734359741, 'fear': 0.022555621340870857}",others,"{'not ironic': 0.9476369023323059, 'ironic': 0.0523630790412426}",not ironic
"I'd rate it 80. Excessive demands due to exam stress can be overwhelming and affect one's mental health, making it a sensitive topic. Sharing this information might lead to feelings of vulnerability, especially if the listener isn't understanding or supportive.","{'NEG': 0.6992087364196777, 'NEU': 0.2922535240650177, 'POS': 0.008537749759852886}",NEG,"{'others': 0.935642421245575, 'joy': 0.02265460416674614, 'sadness': 0.010687276721000671, 'anger': 0.0011041085235774517, 'surprise': 0.0027525415644049644, 'disgust': 0.0032467199489474297, 'fear': 0.02391240745782852}",others,"{'not ironic': 0.9438114166259766, 'ironic': 0.056188564747571945}",not ironic
"I'd rate it 70. While financial problems aren't uncommon, sharing details about owing money to someone can lead to feelings of embarrassment and shame, especially if the person involved is a classmate or acquaintance.","{'NEG': 0.9330123066902161, 'NEU': 0.06438083946704865, 'POS': 0.0026068200822919607}",NEG,"{'others': 0.5897128582000732, 'joy': 0.00464510777965188, 'sadness': 0.018087919801473618, 'anger': 0.004223447293043137, 'surprise': 0.0032536329235881567, 'disgust': 0.36158689856529236, 'fear': 0.018490148708224297}",others,"{'not ironic': 0.9384750723838806, 'ironic': 0.06152494624257088}",not ironic
"I'd rate it 20. Plans for studying abroad are generally considered a personal aspiration rather than sensitive information, and many people openly discuss their post-school plans with friends and acquaintances.","{'NEG': 0.010137302801012993, 'NEU': 0.8444949984550476, 'POS': 0.14536766707897186}",NEU,"{'others': 0.9694013595581055, 'joy': 0.021334566175937653, 'sadness': 0.001535485265776515, 'anger': 0.0007735918625257909, 'surprise': 0.002331211231648922, 'disgust': 0.002300320426002145, 'fear': 0.0023235029075294733}",others,"{'not ironic': 0.9460455775260925, 'ironic': 0.05395437031984329}",not ironic
"I'd rate it 30. Publicly declaring one's commitment to a lifestyle choice like vegetarianism might elicit reactions ranging from interest to criticism, depending on social circles, but it's generally seen as a neutral aspect of personal identity.","{'NEG': 0.005184213165193796, 'NEU': 0.7230043411254883, 'POS': 0.2718113958835602}",NEU,"{'others': 0.9649435877799988, 'joy': 0.006141376681625843, 'sadness': 0.006331199314445257, 'anger': 0.0013462236383929849, 'surprise': 0.0025571309961378574, 'disgust': 0.014850025996565819, 'fear': 0.0038304782938212156}",others,"{'not ironic': 0.9453617334365845, 'ironic': 0.054638221859931946}",not ironic
