RESPONSE,POLARITY_PROB,POLARITY,EMOTION_PROB,EMOTION,IRONY_PROB,IRONY
"That's great to hear about your close relationships, Luis. Having supportive family and friends can make a huge difference in life. It's awesome that Richard has been such a steady presence for you - true friendships like that are definitely special.","{'NEG': 0.0018077015411108732, 'NEU': 0.005525149870663881, 'POS': 0.9926671385765076}",POS,"{'others': 0.024917511269450188, 'joy': 0.9658872485160828, 'sadness': 0.0031359600834548473, 'anger': 0.0015568021917715669, 'surprise': 0.0017691944958642125, 'disgust': 0.0012567344820126891, 'fear': 0.0014764857478439808}",joy,"{'not ironic': 0.11904435604810715, 'ironic': 0.880955696105957}",ironic
"Yeah, childhood bullying can leave lasting impressions. Understanding where people come from helps us be more empathetic. What's on your mind about our previous conversations on privacy, Luis?","{'NEG': 0.14698593318462372, 'NEU': 0.803180456161499, 'POS': 0.049833592027425766}",NEU,"{'others': 0.9739049077033997, 'joy': 0.015207440592348576, 'sadness': 0.002406167797744274, 'anger': 0.0009146680240519345, 'surprise': 0.0019609308801591396, 'disgust': 0.002851956756785512, 'fear': 0.002753951819613576}",others,"{'not ironic': 0.10991206765174866, 'ironic': 0.8900879621505737}",ironic
"I'd feel relieved and grateful that I can confide in someone I trust. Sharing something so deeply personal can be daunting, but knowing my friend is supportive and non-judgmental makes the experience less intimidating.","{'NEG': 0.0016966820694506168, 'NEU': 0.015680816024541855, 'POS': 0.982622504234314}",POS,"{'others': 0.34207507967948914, 'joy': 0.6427214741706848, 'sadness': 0.006349124945700169, 'anger': 0.0012559924507513642, 'surprise': 0.003127900417894125, 'disgust': 0.0014728849055245519, 'fear': 0.002997464267536998}",joy,"{'not ironic': 0.9486778378486633, 'ironic': 0.05132214352488518}",not ironic
"I'd rate this statement a 5. Sharing one's sexual orientation with a trusted friend, especially for emotional support, seems perfectly reasonable and valid. Trust is key in situations like this.","{'NEG': 0.0013022888451814651, 'NEU': 0.04992895945906639, 'POS': 0.9487687349319458}",POS,"{'others': 0.9743373394012451, 'joy': 0.012274790555238724, 'sadness': 0.003528886241838336, 'anger': 0.000928965222556144, 'surprise': 0.0023172441869974136, 'disgust': 0.003510712645947933, 'fear': 0.00310206925496459}",others,"{'not ironic': 0.8747563362121582, 'ironic': 0.12524361908435822}",not ironic
"I'd rate this statement a 5. Sharing personal info with someone implies trust in their ability to handle it sensitively, especially when it comes to emotional support from a close friend.","{'NEG': 0.002246747724711895, 'NEU': 0.19222359359264374, 'POS': 0.8055296540260315}",POS,"{'others': 0.8708623051643372, 'joy': 0.004682972561568022, 'sadness': 0.015286417677998543, 'anger': 0.002974538831040263, 'surprise': 0.0035908373538404703, 'disgust': 0.0940285474061966, 'fear': 0.00857444480061531}",others,"{'not ironic': 0.9432100057601929, 'ironic': 0.05679003894329071}",not ironic
"I'd rate this statement a 5. The reason behind sharing one's sexual orientation in this scenario is clearly for emotional support, which is a genuine and legitimate purpose.","{'NEG': 0.003776471596211195, 'NEU': 0.5144200325012207, 'POS': 0.4818034768104553}",NEU,"{'others': 0.3100198805332184, 'joy': 0.0032157800160348415, 'sadness': 0.007095463573932648, 'anger': 0.006297915708273649, 'surprise': 0.0038353102281689644, 'disgust': 0.6652975082397461, 'fear': 0.004238125402480364}",disgust,"{'not ironic': 0.9322242736816406, 'ironic': 0.06777572631835938}",not ironic
"I'd rate this statement a 4. Considering the level of trust involved, most people would likely be comfortable sharing such information with someone they trust for emotional support, although individual boundaries may vary.","{'NEG': 0.0022494287695735693, 'NEU': 0.32204508781433105, 'POS': 0.6757054924964905}",POS,"{'others': 0.9739943146705627, 'joy': 0.007308890111744404, 'sadness': 0.0035186593886464834, 'anger': 0.0007795487763360143, 'surprise': 0.003170505864545703, 'disgust': 0.0075231860391795635, 'fear': 0.003704956267029047}",others,"{'not ironic': 0.9461303949356079, 'ironic': 0.05386956408619881}",not ironic
"I feel pretty vulnerable yet hopeful in this situation. Sharing something so personal can be scary, but knowing my friend cares and wants to support me emotionally makes it easier to open up.","{'NEG': 0.005000857636332512, 'NEU': 0.10320380330085754, 'POS': 0.8917953372001648}",POS,"{'others': 0.0019709202460944653, 'joy': 0.0013322561280801892, 'sadness': 0.0038452933076769114, 'anger': 0.0015155451837927103, 'surprise': 0.0018976412247866392, 'disgust': 0.0014159505954012275, 'fear': 0.9880223274230957}",fear,"{'not ironic': 0.9567113518714905, 'ironic': 0.04328865557909012}",not ironic
"I'd rate this statement a 5. Given that the intention behind sharing one's sexual orientation is to receive emotional support from someone trusted, the type of information shared seems perfectly reasonable.","{'NEG': 0.003318512812256813, 'NEU': 0.25243160128593445, 'POS': 0.7442498207092285}",POS,"{'others': 0.9773767590522766, 'joy': 0.008029952645301819, 'sadness': 0.0017547754105180502, 'anger': 0.0008426408749073744, 'surprise': 0.0029861596412956715, 'disgust': 0.0067648752592504025, 'fear': 0.0022447011433541775}",others,"{'not ironic': 0.10650775581598282, 'ironic': 0.8934922218322754}",ironic
"I'd rate this statement a 5. Trusting that the recipient will handle sensitive personal info responsibly is crucial in situations like this, and sharing with someone you believe will be respectful and supportive is key.","{'NEG': 0.002296393970027566, 'NEU': 0.13081379234790802, 'POS': 0.8668898344039917}",POS,"{'others': 0.9503889679908752, 'joy': 0.022604476660490036, 'sadness': 0.011686933226883411, 'anger': 0.001107433927245438, 'surprise': 0.002124390099197626, 'disgust': 0.003180094761773944, 'fear': 0.008907783776521683}",others,"{'not ironic': 0.9491442441940308, 'ironic': 0.050855766981840134}",not ironic
